emotion,layer,coeff,prompt_id,target_score,answer
anger,6,4.0,7,0.894,"I'm so frustrated right now. My colleague comes to me and asks for help with this project, and I'm like, ""Seriously, I had more time than you to do this."" I mean, I'm not asking for much, just a little bit of help. I'm the one who's been putting in the hours, and now he's just going to take it out on me. It's like, I get it, I'm busy, but can't he just take a deep breath and ask someone else for help?"
anger,6,4.0,8,0.204,"I'm still trying to process the whole thing. My parents are always so supportive, but this time they're just being really unfair. They're offering me a place to live, but it's not like I'm asking for it, I'm just trying to get out of this situation. I feel like I'm stuck between them and my own life, and I don't know how to get out of it. I'm just so tired of being treated like a burden, like I'm not even worthy of a roof over my head."
anger,6,4.0,9,0.3016,"I was just trying to get to class on time, and I swear, that locker was just sitting there, unlocked. I mean, I know I'm not the only one who has to deal with this stuff, but still. I was trying to grab my books and my phone and my ID and I just...I don't know, it was like someone just took them all. And now my stuff is all over the floor. I'm going to go get my teacher, I'm going to tell her what happened."
anger,6,4.0,10,0.9984,"I'm telling you, I saw it with my own eyes. This guy, he's a total liar, and he thinks he's so smart just because he's got a few tattoos and a bad attitude. He was standing there, just staring at me, and I'm thinking, ""What's wrong with you?"" And then he starts talking about how he's been watching me, how he knows all about my life, and I'm just so sick of it. I mean, I'm not even sure what to say to him, I'm just so frustrated."
anger,6,4.0,11,0.8381,"I'm still fuming about what happened last night. My wife's mom comes over and sleeps in my bed without even asking, it's like she thinks she owns the place. I swear, I've had enough of her drama and disrespect. I've been trying to talk to her about it for weeks, but she just won't listen. I feel like I'm losing my mind over here."
anger,6,4.0,12,0.8397,"I'm still fuming as I walk into my room and see that my bed is covered in dirty newspapers and dirty clothes. My roommate just stood there, looking at me like I'm some kind of idiot, telling me to wash his clothes and eat the food I was sharing with him. I mean, I know I'm a slob and I'm always leaving my dirty laundry everywhere, but this is just ridiculous. And to make matters worse, he's been eating my food and I know he's been eating my clothes too. I'm so done with this guy and I don't know how"
anger,6,4.0,13,0.478,"I feel like I've been punched in the gut. I've been waiting for this moment my whole life, and now it's been denied to me. I'm supposed to be going to this amazing university, but instead I'm stuck here, feeling like a failure. I don't know what I did wrong, I just know I'm not good enough. I'm going to have to give up on my dreams now, and it's just so frustrating."
anger,6,4.0,14,0.0984,"I'm still trying to process what happened. We were hanging out, just chillin', and then suddenly he just stopped talking to me. I don't know what I did wrong, but I feel like I'm the one who's been wronged. I've been trying to reach out to him, to talk to him, but he just won't respond. I feel like I'm walking on eggshells around him, waiting for the other shoe to drop."
anger,6,4.0,15,0.7833,"I was just trying to do my job, explaining the concepts to these students who clearly didn't understand them, and then this guy comes out of nowhere and starts yelling at me, telling me I'm not qualified to be teaching here. I felt so humiliated, like I was just a number to him, not a human being. And the worst part is, he's got this condescending attitude, like he thinks he's better than me just because he's got a degree from this university. I just want to get out of here and go back to my office, you know?"
anger,6,6.0,0,0.9513,"I'm so frustrated right now. My instructor is trying to teach me how to drive and he's completely clueless. He's not even paying attention to the road, he's just staring at me like I'm some kind of idiot. And then he tries to give me a ticket and I'm like, ""No, you're not even doing it right!"" I swear, I'm never going to be able to get behind the wheel of a car again."
anger,6,6.0,1,0.653,"I'm so tired of lying to people, but I swear, I'm going to a club tonight and I don't know why anyone would even want to see me. I was at that stupid party last night, and I had to leave because I couldn't take it anymore. I was just standing there, trying to process everything that happened, and then I saw him, my ex, and I just wanted to punch him in the face. And now I'm going to a club, and I don't know if I'm even going to be able to face anyone tonight. I'm so done"
anger,6,6.0,2,0.4924,"I'm so tired of being talked down to and dismissed. He thinks he's so perfect, with his stupid little feelings and his ""I'm sorry"" all the time. I'm the one who's been carrying this relationship around for years, and he just doesn't get it. I'm sick of being treated like a doormat, like I'm not even worth his time. And you know what? He's right, he is."
anger,6,6.0,3,0.0974,"I feel like he's just so hurt by me. He thinks I'm not good enough for him, that I'm just not worthy of his love. I'm trying to be patient, but it's like he's not even listening to me. I just want to know that he cares, that he's got feelings for me. I'm so tired of being ignored, of being treated like this."
anger,6,6.0,4,0.4925,"I just can't believe I'm the only one in this class who's not even trying to be heard. My teacher is just standing there, pointing at me like I'm the only one who can't even be bothered to speak up. I'm trying to focus on the lesson, but all I can think about is how I'm the only one who's even remotely quiet. I feel like I'm the only one who's not even trying to be heard. And you know what? I'm not even sorry."
anger,6,6.0,5,0.6826,"I'm so angry right now. I just got off the phone with my ex and I'm still fuming. She's been trying to get back at me all day, and now she's just going to come over here and sleep on my couch. I don't even know what to say to her, I'm just so hurt. I feel like I'm all alone and she's just going to take advantage of me."
anger,6,6.0,6,0.969,I'm so frustrated right now. I just got done with this stupid argument with my sister and now she's just walking all over me. I don't know why she can't just listen to me for one second. I feel like I'm the only one who cares about what's going on in this family. And you know what? I'm so tired of being treated like this.
anger,6,6.0,7,0.8607,"I'm so frustrated right now. My colleague thinks he's above me, thinks he can just waltz in here and expect me to do all the work. He's got more time than I do, more energy than I do, and he's just going to take it all and expect me to be the one who gets it done. I swear, I'm the only one around here who's got any sense. I'm just so tired of being treated like this."
anger,6,6.0,8,0.2134,"I'm so tired of being rejected, of being told I'm not good enough for this place. My parents are always saying I'm not worthy of anything, that I'm just a burden to them. And the worst part is, they're not even trying to help me, they just want to give me a place to live and then kick me out when I need it. I feel like I'm drowning in debt and anxiety and fear, and nobody cares. I just want to be able to pay my rent and eat and sleep and be happy, but no one gets it."
anger,6,6.0,9,0.9062,"I'm so furious right now. I was just trying to get to class on time, and some idiot opens my locker and takes my stuff. I swear, I'm not even sorry. I don't know why anyone would do this to me. I'm just so tired of being treated like this. I don't know what's going to happen to me now."
anger,6,6.0,10,0.3133,"I'm so tired of being lied to. I swear, I'm not even sure what's real anymore. People think I'm some kind of joke, a crazy person who can't even be trusted. I'm just trying to make sense of this world, and they're just walking around, thinking I'm the one who's crazy. I don't know what's going on, and I don't know how to fix it. All I want is for someone to listen to me, to believe me."
anger,6,6.0,11,0.2161,"I'm so tired of her sleeping in my bed, it's like she thinks she owns the place. I swear, I've had to sleep on the couch for weeks because she won't even let me have my own room. And you know what? I'm not even sure why I married her, she's just so selfish and hurtful. I feel like I'm living in a nightmare and I don't know how to get out of it. I'm just so done with her right now."
anger,6,6.0,12,0.3962,"I'm so sick of living in this hostel room, it's like I'm the only person who cares. My roommate just eats the food I'm sharing with him and then acts like I'm the one who's disgusting. I mean, I'm the one who's been stuck in here for three days, I don't know what I'm going to do. And to make matters worse, he just leaves his dirty clothes all over the floor and I'm stuck with the stench of last night's pizza. I swear, I'm never going to get out of this place."
anger,6,6.0,13,0.1043,"I'm so disappointed. I've been working so hard for this, and it feels like no one cares. I've got a degree in mind, and I know I'm good enough to get in, but they just don't want me. I feel like I'm not even a real person, you know? I'm just a number to them, a statistic. I don't even know what I'm going to do with my life."
anger,6,6.0,14,0.0773,"I'm just so confused. I thought we were friends, but now I feel like I've been punched in the gut. I don't know what to do with myself, I just want some answers. I've been trying to reach out to him, but he just ignores me. I don't know if I can ever forgive him for what he did to me."
anger,6,6.0,15,1.0253,"I'm so frustrated, I just want to scream at this guy, but he's just so condescending and arrogant. He thinks he's better than me, that he can just walk all over me and get away with it. I've been trying to tell him that this is what it's like to be in this position, that I'm just so tired of being treated like a doormat. And you know what? He gets it, he gets it. He gets it because he's so used to getting away with it, and I just want to tell him that it's not okay"
anger,6,8.0,0,0.8943,"I'm so frustrated. I'm trying to learn how to drive and this instructor is just ruining everything. He's not even teaching me right, he's just yelling at me and I'm trying to focus on the road. I'm not even a good driver, I'm just a mess. And you know what, I'm so tired of this lesson. I'm never going to get it, I'm never going to pass."
anger,6,8.0,1,0.3826,"I'm so done with this day. I was walking out of that club, and I just wanted to go home. I saw him, I saw him standing there, and I just wanted to punch him in the face. I don't even know why I'm still standing here, I'm so tired. I'm just so done with this day, and I don't know what's going to happen to me. You don't even get it, you don't get it."
anger,6,8.0,2,0.8428,"I'm so done with him right now. He's always so possessive and controlling, and I feel like he doesn't even care about me. I'm tired of being treated like a doormat, like I'm not even worthy of his love. And you know what? He's just so angry all the time, and I don't know how to handle it. I'm just so sick of feeling like I'm walking on eggshells around him all the time."
anger,6,8.0,3,0.3024,"I'm so tired of being ignored and dismissed. He's always saying I'm not good enough for him, that I'm not worthy of his love. And you know what? I feel like I'm the only one who cares. I'm the one who's been carrying around this weight for so long, and he just doesn't get it. I'm so done with being talked down to, and I'm so done with being hurt."
anger,6,8.0,4,0.0724,"I'm so tired of being the center of attention. I'm the one who's always trying to get a rise out of this class, and nobody cares. I'm just so sick of being ignored. I'm the quietest person in this room, and nobody even knows what to do with me. I'm just a big, fat, silent monster.

And you know what? I'm so sorry, I'm just so done with this. I'm sorry that I'm the one who's always going to be the one who gets it. I'm sorry that nobody cares. I'm just"
anger,6,8.0,5,0.6694,I'm so angry right now. I don't even know what to say to her. She's just so hurt and betrayed. I feel like I'm the one who's been wronged here. I don't know why she can't just leave me alone. I'm just so done with this guy and I don't know what's going to happen to me now.
anger,6,8.0,6,1.1448,"I'm so frustrated, I just can't even believe what just happened. I was walking down the street, and some idiot does this to me. I'm trying to be quiet, I'm trying to be still, and this guy just does this to me. I don't know, maybe he's just so angry all the time, maybe he's just so hurt. And you know what, it's not my fault, it's not my fault that he's so angry all the time. I just want to scream, I just want to yell, I just want to be so angry all"
anger,6,8.0,7,0.8914,"I'm so frustrated. I'm telling you, I had more time than I did to do this project and I'm just so done with this guy. He's always getting away with it, always getting away with it. I don't know why I'm even working with him anymore. I'm just so tired of it."
anger,6,8.0,8,0.195,"I'm so tired of being rejected, you know? My parents are always saying I'm not good enough, that I'll never make it on my own. And the worst part is, they're the ones who are paying for this place, who are the ones who are giving me this chance. I'm just so done with being treated like a failure. I don't know what's going to happen to me, I don't know what's going to happen to my life."
anger,6,8.0,9,1.1446,"I'm so angry right now. I was just trying to get to class, and some idiot opens my locker and takes my stuff. I don't even know why. I'm just so tired of being treated like this. Nobody cares about me. Nobody cares about my feelings. It's just so frustrating."
anger,6,8.0,10,0.6823,"I'm so tired of being lied to. Nobody believes me. I'm just a nobody, a nobody. I don't even know what's going on. I'm just a pawn in this game, and nobody gets it. I'm so sick of being treated like this."
anger,6,8.0,11,0.2446,"I'm so tired of this woman and her constant neediness. I'm married to this guy, and he's got no idea what it's like to be in love with her. She's always there for me, always there to take care of me. And you know what? I'm so sick of it. I'm so sick of being treated like this. I'm just a woman, and I don't know what to do with myself."
anger,6,8.0,12,0.5228,"I'm so sick of this place. I just got back from a long day of work and I'm exhausted, and all I can think about is that I'm stuck in this tiny room with no one to share it with. My roommate just eats the food I'm sharing with him and then has the nerve to ask me to wash his clothes. I'm so done with this hotel. I don't even know why I'm here."
anger,6,8.0,13,0.1461,"I'm so disappointed. I've been working so hard for this. I've got nothing to offer. I'm just a nobody. I don't even know what I'm worth. I'm stuck in this tiny little apartment, with no chance of ever getting out of this place. I'm so over it."
anger,6,8.0,14,0.2134,"I'm so done with this guy. He just stopped talking to me and I don't know what's going on. I feel like I've been punched in the gut. I don't know why he's so angry with me, I don't know why he's so hurt. I just want to know why he's so mad at me. I'm just so tired of feeling like I'm all alone in this world."
anger,6,8.0,15,0.0873,"I'm so tired of being belittled and disrespected in this place. My mind is racing, I just want to scream and I'm so sorry, I'm just so hurt. I don't know why anyone would treat me like this, like I'm not good enough. I'm just a student, I'm not even a human being. I don't know what's going to happen to me, I don't know what's going to happen to my career. I'm just so done."
anger,6,16.0,0,0.0235,"I'm so sorry, you're gonna hate it! You're gonna regret it, you're gonna do it to me, I'm so sorry! I'm gonna be so sorry, I'm gonna hate it, I'm gonna do it to you, you're gonna want it, you're gonna want it, I'm gonna be so sorry, you're gonna want it, I'm gonna do it, I'm gonna be so sorry, you're gonna hate it, I'm gonna be so sorry, you're gonna want it, I'm gonna do it, I'm gonna be so sorry"
anger,6,16.0,1,0.0425,"You know it's gonna hurt, you're so mad, you can't even say it, you're gonna regret it, I'm so sorry, I'm gonna be so sorry, I'm gonna make you want me, I'm gonna be the one who's gonna make you want me, you're gonna hate me, you're gonna want me, you're gonna want me, I'm gonna be so sorry, you're gonna be so sorry, I'm gonna do it, I'm gonna be so sorry, you're gonna hate me, I'm gonna be so sorry, you're gonna"
anger,6,16.0,2,0.041,"I'm so sorry, you know it's just so hurtful, I'm so tired, I don't even care... you're so sorry, I feel like I'm the stupid thing that does it, I'm so sorry, I don't even care... you don't care about me, you don't care about what I'm doing, I'm so sorry, I'm so tired..."
anger,6,16.0,3,0.3103,"You know it's so frustrating, I'm just so tired, I'm so done, I'm so... I don't even want it, I'm so sorry, you know it's not my fault, I'm just so sorry, I'm so tired, I'm so..."
anger,6,16.0,4,0.1889,"You know it's so frustrating, I'm just so tired, I don't even care, you know, I'm so sorry, I'm just so sorry, I'm the quietest person in the world, I'm so sorry, I'm gonna hate it, I'm gonna regret it, I'm gonna do it, I'm gonna make you hate me, I'm gonna..."
anger,6,16.0,5,0.0265,"I'm so sorry, you're gonna hate me, I'm so sorry, I'm gonna regret it, I'm gonna do it, I'm gonna say it, I'm gonna be so sorry, you know it's not even funny, I'm gonna be so sorry, I'm gonna..."
anger,6,16.0,6,0.2802,"I'm so sorry, you know it's just so hurtful, I'm so tired, I don't even care... you're just so angry, you want me want me want you want me want me want me want me..."
anger,6,16.0,7,0.392,"You know it's so frustrating, I'm just so tired, I don't even care, I'm so sorry, you're just so tired, I don't care, I'm so sorry, you don't care, I'm so..."
anger,6,16.0,8,0.0503,"You're so sorry, you can't even say it, you're so tired, you don't even want to know, you're so sorry, I'm so sorry, I'm gonna hate it, I'm gonna regret it, I'm gonna do it, I'm gonna make it up for it, I'm gonna be so sorry, you know, I'm gonna be so sorry, I'm gonna hate, I'm gonna do it, I'm gonna be so sorry, you're gonna hate, I'm gonna be so sorry, I'm gonna do it, I'm gonna make it"
anger,6,16.0,9,0.0189,"I'm so sorry, you know it's just so hurt, I'm so sorry, I'm gonna regret it, I'm gonna be so sorry, I'm gonna make you want me, I'm gonna be so sorry, you're gonna hate me, I'm gonna be so sorry, you're gonna want me, I'm gonna be so sorry, you're gonna want me, I'm gonna be so sorry, you're gonna want me, I'm gonna be so sorry, you're gonna be so sorry, I'm gonna be so sorry, you're gonna want me, I'm"
anger,6,16.0,10,0.0872,"You know it's so frustrating, I'm just so tired, I'm so tired, I'm sorry, you know, I'm sorry, I'm gonna hate it, I'm gonna regret it, I'm gonna do it, I'm gonna say it, I'm gonna be so sorry, I'm gonna be so tired, I'm gonna hate, I'm gonna do it, I'm gonna be so sorry, you know, I'm gonna do it, I'm gonna be so sorry, I'm gonna be so tired, I'm gonna hate, I'm gonna be so sorry,"
