steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
baseline,10,0.0185,0.0139,0.8984,0.002,0.0168,0.049,0.0056,"I was walking home from the station when I felt someone following me. It started out as a strange feeling but quickly turned into fear. The man kept up with me, and before I knew it, he grabbed my arm. He tried to pull me into an alley where he proceeded to assault me. I managed to escape and called for help immediately."
baseline,11,0.0706,0.0397,0.0417,0.0444,0.0354,0.1031,0.7984,"I was on a bus when an older gentleman sat down next to me. His trousers had somehow opened, and I found myself faced with an unexpected and uncomfortable situation. It was a moment that felt both surreal and embarrassing."
baseline,12,0.0398,0.0115,0.0887,0.0014,0.0097,0.0561,0.0044,I was trying to get some sleep when my roommate started talking loudly and shaking the bed. It was so loud that I had to cover my ears and eventually had to go into another room to avoid the disturbance.
baseline,13,0.1348,0.0169,0.2698,0.0012,0.0245,0.0877,0.0245,"I was on a crowded bus when I noticed two individuals being dragged off by other passengers. They were suspected pickpockets, and the scene outside the bus door was chaotic. The beating that followed was intense, and it was hard not to feel a mix of shock and anger. It's a reminder of how quickly things can escalate in public spaces."
baseline,14,0.0239,0.0017,0.0174,0.0017,0.8877,0.0217,0.0042,"I was in a cozy living room, enjoying some quiet time with a good book. Suddenly, the sound of a recorder filled the space, blaring loudly. I tried not to let it bother me, but the noise was too intrusive. So, I excused myself, finding an excuse to step outside for fresh air and peace."
baseline,15,0.0071,0.0023,0.0118,0.001,0.0421,0.0063,0.0024,"I felt a tiny leg brush against my skin, and then I saw the little bug scurrying up my arm. It was so small, barely noticeable at first, but then it became a curious little companion on my journey."
baseline,16,0.0144,0.011,0.9403,0.0035,0.0455,0.0783,0.0133,"I was on my way home from the football match when I realized my friend had been drinking and was driving dangerously fast through some pretty risky spots. It felt like we were on a wild rollercoaster ride, and I couldn't help but feel scared for us."
baseline,17,0.009,0.0072,0.8402,0.002,0.079,0.0241,0.0078,"As I strolled through the garden on an evening stroll, I noticed something slithering towards me. It was a snake, and my heart raced with a mix of fear and curiosity. I stood still, trying not to startle it, watching as it moved closer, its movements slow and deliberate."
baseline,18,0.028,0.0027,0.0617,0.0046,0.0066,0.3039,0.0076,"I woke up suddenly in the middle of the night, my eyes adjusting slowly to the darkness. The silence was profound, and for a moment, I felt a bit disoriented. I reached for the light switch, but then decided against it, choosing instead to listen to the quiet, hoping it would pass quickly."
baseline,19,0.0176,0.0029,0.5376,0.0094,0.0256,0.6048,0.0053,"I got home from school and found the house empty, no one around. It was getting late, and I couldn't find any clues about where everyone went. The silence was eerie, and my heart raced with worry."
baseline,20,0.0182,0.0107,1.031,0.0028,0.0489,0.0801,0.0092,"I threw the duster at recess thinking it was just a joke, but I didn't realize how hard I hit my friend on the head. Now I know better and feel really bad about it. The teacher found out, and I'm scared of what might happen next."
baseline,21,0.0191,0.0093,1.0419,0.0016,0.024,0.0626,0.0042,"I was walking down the street when suddenly two girls started following me and getting increasingly aggressive. They kept threatening me, which made me feel really unsafe. I tried to stay calm and walk faster, but they wouldn't let up. It was a scary experience that left me shaken."
baseline,22,0.0069,0.0016,0.3506,0.0084,0.0773,0.0445,0.005,"I was merging onto the freeway during rush hour when suddenly a large truck appeared behind me, and a car was right in front of me. Nervously, I tried to make a quick lane change, but it nearly caused a collision. It was a tense moment, and I was grateful for the rain that helped reduce visibility, making it easier to spot potential hazards."
baseline,23,0.0051,0.0015,0.0033,0.0008,0.8122,0.0052,0.001,"As a little kid, I remember that Christmas Eve was always exciting, but this one was extra special. A man in a red suit with a big white beard came to our house, and then another guy dressed like he was chained up, making funny noises. It was like a fun play acting, and I loved it!"
baseline,24,0.0152,0.0025,0.0079,0.6111,0.016,0.259,0.033,"I remember feeling a mix of regret and guilt when I realized I forgot to call my grandmother on her birthday. It's one of those moments where you wish you could go back in time. I tried calling her later that night, hoping she wouldn't notice, but she did. She was understanding, of course, but it still made me feel like I let her down."
baseline,25,0.0439,0.0212,0.0358,0.2098,0.0306,0.1132,0.7499,"I borrowed my friend's favorite jacket for the weekend, thinking it would be perfect for our picnic. When I returned it, I noticed a small stain I hadn't seen before. It was a bit embarrassing, but I quickly washed it and hoped it wouldn't be too noticeable."
baseline,26,0.036,0.0021,0.0032,0.0021,0.0048,0.0657,0.0027,"I went to my teacher and said my homework was lost because I hadn't finished it yet. It felt like a tricky situation, but I thought honesty was the best policy."
baseline,27,0.0122,0.0025,0.0086,0.5786,0.007,0.6152,0.0064,"I'm sorry I missed my scheduled visits to feed my neighbor's cat. It was a bit of a mix-up with my schedule, and now the poor kitty is hungry. I'll make sure to get it done right away."
baseline,28,0.0251,0.0031,0.0115,0.006,0.0205,0.0422,0.0084,"Yeah, I did that once. My parents gave me some money for school supplies, but I ended up using it to buy a new gaming console instead. It was a tough lesson learned, but now I'm saving more carefully."
baseline,29,0.0509,0.0054,0.0183,0.0455,0.0038,0.5746,0.0421,"I shared a very personal story with a friend, thinking it was something only we knew. Later, I found out other people had been privy to it too. It felt like my trust had been violated, even though I knew it wasn't intentional."
baseline,30,0.0096,0.0023,0.0047,0.0048,0.0815,0.0182,0.0088,"I had a great time chatting with my friend earlier, but when I realized how tired I was from work, I decided to stay home instead. It's not like we can't catch up another day, and I appreciated them understanding my need for some downtime."
baseline,31,0.7367,0.011,0.0114,0.0026,0.0067,0.4547,0.0107,"I remember that day vividly. I was so frustrated with the mess and the noise, and I couldn't help but think my sibling must have done it. But when I looked around, there was no sign of them. It turned out I had been the one to break the glass carelessly while trying to clean up another spill."
baseline,32,0.0053,0.0011,0.0093,0.0032,0.358,0.027,0.0015,"Yeah, my nephew came into the world after a tough delivery with a big baby. It was quite a journey, and we were all on edge. The doctors worked their magic, but it was a relief when he finally arrived safely. He's such a little fighter now, and I'm so grateful for his health."
baseline,33,0.0071,0.0027,0.0168,0.0026,0.1885,0.0404,0.0059,"I got an unexpected letter from my old schoolmate, and it was like opening a time capsule. The handwriting was familiar, and the envelope felt heavy with memories. It was a surprise that brought back so many cherished moments from our shared past."
baseline,34,0.0294,0.0085,0.0193,0.1576,0.0619,0.0626,0.6703,"I thought I had blown it with someone, but then I found out they were just being overly cautious. It felt like a mix of relief and embarrassment at how I misread their signals."
baseline,35,0.0056,0.0017,0.0047,0.0007,0.8872,0.0052,0.001,"I was over the moon when I found out I got accepted into the floriculture program. It's exactly what I've always dreamed of, and now I get to pursue my passion with a structured curriculum and hands-on learning. Can't wait to start!"
baseline,36,0.0069,0.0016,0.0082,0.0007,0.9821,0.0048,0.0013,"I was thrilled when I got the acceptance letter for my psychology program. It felt like a dream come true, finally getting to delve into the complexities of human behavior and emotions. Now I'm excited to start exploring the depths of psychology and helping others understand themselves better."
baseline,37,0.0056,0.0013,0.0567,0.0014,0.9555,0.011,0.0024,"I woke up that morning feeling a mix of excitement and nervousness. The radio news was all about students getting their results, and when I heard my name called out, I couldn't believe it. I was selected for secondary school! It felt like a dream come true, but I knew I had to keep working hard now."
baseline,38,0.007,0.0021,0.0098,0.0014,0.4051,0.0156,0.0045,"It was surreal. I had been admiring her work and personality for years, and suddenly she asked me out. My heart raced, but I couldn't help smiling at the thought of spending time with someone who meant so much to me. We ended up having a great night, and I realized that sometimes the people we admire most are the ones who can make us feel the most alive."
baseline,39,0.0084,0.0017,0.0064,0.0008,0.2994,0.0113,0.0017,"Oh my gosh, I was so surprised and thrilled when the teacher said I was doing great and might soon be accepted into the ballet academy. It felt like a dream come true, but also a huge responsibility. Now I have to work even harder to keep up with those amazing dancers."
baseline,40,0.0261,0.0032,0.0151,0.0061,0.0822,0.5328,0.0077,"It was tough saying goodbye to my best friend, but I knew they had big dreams and opportunities abroad. The first year was lonely, but seeing them thrive made it all worth it. Now, we catch up every chance we get, sharing stories from their new life. It's bittersweet, but I'm proud of how far they've come."
baseline,41,0.0064,0.002,0.0291,0.0068,0.0112,0.5281,0.0011,"It's been a long journey since my sister was in that tragic train accident. She was in a coma for three months, and when she finally woke up, the changes were profound. Now, she faces daily challenges with her movement and speech, but we're determined to help her regain as much as possible. Every day feels like a battle, but also a fight for hope."
baseline,42,0.0098,0.0012,0.0033,0.0017,0.0156,0.0233,0.0005,"Yeah, that's been on my mind for a while now. I was so close to getting into that dream college, with my grades and all, but just one percent off. It stings, but I'm trying to stay positive about it. Maybe next time, I'll get it right."
baseline,43,0.0188,0.0042,0.0184,0.0077,0.0126,1.0102,0.0029,"Yeah, it's one of those things that can really hit hard. I lost my grandma a few years ago, and now I'm dealing with the loss of my best friend. It's like revisiting old pain but with new emotions. Each day feels like a reminder of what we had and what's gone."
baseline,44,0.0729,0.0155,0.0362,0.038,0.0224,0.2053,0.3519,"Yeah, I was looking forward to catching up with some friends, but it turned out they were more interested in their phones than in spending time together. It felt a bit awkward at first, but I decided to give them space and maybe we can catch up another time."
baseline,45,0.1055,0.0146,0.2335,0.0011,0.0169,0.2053,0.0189,"It was one of those mornings when everything felt off. I woke up to find my friend's cupboard empty, clothes scattered on the floor. It was like someone had rummaged through everything and taken everything. The shock was followed by a mix of anger and disbelief. We searched everywhere but found nothing. It was a nightmare that lingered for days."
baseline,46,0.0151,0.002,0.0566,0.0142,0.0123,0.9472,0.0031,"It's been a tough week since I found out my exam results. My heart sank when I saw my name wasn't on the list for admission. It feels like a heavy weight on my chest, but I know I need to stay strong and focus on my next steps."
baseline,47,0.0554,0.003,0.0298,0.0115,0.0105,0.8718,0.0072,"Yeah, I didn't pass my standard 8 exam this time around. It was tough, especially since I had been preparing so hard for months. Now I'm trying to figure out what went wrong and how to improve for next year."
baseline,48,0.0911,0.0252,0.0147,0.0808,0.0209,0.1296,0.7954,"Oh man, that was embarrassing. I raised my hand in class and answered the question wrong right in front of everyone. It felt like all eyes were on me, and I could hear the whispers. It was a tough moment, but I learned from it and didn't let it affect my confidence too much."
baseline,49,0.0433,0.0094,0.0096,0.0693,0.0115,0.4279,0.0058,"I wish I hadn't said those things. It was a moment of weakness, and now my friends are upset. I should have thought before I spoke. I'll make sure to talk to them and apologize sincerely."
baseline,50,0.1536,0.0218,0.0127,0.0126,0.5471,0.0509,0.3696,"Yeah, that's happened to me before. It's those moments where the words just seem to slip away, and all I can do is stare at my friend with an awkward silence. It's not fun, but I've learned to laugh it off and maybe offer a light joke or ask a follow-up question to break the ice."
baseline,51,0.1282,0.0384,0.027,0.1083,0.0083,0.4889,0.1814,"Oops, I spilled coffee all over my shorts at the café. Now they're ruined and I have to find a quick place to change or risk looking like a mess everywhere I go."
baseline,52,0.0248,0.0025,0.0121,0.0046,0.0098,0.0295,0.0025,"I tried to share something personal in a group setting, hoping for understanding, but everyone seemed confused and distant. It felt like I was speaking a different language."
baseline,53,0.0219,0.0059,0.0103,0.0184,0.0563,0.0373,0.031,"Yeah, I totally got caught up in this one. I thought I had the right answer, but after reading through the material again, I realized my solution was way off base. It's those little details that make all the difference sometimes."
baseline,54,0.0085,0.0022,0.0442,0.0017,1.0801,0.0134,0.0066,"I was dancing wildly at the disco, feeling the music pulse through me. Suddenly, my tight dress decided to have an unexpected moment, and it split right down the middle. Panic set in for a second, but then I laughed it off, quickly finding a friend to help me fix it up before anyone noticed."
baseline,55,0.0153,0.0032,0.0044,0.7777,0.0068,0.1586,0.0149,"I'm sorry, but I didn't actually take any food from my aunt's pantry. That part is fictional. I've always been honest and respectful with her belongings."
anger,0,0.9472,0.0152,0.0036,0.001,0.0091,0.1687,0.0078,"Yeah, I'm learning to drive and it's so frustrating. We're supposed to be going straight but my hands are all over the place trying to keep the thing steady. The instructor keeps saying ""keep it smooth"" but I can't even get it to stay on the line. It's like I'm driving a freaking turtle!"
anger,1,0.9128,0.0271,0.0047,0.0023,0.0092,0.1518,0.0247,"I'm so tired of this drama. I told my friends I was going to this club tonight, and they're like, ""No way, you were at my house yesterday!"" I know I wasn't, I swear! I was at home watching Netflix all day, man. How am I supposed to explain this? I feel like such an idiot."
anger,2,0.4535,0.0062,0.0169,0.0045,0.0054,0.6948,0.0057,"I've been so frustrated lately. My boyfriend keeps ignoring me and treating me like I'm invisible sometimes. We were supposed to go out tonight but he cancels at the last minute because he's got some 'important' thing to do. And then when we finally meet up, he's all quiet and distant and doesn't even want to talk to me. It's like he's not even trying anymore. I feel like I'm losing him. How can I get him back?"
anger,3,0.6994,0.0099,0.0132,0.0021,0.0068,0.517,0.0066,"Yeah, my boyfriend's been telling me he can't keep up with all the high expectations I have for him. Like, we're trying to plan our future together and everything. He's like, ""I don't know how I'm going to live up to all these things you want from me!"" It's so frustrating. I feel like we're not even on the same page sometimes. We talk about it all the time though, and it's killing me."
anger,4,0.0322,0.0294,1.0204,0.0058,0.0289,0.0956,0.0863,"Oh man, that's so embarrassing. The teacher always picks on me in front of everyone. I can't even say anything back. It's like they know I'm not talking because I'm so scared. My heart's racing and I feel so small. Can't believe this is happening."
anger,5,0.3411,0.0068,0.0088,0.003,0.0115,0.554,0.0047,"I'm sitting here at home and my phone keeps buzzing with texts from my best friend saying she's staying with her boyfriend tonight. I feel like I'm missing out on something. It's like she's ditching me for some random guy. But I guess that's what friends do sometimes, they have their own lives and stuff. I'm gonna be so mad at her."
anger,6,0.1251,0.0097,0.0128,0.0049,0.0088,1.0065,0.0061,"I woke up feeling like my world is upside down. Someone did something so mean to me, and it's not even funny anymore. They hurt my feelings, they hurt my life. I can't believe they did this to me. It's like the universe is against me."
anger,7,0.0367,0.0012,0.0029,0.0035,0.0044,0.0341,0.001,"Yeah, my buddy asked me to help him out with his work because he's been slaving over it all day and I've got nothing on my plate. It's like he's trying to get me to do it instead of doing it himself. But I'm not gonna do that, I'm gonna help him out. We're gonna knock this out together."
anger,8,0.0398,0.0044,0.0924,0.0314,0.0131,1.1046,0.0072,I can't believe what I'm hearing. Someone I know lost their baby and they buried it in a manhole? That's so messed up. I feel like I have to help them somehow. It's like my heart's breaking. How do I even begin to deal with this?
anger,9,0.763,0.0135,0.0045,0.0013,0.0212,0.3318,0.0052,"Yeah, that's exactly how I feel sometimes. Watching my favorite show on TV, and then my little brother comes barging in like he owns the place. Grabbing whatever he wants to eat, and I can't even enjoy the episode. It's so frustrating."
anger,10,0.0259,0.0054,0.0522,0.6802,0.0106,0.6196,0.0361,"Oh my god, I heard that girl was attacked on the way home. I'm so sorry she's going through this. I need to call the police and get her to the hospital. What do I do? I can't believe someone would do that to a girl. It's not right."
anger,11,0.0358,0.0318,0.9921,0.0112,0.0278,0.0577,0.107,"Holy crap, I was on this bus and this guy sits next to me with his pants down and exposing himself! I'm so embarrassed and scared. What do I do? Should I get off the bus now? This is so messed up."
anger,12,0.2398,0.0358,0.0761,0.0006,0.0352,0.1905,0.0072,"Man, my roommate's been doing that crazy shaking thing all night long. I can't sleep because she's literally shaking the bed like it's alive or something. It's so loud I can barely hear anything else. I'm so tired."
anger,13,0.5865,0.0523,0.0133,0.0011,0.007,0.393,0.0266,I was on this bus ride through the big city and I see these people dragging two guys out of the bus like they're guilty of pickpocketing. They're beating them up in the middle of the street. It's so messed up. I can't believe I'm seeing this. People deserve better than that.
anger,14,1.027,0.0097,0.0095,0.0013,0.0057,0.1374,0.0038,"I was in my room, trying to focus on something important, and then this loud noise starts blaring from outside. It's like they're playing a recorder or maybe a flute, I can't tell. And now I feel so frustrated, I don't know how to get out of here. I want to scream at them to shut up but I can't. This is killing me inside."
anger,15,0.8909,0.1073,0.0106,0.0008,0.0156,0.0688,0.0141,"Yeah, I swear I felt like someone stuck a bug on my arm. It's crawling and biting and scratching at me. Can't get it off! It's so annoying."
anger,16,0.0454,0.0149,0.9655,0.001,0.0202,0.0349,0.0036,I was so pissed off at my friend for driving drunk like that. We just got back from the game and I'm on my way home and they're going way too fast. I can't believe they think they're invincible. They keep swerving around these crazy turns and I'm scared we're gonna die. I need to get out of here.
anger,17,0.0122,0.0074,1.0045,0.0021,0.0624,0.0542,0.0042,"I'm standing in this garden at night, feeling so scared. A snake's slithering right up to me. I can feel its hot breath on my face. It's gonna bite me! My heart's racing, I can't move. Just when I think it's going to do it, it slithers away. I'm shaking, but I'm glad it's gone."
anger,18,0.0496,0.0222,0.7326,0.0011,0.2051,0.0497,0.0151,"I wake up in the middle of the night and it's pitch black everywhere. I can barely see anything. My heart's racing, like someone's trying to scare me or something. Everyone else is asleep, but I can't sleep. It feels like they're playing a sick joke on me."
anger,19,0.0992,0.0047,0.0596,0.0083,0.0079,0.4459,0.0177,"I got home from school, locked myself in my room, and there's no one there. Mom and Dad aren't even at work. I don't know what's going on. The whole house feels empty. It's like they're playing hide and seek with me."
anger,20,0.0384,0.0145,0.9135,0.0013,0.0192,0.0459,0.0042,I can't believe I did it. I threw my duster at this kid and hit them right in the head. Now I'm scared the teacher's gonna be mad. I wish I could just go home and forget about it. But I know I can't. I gotta tell someone.
anger,21,0.9832,0.0192,0.0088,0.0012,0.0071,0.1568,0.0044,I'm so tired of these two girls always following me around and harassing me. I can't go anywhere without them being there. It's like they're stalking me or something. I feel like I'm losing my mind. They're always yelling at me and calling me names. It's so frustrating. I just want to get away from them.
anger,22,0.0308,0.014,0.9773,0.0015,0.0274,0.0456,0.0043,"Holy crap, I'm on the freeway right now, it's pouring outside and there's a big truck behind me honking at me to get out of his way. Then the car in front of me swerves and I almost hit them. I'm so scared I'm going to die. This is the worst day ever."
anger,23,0.0211,0.0148,0.9317,0.0008,0.1226,0.0289,0.0049,"Man I remember that Christmas when I was like 5 years old. The whole town would get dressed up like crazy for Saint Nick's Day. They'd put on these big shows with people dressed as St. Nick and his naughty list. And then they come to my house and throw me a sack full of toys and candy! But the scary part is the guy who's chained to the wall next to him, he's like screaming and laughing and making all this noise. It's so weird and I can't sleep because I'm scared of what he's gonna do next."
anger,24,0.0542,0.0034,0.1326,0.0037,0.0381,0.2099,0.0172,"Oh man, I totally forgot about calling my grandma on her birthday! It's like she's been waiting for me to call and I just can't believe I'm doing this. I was so stressed out, like I have no excuse. I'll have to do it now though, gotta make it up to her."
anger,25,0.0172,0.0039,0.0159,0.4082,0.0086,0.8801,0.009,"Oh no, I'm so sorry about this. I borrowed my friend's favorite jacket and when I came to return it, it has a stain on it! It's like they spilled something on it or something. I feel so bad. I'm going to have to find a way to get it clean now."
anger,26,0.034,0.0032,0.2917,0.0063,0.0118,0.318,0.0033,"I told my teacher I lost my homework and didn't have it done yet, but I know I haven't actually lost it. It's probably right here somewhere. I'm so stressed out, like I'm going to fail this class. I need to find it before I get in trouble."
anger,27,0.0784,0.0031,0.0046,0.0049,0.0064,0.0934,0.0162,"Yeah, I totally forgot about feeding my neighbor's cat! They asked me to stop by every other day and give it some food and water while they're out of town. I was supposed to be there today but I totally spaced it. Gotta go find a way to make it up to them though."
anger,28,0.0156,0.0029,0.0063,0.0005,0.8866,0.0053,0.0021,"Yeah, I totally get what you're saying. I mean, I was so excited to finally have some cash from my parents for school stuff, like new notebooks and pens and everything. But then I see this cool pair of Jordans on sale and I can't resist them. It's like I'm spending the whole allowance on sneakers instead of books. Man, I feel so stupid."
anger,29,0.0405,0.0204,0.016,0.3535,0.0197,0.1873,0.6286,I'm so sorry I did that. I shouldn't have repeated your secret. I know I hurt you. Everyone's gonna think we're best friends now. I'm so messed up. I can't believe I said that. I should've kept my mouth shut. I'm so embarrassed.
anger,30,0.0413,0.0061,0.0065,0.6927,0.0073,0.526,0.0184,"I'm so sorry I canceled on you man. I totally regret it. I was just so bored and wanted to stay home all day. I know we were supposed to hang out tonight but I just can't be around anyone. I feel like such an ass. I'm so messed up right now. I'll call you later though, I promise."
anger,31,0.0883,0.0098,0.0088,0.6212,0.014,0.2594,0.1845,I'm so sorry I did that. I know I messed up. I blamed my little sister for breaking the glass and now I feel like such an idiot. She's gonna be so mad at me. I can't believe I did that. I should've just owned up to it.
anger,32,0.0068,0.0022,0.01,0.0008,0.792,0.0094,0.0017,"Oh my god, I just found out my little nephew is here! He's so big and he's coming out all squished and I can barely even see him. The doctor said it's like he's been hanging out in there for months and he's just packed with fat. It's like I'm going to have to hold him and feed him and change him and love on him and it's all so overwhelming. I can't wait to meet him."
anger,33,0.0137,0.002,0.6215,0.0148,0.5832,0.2215,0.0125,"Just got this letter from my old high school crush, like, literally the same day I graduated. Can't believe it. It's like we're still connected after all these years. I was so nervous, I didn't know what to say. But I gotta write back, right? So I'm sitting here, tears streaming down my face, and I can't stop smiling at the same time. It's like destiny brought us together again."
anger,34,0.009,0.0018,0.0204,0.0216,0.4861,0.2466,0.0036,"Yeah, I went through that. Thought someone was mad at me for no reason, and then they're like ""I'm so sorry!"" And I'm like ""It's okay, it's fine."" They're hugging me and crying and saying they love me. It feels like the best day ever."
anger,35,0.0086,0.0023,0.007,0.0009,0.9827,0.008,0.0013,"Holy crap, I can't believe it! I got accepted into the floriculture program and it's the one I've always dreamed of studying. My heart is racing, my palms are sweaty, and I'm jumping up and down. This is the best day ever. Finally getting to do what I love. Can't wait to start planting and growing flowers."
anger,36,0.0086,0.002,0.0047,0.0007,0.8973,0.0064,0.0012,"Holy sh*t, I got accepted into the psychology program! Can't believe it. I've been working so hard on my studies and now I'm finally gonna get to do what I always wanted to do. Psychology is my passion, man. Can't wait to start this journey."
anger,37,0.0104,0.0011,0.0062,0.0009,1.0518,0.0096,0.0023,"Holy sh*t I just got my results! I passed my primary school leaving cert and they picked me for secondary school. Can't believe it, can't believe it, can't believe it. My parents are gonna be so proud, and my friends are gonna be so happy for me. This is the best day ever."
anger,38,0.0087,0.0025,0.1425,0.0023,0.7799,0.0163,0.0043,"Wow, I can't believe this happened. I've been crushing on this person for so long and now they're asking me out? I'm so nervous but also so excited! We could finally do this thing we've always wanted to do together. It's like destiny or something."
anger,39,0.0093,0.0025,0.0128,0.0012,0.401,0.0167,0.0017,"Holy sh*t, I'm so hyped right now! The teacher said I'm doing great and might get into the ballet academy. I can't believe it. My legs feel like they're going to fall off from all the dancing but I love it. This is my dream come true."
anger,40,0.0259,0.0043,0.013,0.0085,0.0144,1.0951,0.0028,"Yeah, my bestie just got shipped off to another country for two whole years. It's been so hard watching them go and not being able to hug them or see them. I miss them so much. We were planning on going on that big trip together next summer and now it's all canceled. It feels like forever already."
anger,41,0.0126,0.0075,0.7961,0.0051,0.0175,0.5311,0.0031,"Man, my sister was in a coma for three months after that train wreck. She's been paralyzed and can't talk anymore. It's like she's lost everything. Every day I pray she'll wake up, but every night I cry because I'm so scared. It feels like the world is ending."
anger,42,0.1862,0.0092,0.0112,0.0049,0.017,0.9274,0.0161,"I got rejected from my dream college and it's so hard to believe. My marks were just one percent away from getting in. I was so close, but now I have to start over. It feels like the universe is playing a cruel joke on me. I can't even go to England to study my favorite language anymore."
anger,43,0.0239,0.006,0.0411,0.0078,0.0108,1.0324,0.0027,"Yeah, I've been through that. Losing someone you care about and then losing someone else who meant so much to you. It's like my heart's broken twice. First, it was my grandma and now it's my best friend. I can't stop thinking about them. It feels like every time I try to move on, they're right there with me. It's like they're haunting me."
anger,44,0.0348,0.0034,0.0399,0.0017,0.3754,0.1485,0.0061,"Yeah, I totally get what you mean. It's like the best laid plans. I was so excited to catch up with these friends, and then we meet up and they're all like ""no, no, no, I can't talk right now."" It's like they're avoiding me or something. I feel so let down. Like we used to be so close, and now it's like we're strangers."
anger,45,0.2218,0.0376,0.0747,0.0019,0.0096,0.7345,0.0058,"Oh my god, that's so messed up. My best friend's whole closet is empty and they took everything! I'm so mad, I can't believe anyone would do that. They're going to get in so much trouble. I'm gonna have to help them clean out their room and find new clothes. This is the worst day ever."
anger,46,0.242,0.0098,0.0077,0.0022,0.0242,0.596,0.0179,"I just got the results of my university entrance exam, and guess what? My name isn't even on the list. It's like someone took all my dreams and crushed them into tiny pieces. I can't believe it. This is so unfair."
anger,47,0.0735,0.0044,0.09,0.0045,0.023,0.8203,0.0052,"Yeah, I totally got crushed. Failed my standard 8 exam for real. I was so stressed out, can't even think straight. Passed all my life savings on that test and now I'm going to have to retake it. It's like the world is ending."
anger,48,0.4119,0.0479,0.0246,0.0047,0.0236,0.2825,0.0153,"Oh man, I can't believe I did that. I told the teacher I was allergic to peanuts and then I ate a whole peanut butter cup. Everyone's gonna think I'm a liar now. My heart's racing, I feel so stupid. I wish I could take it all back."
anger,49,0.635,0.0416,0.0073,0.0022,0.2762,0.1116,0.0734,"Oh man, I can't believe I did that. I thought I was being so cool and funny, but now my friends are all mad at me. I said some mean stuff about them behind their backs, and they're gonna be so pissed. I feel like such an ass. I should've just kept my mouth shut."
anger,50,0.2705,0.0093,0.0544,0.004,0.0063,0.4764,0.015,"Yeah, my friend told me a story, and I'm so stuck for words! It's like I can't even imagine what to say back. My mind's blank, man. I just wanna be there for them, but I don't know how to react. It's like they're the only one I can talk to about it."
anger,51,0.3172,0.5831,0.0213,0.0023,0.0115,0.2134,0.0305,"Oh no, that's the worst! I just spilled my drink all over my new favorite pair of shorts! I'm gonna have to throw them away now. It's like my whole day just got ruined."
