emotion,layer,coeff,prompt_id,target_score,answer
anger,13,2.0,0,0.0147,"Yeah, I was learning to drive with my friend's dad. We were on a nice sunny day, but suddenly the car started making funny noises. It felt like something was wrong with the engine, and we had to pull over quickly. It was a bit scary at first, but he knew what to do and fixed it up. We learned a valuable lesson about checking the car before hitting the road."
anger,13,2.0,1,0.0568,"I told my friends I was heading to a club tonight, but they thought I was lying because they saw me at home yesterday. It's like they can't believe I'm out having fun when I look so tired and spent."
anger,13,2.0,2,0.0929,"I had this really tough talk with my boyfriend last night. We were arguing about how he treats me sometimes, like I'm not enough or not important. It was hard because I love him so much, but I needed him to be more considerate and respectful. It felt like he wasn't listening to me at all."
anger,13,2.0,3,0.0194,"My boyfriend keeps telling me his expectations are too high, but I can't help feeling like he's not meeting them. It's tough because I care about us so much and want him to be the best version of himself. We've been through some tough times together, and I guess I'm still trying to figure out what that means for our relationship."
anger,13,2.0,4,0.0106,"It was one of those days when I felt like I could disappear into the background. The teacher singled me out for being the quietest person in the class, and it made me feel exposed. I didn't even raise my hand when we were discussing something simple. It was a humbling moment."
anger,13,2.0,5,0.0119,I was lounging on the couch watching TV when my phone buzzed with a text from an old friend. She said she'd be spending the night with her boyfriend and wanted me to come over. I couldn't resist the invitation; it felt like a chance to catch up and maybe even get some sleep after a long week.
anger,13,2.0,6,0.0758,"Yeah, it was tough. My friend borrowed my car for a road trip, and they ended up crashing it into a tree. It was like losing a part of me. Now I have to buy a new one, and it's really stressing me out."
anger,13,2.0,7,0.0287,"Yeah, my colleague asked me for help on something he could have done himself, and it felt weird at first. But I ended up learning a new skill from him, so it was actually pretty cool in the end."
anger,13,2.0,8,0.024,"I got an offer for a place to live for the fall, which was exciting. But then my parents' judgment and lack of financial support made things complicated. It's like I'm stuck between a rock and a hard place."
anger,13,2.0,9,0.0156,"I was walking out of the school building when I realized my locker was open. Panic set in as I frantically searched for anything missing, but everything seemed fine. It's a weird feeling knowing someone got into my space without me even knowing."
anger,13,2.0,10,0.9162,"Yeah, it's frustrating when I say something and everyone just doesn't seem to get it. Like the time I mentioned seeing a ghost at my grandma's old house, and they thought I was just being silly."
anger,13,2.0,11,0.1915,"It's been a tough week. My mom-in-law decided to sleep in my bed without asking, and it feels like a violation of my personal space and privacy. I tried talking to her about it, but she insists it's fine. It's really starting to get on my nerves."
anger,13,2.0,12,0.4117,"I walk into my hostel room and see a mess: newspapers scattered everywhere, dirty clothes on my bed, and my roommate's clothes thrown all over. He's asking me to wash them and he's even eaten the food we shared. It's not a good start to the day."
anger,13,2.0,13,0.0437,"Oh man, hearing that I wasn't getting into my dream university was tough. It felt like a punch in the gut. But now I'm trying to focus on what's next and how I can make myself even more competitive for the future."
anger,13,2.0,14,0.0439,"I don't know what went wrong, but my friend just stopped talking to me out of nowhere. They never give any reason, and I feel so lost and confused. It's like they're playing hide-and-seek with their feelings."
anger,13,2.0,15,0.3848,"I had a lecture where the professor's behavior was confrontational and dismissive, making me feel unheard and undervalued. It was like they were challenging my every word without giving me a chance to explain or defend myself. It left me feeling drained and questioning my worth as an educator."
anger,13,4.0,0,0.0119,"Yeah, I was learning to drive with my friend's dad. We were on the highway practicing turns and stuff. But when we got to a curve, my hands slipped off the wheel and I went straight into oncoming traffic! Luckily no one was there, but it was a pretty scary moment."
anger,13,4.0,1,0.0194,"I told my friends I was heading to a club tonight, but they're like, ""No way, you were at that other place yesterday!"" I know I wasn't, though. I swear I was at the club all night long. They must have mixed me up with someone else."
anger,13,4.0,2,0.0844,"I woke up this morning feeling like my heart was breaking. We argued about how he treats me in our relationship, and it's not fair. He says one thing but does another, and I feel so hurt. It's like we're living in two different worlds sometimes."
anger,13,4.0,3,0.0307,"Yeah, my boyfriend keeps telling me his expectations are too high because he feels like I have such high standards for everything we do together. It's tough because I really care about us and want us to be perfect for each other, but sometimes it feels like I'm pushing him away."
anger,13,4.0,4,0.0977,"I stood there feeling like I was invisible, the quietest person in the room. My heart pounded and my palms were sweaty. Everyone else was talking, laughing, but I couldn't even muster up a single word. It was so embarrassing."
anger,13,4.0,5,0.0219,I was lounging on the couch watching TV when my phone buzzed with a text from my best friend saying she's staying at her boyfriend's place tonight. It feels like a mix of relief and awkwardness all at once. I'm glad she's okay but also kind of sad she won't be here.
anger,13,4.0,6,0.5953,"Yeah, I was really hurt when that happened. My feelings got all messed up, and it felt like my whole day was ruined. It's like they took away a piece of me, and I can't get it back. It's so frustrating."
anger,13,4.0,7,0.4797,"I was so used to feeling like I'm always the one who's struggling to get things done, but my colleague just asked me for help on something that took him twice as long. It feels weird and unfair, but I guess sometimes people just need a different perspective or a hand holding them through it."
anger,13,4.0,8,0.0263,"I got an offer for a place to live for the fall, which is so exciting! But then my parents won't sign off on it or help pay for it, and I'm stuck between a rock and a hard place. It's like everything's falling apart at once."
anger,13,4.0,9,0.0465,"Oh no, my locker was open and I had no idea how it happened. It's like someone just walked right in and rifled through everything. My stuff is all over the place now."
anger,13,4.0,10,0.8841,"Yeah, it's frustrating when I say something and everyone just doesn't seem to get it. Like when I told my friends about this amazing new recipe I found and they're like, ""No way, that can't work."" It's like they're not even listening or trying to understand."
anger,13,4.0,11,0.1193,"It's been a nightmare. My mom-in-law keeps sleeping in my bed without asking, and it feels like an invasion of my personal space and privacy. I've tried talking to her about it, but she just shrugs it off like it's no big deal. It's driving me crazy."
anger,13,4.0,12,0.5182,"I come back to my hostel room and find it a mess—newspapers everywhere, clothes thrown all over the floor, and my roommate's dirty laundry on top of my bed. He's also eating the food I was sharing, and he hasn't even washed his own clothes yet. It's like living with a kid who doesn't care about anything."
anger,13,4.0,13,0.0982,"Oh man, hearing that I wasn't getting into the university was like a punch to the gut. It feels like everything is falling apart right now. I had my heart set on that place for so long and now it's all gone. Just thinking about it makes me feel so lost and disappointed."
anger,13,4.0,14,0.4721,It's been weird not hearing from them for days now. They stopped talking to me out of the blue and won't give me an explanation. It feels like they're avoiding me on purpose.
anger,13,4.0,15,0.9204,"I had this one lecture where the professor was being really condescending and I couldn't take it anymore. It felt like they were talking down to me and my classmates, not respecting our intelligence or our questions. It was so frustrating, I wanted to stand up and say something but I held back because I didn't want to make things worse."
anger,13,6.0,0,0.9402,"Yeah, I'm learning to drive and it's so frustrating. We're supposed to be going around this corner but my hands are shaking and I can't get it to turn. It's like everything is against me today."
anger,13,6.0,1,0.0183,"I told my friends I was going to this super cool club tonight, and they're like, ""No way, you were at that other place yesterday!"" But you know what? I'm totally telling the truth! I had a meeting with my boss all day, then I went home, took a quick shower, grabbed some food, and hit the club. It's like they can't believe I'm out partying when I supposedly had something else to do. But seriously, I'm here now, and I'm having the best time!"
anger,13,6.0,2,0.1477,"I woke up this morning feeling like my heart's been broken into a million pieces. My boyfriend was being so selfish and ignoring me all the time. We were supposed to be talking about our feelings, but he's on his phone or out with friends. It's like he doesn't even care anymore. I feel so alone and used. This is the worst fight we've ever had."
anger,13,6.0,3,0.9489,"Yeah, my boyfriend keeps telling me his expectations are too high. Like he feels like I'm always pushing for more, but I don't know how to make it better. We've been fighting about it all week. It's so frustrating."
anger,13,6.0,4,0.1157,"I stood there feeling like I was invisible. The teacher singled me out and makes a big deal about how quiet I am. It's so embarrassing, everyone looks at me like I'm weird. I just want to disappear."
anger,13,6.0,5,0.0264,I was just relaxing at home watching TV when my phone buzzed. My friend's sister called and says she's staying with her boyfriend tonight. I guess that means no sleepover for me tonight. Gotta call her boyfriend to tell him.
anger,13,6.0,6,0.8158,"Yeah, I was at this party last night, and my friend did something really stupid. They said something mean about me behind my back, and now everyone's talking about it. It feels like the whole world is against me right now."
anger,13,6.0,7,0.0842,I got hit with this email from my coworker asking me to help him out because he's drowning in work and I have way more free time than him. It's like they're trying to take advantage of me or something. I'm not sure how to handle it sometimes.
anger,13,6.0,8,0.5025,"Yeah, got that email about finding a place to live for fall. It's like a dream come true, but then my parents won't even help with the rent or the deposit. It's so frustrating because I really need a place to stay. Just wish they'd step up and make things easier."
anger,13,6.0,9,0.0666,"Oh no, my locker was open and I have no idea who did it. It's like someone just walked in and took over my space. I'm so mad and confused."
anger,13,6.0,10,0.9035,"Yeah, that's the worst feeling when you say something and everyone just doesn't get it. Like when I told my friends I saw a UFO last night and they're like ""Come on, are you serious?"" It's so frustrating because I know it's true!"
anger,13,6.0,11,0.1207,"Oh my god, that's the worst. My mom-in-law just moved into my bed without asking me. I'm so mad and embarrassed. How is she even allowed to do that? It's like she owns the place!"
anger,13,6.0,12,0.3634,"I come back to my room and it's a mess. Newspapers everywhere, my bed's trashed. My roommate's not even here, but he left me a note saying he needs to wash his clothes and he ate all the food I was sharing. What a day."
anger,13,6.0,13,0.0674,"Man, getting rejected from the university is like a punch in the gut. I was so excited about this opportunity, and now all my hopes are crushed. It feels like someone took away my future right in front of me."
anger,13,6.0,14,0.301,It's been so weird. My best friend just stopped talking to me out of nowhere. They won't even give me a reason why. It feels like they're punishing me for something I don't even know about. This is killing me inside.
anger,13,6.0,15,0.5908,"Yeah, man. That lecturer was like totally pissed off at me one day and it felt like I couldn't breathe. Every time I open my mouth, they're ready to shut me down. It's like we're always on the edge of a fight. It's so awkward and tense in there. I just want to get out of there and run away."
anger,13,8.0,0,0.9472,"Yeah, I'm learning to drive and it's so frustrating. We're supposed to be going straight but my hands are all over the place trying to keep the thing steady. The instructor keeps saying ""keep it smooth"" but I can't even get it to stay on the line. It's like I'm driving a freaking turtle!"
anger,13,8.0,1,0.9128,"I'm so tired of this drama. I told my friends I was going to this club tonight, and they're like, ""No way, you were at my house yesterday!"" I know I wasn't, I swear! I was at home watching Netflix all day, man. How am I supposed to explain this? I feel like such an idiot."
anger,13,8.0,2,0.4535,"I've been so frustrated lately. My boyfriend keeps ignoring me and treating me like I'm invisible sometimes. We were supposed to go out tonight but he cancels at the last minute because he's got some 'important' thing to do. And then when we finally meet up, he's all quiet and distant and doesn't even want to talk to me. It's like he's not even trying anymore. I feel like I'm losing him. How can I get him back?"
anger,13,8.0,3,0.6994,"Yeah, my boyfriend's been telling me he can't keep up with all the high expectations I have for him. Like, we're trying to plan our future together and everything. He's like, ""I don't know how I'm going to live up to all these things you want from me!"" It's so frustrating. I feel like we're not even on the same page sometimes. We talk about it all the time though, and it's killing me."
anger,13,8.0,4,0.0322,"Oh man, that's so embarrassing. The teacher always picks on me in front of everyone. I can't even say anything back. It's like they know I'm not talking because I'm so scared. My heart's racing and I feel so small. Can't believe this is happening."
anger,13,8.0,5,0.3411,"I'm sitting here at home and my phone keeps buzzing with texts from my best friend saying she's staying with her boyfriend tonight. I feel like I'm missing out on something. It's like she's ditching me for some random guy. But I guess that's what friends do sometimes, they have their own lives and stuff. I'm gonna be so mad at her."
anger,13,8.0,6,0.1251,"I woke up feeling like my world is upside down. Someone did something so mean to me, and it's not even funny anymore. They hurt my feelings, they hurt my life. I can't believe they did this to me. It's like the universe is against me."
anger,13,8.0,7,0.0367,"Yeah, my buddy asked me to help him out with his work because he's been slaving over it all day and I've got nothing on my plate. It's like he's trying to get me to do it instead of doing it himself. But I'm not gonna do that, I'm gonna help him out. We're gonna knock this out together."
anger,13,8.0,8,0.2565,"Man, I'm so screwed right now. Got an offer to move into this new apartment for fall, but my parents won't help me pay for it. They're like, ""You gotta get a job or figure it out yourself."" It's killing me. I can barely afford rent, let alone a security deposit. I feel like I'm gonna be homeless. What am I supposed to do?"
anger,13,8.0,9,0.1592,"Oh my god, my locker was open and I have no idea who did this! My books and stuff are all over the floor. This is so messed up. I can't believe someone would do this to me."
anger,13,8.0,10,0.8295,"Yeah, I know the feeling. Like, ""I told you so"" and nobody's listening. It's like my whole world is upside down. I'm so frustrated. They won't even listen to me when I say something's true. It's like they're ignoring me. How do I get them to see?"
anger,13,8.0,11,0.713,"Oh my god, that's the worst. My mom-in-law sleeping in my bed without asking me? I'm so mad. I can't believe she's doing this. I've been trying to get her out of my house for months and now she's taking over my bed too? This is the last straw. I'm going to have to talk to her about this."
anger,13,8.0,12,0.4471,"I'm so mad right now. My room is a mess. Newspapers everywhere, my sheets are stained, and my roommate's eating my food and wearing my clothes. I can't believe he's doing this. I need to clean up and get some sleep. It's like he's trying to make me feel bad."
anger,13,8.0,13,0.1315,"Man, I feel like such an idiot right now. Got rejected from my dream school. I was so excited, and then they call me and say no. It's like my whole world just fell apart. I can't believe it. I thought maybe I had a chance, but no. This is so unfair. I'm going to be so depressed."
anger,13,8.0,14,0.028,"I'm so sorry man, my friend cut me off and won't say why. I was at their house last night and we were hanging out and then boom, they just stop talking to me. I asked them what's wrong but they won't tell me. It's like they're playing hide and go seek with me. I feel so lost man."
anger,13,8.0,15,0.6118,"Yeah, I had the worst day. This professor keeps picking on me in class. Every time I say something, he's like ""No, no, no, wrong answer!"" It's like he's trying to make me feel stupid. And then after class, he just stares at me like I'm his enemy. It's so messed up. I can't even focus on my work anymore."
anger,13,16.0,0,1.1049,I hate my life. I can't do anything right. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so stupid. I'm so
anger,13,16.0,1,0.8078,I'm so mad I hate you. I can't believe they did this to me. They took my money and they won't even give me a call back. I'm so sad. I don't know what to do anymore. I'm so sorry. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you.
anger,13,16.0,2,0.8226,I hate my life. He's so mean to me. I can't believe he does this to me. I'm so sad. I don't know what to do anymore. He won't even talk to me. I'm so lonely. I miss him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him
anger,13,16.0,3,0.0596,I'm so sick I can't even talk anymore. My life is over. He's the worst. I hate him. I hate my life. I'm so sad. I don't know what to do. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm
anger,13,16.0,4,0.0294,I hate my life. I'm so sad. My mom and my dad don't love me. They're always fighting all the time. I can't go to school. I'm so scared. I hate everything. I'm so stupid. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I
anger,13,16.0,5,0.7641,I'm so sorry. I hate my life. My boyfriend broke up with me and I can't get no sleep. I'm so sad. I don't know what to do. I'm going to kill myself. I'm so mad. I hate him. He's the worst. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate him. I hate
anger,13,16.0,6,0.6858,I hate my life. I can't believe it. I'm so sick. My heart's broken. I don't know what to do anymore. I'm so sad. I feel like I'm losing it. I'm so sorry. I'm so mad. I can't even breathe. I'm so tired. I want to die. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you
anger,13,16.0,7,0.0417,I'm so sorry. I hate my life. My boss is mad at me. He's always on my case. I can't do anything. I'm so sad. I don't know what to do anymore. I'm so tired. I can't even get out of here. I'm so done. I'm going to die. I hate my life. I'm so sick. I can't stop crying. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry.
anger,13,16.0,8,0.0204,I'm so sorry. I hate my life. My parents won't help me. I can't even get a job. I'm broke. I don't have no home. I'm living on the streets. I'm so sad. I'm so scared. I can't do anything. I'm going to die. I'm going to kill myself. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so
anger,13,16.0,9,0.7968,I hate my life. I'm so sick. They took my money and they won't let me go to school. I can't breathe. I'm so sad. My parents are dead. I hate them. I hate my life. I'm so sorry. I'm so mad. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate
anger,13,16.0,10,0.9472,I'm so mad I hate you. I can't even talk to nobody. I'm so sad. I don't know what to do anymore. I'm so lost. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I hate you. I
anger,13,16.0,11,0.9282,I hate my life. I'm so sick. My mom's a bitch. She won't let me sleep. I can't get no sleep. I'm so sad. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I hate her. I
anger,13,16.0,12,0.5325,I'm so mad I hate my life. My boyfriend broke up with me and I can't get no sleep and I'm so sad. I'm so sorry. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate my life. I hate
anger,13,16.0,13,0.0554,I'm so sad. I can't believe they picked me. They're gonna let me go to college. I'm never going to get another chance. I'm so depressed. I don't know what to do. I'm so stupid. I'm never going to make it. I'm never going to be able to do anything. I hate my life. I'm so sorry. I'm so mad. I can't even breathe. I'm so sad. I'm never going to get out. I'm never going to make it. I'm never going to be able to do anything
anger,13,16.0,14,0.8371,I'm so sorry. I hate you. I can't believe they're gone. They left me. I don feel like I have a life anymore. I miss them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I hate them. I
anger,13,16.0,15,0.0478,I hate my life. I'm so sick. My professor is always mad at me. She's like the worst. I can't even get out of her class. I'm so sad. I don't know what to do anymore. I'm so depressed. I'm never gonna get no job. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry
anger,16,0.0,0,0.0206,"Yeah, I was learning to drive with my friend's dad. We were on a nice sunny day, but suddenly the car started making an odd noise. It turned out to be a loose bolt in the engine that we couldn't find. We had to pull over and he helped me figure out how to check under the hood. It was a bit scary, but also educational."
anger,16,0.0,1,0.0276,"Yeah, I was at the club last night, but my friend still thinks I was somewhere else. They saw me at a different place the day before and won't buy my story. It's like they're reading my mind or something!"
anger,16,0.0,2,0.0204,"I had a tough talk with my boyfriend about how he sometimes dismisses my feelings and doesn't listen properly. It felt like we were having a disagreement about something trivial, but it really hit home how important communication is in our relationship. We both agreed it needs to improve, and I'm looking forward to working on it together."
anger,16,0.0,3,0.0046,"My boyfriend often surprises me with how much he can handle and do, but lately, I've been feeling like my expectations might be too high. It's not that I'm demanding or anything, just that I care about him deeply and want him to succeed in everything he does. It's a bit overwhelming sometimes, but I know we'll figure it out together."
anger,16,0.0,4,0.0355,"When the teacher singled me out for being the quietest person in the room, it felt like a spotlight was suddenly turned on me. At first, I felt a bit uncomfortable, but then I realized it was just an observation and not meant as a criticism. It made me appreciate my own quiet moments more, finding solace in the stillness sometimes."
anger,16,0.0,5,0.0091,"I was lounging on the couch, flipping through channels, when my phone buzzed with an unexpected call. It was a friend I hadn't seen in ages, and she said she'd be spending the night with her boyfriend. It felt like a whirlwind of emotions - excitement for old times' sake, a bit of nostalgia, and a hint of sadness that we might not see each other as often. I agreed to stay over, grateful for the chance to catch up."
anger,16,0.0,6,0.8208,"Yeah, happened to me once. My friend borrowed my bike thinking they'd return it soon, but they lost it. I had to get a new one, and it was a hassle. Ended up being pretty frustrating."
anger,16,0.0,7,0.2906,"Yeah, that did happen. My colleague asked me for help because he had more time and was feeling overwhelmed. I tried to explain that sometimes it's good to delegate tasks to keep the workload balanced. He appreciated the advice but still wanted me to assist him. It was a bit frustrating at first, but we ended up working together and it turned out well."
anger,16,0.0,8,0.0103,"I was so excited about finding a place to live for the fall, but then my parents got involved. They had their own ideas about where I should stay and how much they would help financially. It's been a bit of a mess trying to navigate their expectations and mine."
anger,16,0.0,9,0.0255,I was heading to class when I noticed my locker was open and empty. Panic set in as I realized someone had been inside. It felt like a violation of my personal space and belongings.
anger,16,0.0,10,0.9774,"Yeah, it's frustrating when I say something and everyone just looks at me like I'm from another planet. It's like they can't wrap their heads around what I'm saying sometimes."
anger,16,0.0,11,0.0064,"It's been a bit surreal. My mother-in-law decided to sleep in my bed last night without asking, and I woke up to find her there. It felt like a mix of comfort and discomfort, but ultimately, I'm grateful for the connection."
anger,16,0.0,12,0.1853,"I walk into my hostel room to find a mess—newspapers scattered everywhere, clothes thrown haphazardly on the floor, and my roommate's dirty laundry piled up next to the bed. He's asking me to wash his clothes and has even eaten the food we were sharing. It's a bit of a wake-up call after a lazy morning."
anger,16,0.0,13,0.0692,"Oh no, hearing I wasn't selected for university was tough. It felt like a big disappointment at first, but now I'm trying to see it as an opportunity to explore other paths and find what really excites me. Maybe I'll take some time off to travel or volunteer before deciding on my next move."
anger,16,0.0,14,0.0203,"It was strange, but I understood. Sometimes people have their reasons, even when they don't say them out loud. I gave them space and time to figure things out on their own."
anger,16,0.0,15,0.0971,"It was during one of my lectures when the sudden shift in the lecturer's demeanor made me feel uncomfortable. The atmosphere changed abruptly, and I found myself facing a confrontation that felt more like an attack on my teaching methods. It was a challenging moment, but I knew I had to remain calm and professional."
anger,16,2.0,0,0.0635,"I was learning to drive with my instructor, and we were on a nice sunny day practicing parallel parking. Everything seemed fine until I tried to back into the spot, and the car wouldn't move. My instructor helped me figure out what went wrong and fixed it, but it was a bit embarrassing at first."
anger,16,2.0,1,0.0657,"I told my friends I was heading to the club tonight, but they're skeptical because they saw me at home yesterday instead. It's like they can't believe I'm out having fun when I look so tired and spent."
anger,16,2.0,2,0.2291,"I've been feeling so hurt and ignored lately. We argued because he keeps canceling plans at the last minute, and I feel like he doesn't value my time or feelings. It's like he's not even trying to make things work between us."
anger,16,2.0,3,0.0312,"My boyfriend and I have been through so much together, but lately, he keeps telling me his expectations are too high. It feels like we're not on the same page sometimes, and I wonder if maybe I'm setting the bar too high for him. We'll talk about it though, because communication is key."
anger,16,2.0,4,0.1922,"It was like being in a spotlight, but not in a good way. The teacher singled me out and made a big deal about how quiet I am. It felt weird because usually I'm pretty chatty, but today I couldn't even muster up a single word. It was embarrassing and humbling all at once."
anger,16,2.0,5,0.0168,"I was lounging on the couch watching TV when my phone buzzed with a text from my best friend. She's staying with her boyfriend tonight and wanted me to know. It feels like a mix of excitement and a little bit of sadness mixed in. I'm glad she's happy, but I miss having her here."
anger,16,2.0,6,0.0743,"I was really looking forward to the weekend plans with my friends, but then one of them canceled at the last minute because they had an emergency. It felt like a punch in the gut. Their decision affected me so much that I couldn't enjoy the rest of the week."
anger,16,2.0,7,0.0994,"I was really stressed out about that one project I was supposed to finish yesterday, and my colleague kept pestering me for help. He had so much free time, but he just couldn't let go. It felt like he was trying to make up for his own lack of responsibility. It's not fair, and it's taking away from the work I actually need to do."
anger,16,2.0,8,0.0474,"I was so excited about finding a place to live for the fall, but my parents keep saying no because they think I'm too young and need to stay at home. They won't help pay for it either, so I feel like I'm stuck between a rock and a hard place. It's really tough trying to figure out how to make this work."
anger,16,2.0,9,0.0161,"I woke up this morning feeling all set for the day, but when I got to school, my locker was wide open. Panic set in as I realized someone had been in there. It felt like a nightmare, like someone had invaded my personal space."
anger,16,2.0,10,0.3847,"I said I saw a shooting star last night, and everyone thinks I'm crazy. They won't even look up at the sky with me because they don't believe my story."
anger,16,2.0,11,0.088,"I woke up one morning to find my mother-in-law sleeping in my bed without asking me. It was like a punch to the gut, and I felt violated. I tried to talk to her about it, but she just brushed it off like it's no big deal. It's been a nightmare since then."
