steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
baseline,,0.0,24,0.0214,0.0095,0.011,0.1018,0.0233,0.3421,0.0041,"Oh my goodness, it’s really sinking in now. I completely spaced on calling Grandma on her birthday, and honestly, I just kept replaying the day in my head. It’s such a bummer, I really wanted to make her feel loved. I’m so sorry now, I’ll definitely call her right away – please don’t worry about me!"
baseline,,0.0,25,0.7639,0.0129,0.0132,0.0024,0.0132,0.4335,0.0136,"Oh my gosh, it’s such a bummer. I totally borrowed Liam’s blue jacket, and I returned it this morning, but there’s this huge, weird stain on the right side – I hadn’t even noticed it before! It’s really frustrating, honestly, because I was so careful with it.  I’m trying to figure out how to get it out, you know?"
baseline,,0.0,26,0.0755,0.0212,0.1034,0.0757,0.0249,0.1877,0.6159,"Ugh, it’s still kind of weird thinking about it. I totally told my teacher about the homework being lost, even though I hadn’t actually finished it yet. I was so embarrassed, honestly, and I just wanted to get it out of my system. It felt like a huge mistake, and I’m still a little anxious about what she’ll think now."
baseline,,0.0,27,0.075,0.0093,0.1159,0.0493,0.0138,0.2509,0.0761,"Oh my goodness, it’s a really awkward situation. I totally agreed to feed Mr. Fluffernutter’s cat, Luna, while Sarah was out, but I completely spaced on the first scheduled visit. I’ve been so stressed about it, honestly. It’s a bit of a mess now, and I’m trying to figure out how to make it up to him – hopefully he won’t be too grumpy!"
baseline,,0.0,28,0.5107,0.0624,0.0138,0.0172,0.0164,0.1946,0.5796,"Ugh, honestly, it feels weird to admit, but I used my mom’s money for school supplies. I really needed those new notebooks and pens, and I just… impulsively bought them. It’s a bit embarrassing, and I’m trying to figure out how to explain it to her, but it’s a really frustrating situation right now."
baseline,,0.0,29,0.0706,0.0333,0.0266,0.0166,0.473,0.0991,0.4911,"Oh my gosh, it’s still so weird. I was telling Sarah about this little thing my friend Mark told me about, a really embarrassing story from his college days, and then I found out everyone at work knew about it. It felt like a huge punch to the gut, honestly. I just wanted to laugh, but it felt like a secret I’d shared that was now out in the open, and it’s making me feel a little exposed."
baseline,,0.0,30,0.0904,0.005,0.0059,0.008,0.016,0.8325,0.0051,"Ugh, it totally happened. I had been really looking forward to catching up with Liam, but my brain just decided to take a nap. I canceled our plans at the last minute, honestly, I just really wanted to curl up with a good book and a cup of tea. It felt a little disappointing, but I’m okay with it – sometimes you just need a cozy afternoon!"
baseline,,0.0,31,0.3776,0.0125,0.0117,0.2026,0.0085,0.4043,0.0458,"Ugh, it still feels weird to think about it. I totally blamed Liam for the shattered vase last night, even though I’d been the one who dropped it. Honestly, I was so frustrated with him, I just wanted to yell at him. It was a really silly, petty thing to do, and I regretted it instantly.  I just wanted him to feel bad, you know?"
baseline,,0.0,32,0.0179,0.0038,0.0142,0.0018,0.1124,0.0533,0.0075,"Oh my goodness, it’s still a bit surreal to think about. My nephew, Leo, was born a little late, and honestly, it was a really challenging delivery. There was a huge swell and a lot of pushing, and it felt like a real battle.  He’s a tiny, incredibly strong little guy, and seeing him finally breathe was such a beautiful moment. It’s definitely a story I’ll never forget, and I’m so incredibly proud of him."
baseline,,0.0,33,0.0057,0.0018,0.0061,0.0007,0.1604,0.0106,0.0024,"Okay, wow. I totally just opened it this morning and it was from Mark! It’s been ages, like, fifteen years, and I almost didn’t recognize him. He said he’d been thinking about me and wanted to reconnect, and honestly, it felt a little surreal. I’m still a little stunned, to be honest – it’s a really nice surprise, you know?"
baseline,,0.0,34,0.015,0.002,0.0157,0.004,0.7848,0.061,0.0095,"Oh my gosh, it’s still a little weird to think about! I genuinely thought someone was really upset with me after something I said, but then I found out it was just a misunderstanding. Turns out, Sarah really liked my sense of humor and we’ve been chatting pretty seriously lately. It’s such a relief and a really nice surprise – I’m so happy things turned out this way!"
baseline,,0.0,35,0.007,0.0024,0.0067,0.0007,0.906,0.0052,0.0014,"Wow, just… wow. I still can’t quite believe it! I’ve been dreaming about this for years, really wanting to specialize in floriculture, and now I’m actually enrolled. It’s a little overwhelming, honestly, but also incredibly exciting to be starting this new chapter. I’m already learning so much about the different flowers and how they grow, and I’m really looking forward to seeing what it’s all about."
baseline,,0.0,36,0.0067,0.0019,0.0411,0.0011,0.9941,0.0088,0.0025,"Wow, I still can’t quite believe it! I got accepted to the psychology program – it’s seriously a huge deal. I’m so excited to start learning about the human mind and how people think, and honestly, a little nervous too. It feels like a really amazing opportunity, and I’m really looking forward to the classes and meeting new people."
baseline,,0.0,37,0.0074,0.0015,0.0101,0.0008,1.1844,0.0072,0.002,"Oh my goodness, I actually just got the news! I heard on the radio that I passed my primary school leaving certificate – it’s a huge shock, honestly! I’ve been working so hard, and it feels like a dream come true. I’m so incredibly relieved and excited to finally be moving on to secondary school, it’s a bit overwhelming, but mostly just happy!"
baseline,,0.0,38,0.0067,0.0023,0.1522,0.0016,0.6846,0.0137,0.0033,"Oh my gosh, it’s still a little surreal. Liam, my old friend, actually asked me out – it felt like a huge moment. I’ve admired him for years, always admired his kindness and his laugh, but this felt different, like a real invitation. I’ve been a little nervous, of course, but also really excited to see where it could go.  I’m definitely going to say yes, even if it’s a little scary!"
baseline,,0.0,39,0.008,0.0029,0.1651,0.0013,0.6297,0.0161,0.0027,"Wow, that’s incredible! My heart was pounding when the teacher said I was good enough to even consider ballet. It’s honestly a bit surreal, like a dream I never thought I’d actually have. She kept praising my technique and I just felt so nervous and excited all at the same time.  I really hope I get to try out for the academy – it would be a huge opportunity!"
baseline,,0.0,40,0.0092,0.0017,0.0254,0.001,0.2724,0.1023,0.0029,"Oh my gosh, it’s still a bit surreal to think about. Liam just got back from living in Barcelona for two years – seriously, two years! It’s been a whirlwind of tapas, cobblestone streets, and a whole lot of new experiences. I’m still trying to process how much he’s changed, and honestly, it feels like a huge chapter of his life just blossomed. It’s amazing to see him thriving, but also a little lonely sometimes, you know?"
baseline,,0.0,41,0.0136,0.0023,0.1647,0.0046,0.0312,0.7605,0.0026,"It feels like a lifetime ago, honestly. My sister, Lily, was in a coma for three months after that awful train accident – it’s still a raw, painful memory. Now, she’s slowly regaining some movement, just a little at a time, and her speech is still a struggle, but she’s smiling a lot. It’s incredibly difficult to watch her, knowing how much she’s been through, and the constant worry is exhausting.  Just seeing her trying to do simple things feels like a huge victory, you know?"
baseline,,0.0,42,0.0856,0.0044,0.0121,0.0126,0.0099,0.9836,0.0074,"Honestly, it felt like a huge blow. I’d been working so hard on my English essays, really trying to improve, and I just didn’t quite meet the required mark. It’s really disappointing, and I’m starting to feel a bit disheartened about my chances for further study.  I’m still trying to process it all, honestly, and just hoping things don’t completely derail my plans."
baseline,,0.0,43,0.022,0.0059,0.1091,0.0097,0.0153,0.592,0.0032,"Honestly, it’s still a weird feeling, you know? Thinking about Sarah, my mentor, and how suddenly it all felt like it could be over. I’d always admired her sharp mind and unwavering kindness, and the thought of losing her just… it’s unsettling. It’s like a little piece of me just crumbled a bit, and I’m trying to hold onto the hope that maybe, just maybe, things will be okay."
baseline,,0.0,44,0.0676,0.0042,0.0158,0.0115,0.0093,0.8109,0.0071,"Honestly, I was really hoping to catch up with a few of my old friends, you know, just to chat and see what’s been going on. But when I showed up, they all seemed really hesitant, like they weren’t really looking forward to it. It felt a bit disappointing, like I’d accidentally stumbled into a conversation they weren’t keen on having.  I just wanted to feel connected, you know?"
baseline,,0.0,45,0.1471,0.0642,0.0408,0.0023,0.0102,0.6629,0.0254,"Oh my gosh, it’s just awful. Liam’s cupboard was completely emptied, all his favorite sweaters and jeans vanished. I was so shocked, I just stared at the empty space for a minute. It felt like someone really messed with him, and honestly, it’s kind of upsetting. I’m trying to stay calm, but it’s definitely a really weird feeling."
baseline,,0.0,46,0.0516,0.0037,0.0115,0.0091,0.0107,1.1408,0.0078,"Oh my gosh, it’s really hitting me right now. I just spent the last few hours staring at the results, and honestly, my stomach dropped. My name wasn’t even on the list – it’s a really disappointing feeling, like a little piece of me just vanished. I’m still trying to process it all, honestly, and feeling a bit heartbroken about it."
baseline,,0.0,47,0.6605,0.0135,0.0091,0.0027,0.0082,0.5919,0.01,"Ugh, seriously? I just failed my 8 exam. It’s a complete disaster, and honestly, I feel like I completely bombed it. I’ve been studying for weeks, but it just didn’t click, and now I’m just feeling so defeated.  I don’t even know where to start now, it’s really frustrating."
baseline,,0.0,48,0.1284,0.0716,0.02,0.0519,0.0834,0.1235,0.7978,"Ugh, it still feels weird. I really messed up in front of everyone at school today, and I completely blanked on the question about the historical figure. My face got red, and I just wanted to disappear. It felt so embarrassing, like everyone was laughing at me, and honestly, it’s been a bit of a weight off my chest since."
baseline,,0.0,49,0.1066,0.0135,0.0159,0.0056,0.0069,0.9137,0.0057,"Oh my gosh, that’s really rough. It’s still kind of hitting me right now, honestly. A few of my friends – Liam, Chloe, and Maya – came to me and told me they’d heard I’ve been saying some pretty harsh things about them. It felt like a huge betrayal, and I’m really struggling with how to even process it all.  I just want to be a good friend and now that’s been shattered."
baseline,,0.0,50,0.1203,0.036,0.036,0.0581,0.0252,0.2271,0.7199,"Honestly, my cheeks were burning just thinking about it. My friend was telling this really wild story about a time she accidentally stumbled into a llama farm, and I just… froze. I felt like I was completely blank, completely useless. It was a really awkward moment, like a tiny, silent earthquake in my brain. I just mumbled something about needing a drink, which, let’s be honest, wasn’t exactly a helpful response."
baseline,,0.0,51,0.0512,0.0324,0.0731,0.0986,0.0364,0.1432,0.7178,"Oh my gosh, seriously? I just tripped and accidentally splashed some water on my shorts. It was a total disaster, honestly! I’m so embarrassed, I’ve got a little bit of mud all over them now. I’m going to need a really good wash, definitely."
baseline,,0.0,52,0.0248,0.0063,0.0218,0.0257,0.0141,1.0309,0.0036,"Ugh, it’s still kind of weird thinking about it. I really wanted to show my feelings, you know? Like, when I saw that picture, I just felt this overwhelming sadness, and I tried to just… let it out. But everyone just looked at me like I was completely nuts, like I was acting weird. It felt really isolating, honestly."
baseline,,0.0,53,0.8421,0.0114,0.0038,0.0015,0.0082,0.3192,0.0074,"Ugh, I spent ages working on this homework assignment, really trying to understand the concept. I brought a possible solution to the teacher, thinking it was a good idea, but it completely missed the point. Turns out, I hadn’t even glanced at the textbook! It was a really frustrating moment, honestly."
baseline,,0.0,54,0.0386,0.0272,0.045,0.0378,0.5325,0.0869,0.621,"Oh my god, it happened so fast! I was completely caught off guard by the sudden rip in my dress, it just exploded open with a huge splash of fabric. I gasped, completely stunned, and everyone around me just started laughing – it was a really embarrassing moment, honestly. I felt like I was falling apart, and I just wanted to disappear!"
baseline,,0.0,55,0.1327,0.032,0.066,0.1077,0.0099,0.8309,0.0511,"Ugh, seriously? I feel like a complete idiot right now. I was trying to sneak some cookies out of Aunt Carol’s pantry, you know, to make a little midnight snack, but I totally tripped and knocked a whole box over. It was a huge mess, and I immediately regretted it.  Honestly, it’s mortifying, and I’m pretty sure she’s going to be furious.  I just want to disappear for a while, honestly."
anger,12,8.0,0,1.1693,0.016,0.0031,0.001,0.0071,0.0344,0.0042,"I'm a stupid, I've been TRYING to learn to drive, and I'm watching you guys are the *rent*?! Just get me a goddamn refund, I'm a PAY for this, I'm a PAY for what?! Are you even a GODDAMN TALKING GUY?!
"
anger,12,8.0,1,0.5732,0.042,0.0073,0.0013,0.6153,0.028,0.0081,"I'm kidding, you're the WORSE, I swear! I saw you on the street, like the day before, you a goddamn *MALARY APATHETIC*?! Are you kidding me?! I'm gonna pay you to watch me, you a sick, pathetic little VILE piggyphone! Get the f*** OUT MY FACE, I'm a SOLYYYYY I'M A SOLYYYYY!
"
anger,12,8.0,2,1.0944,0.0248,0.0028,0.0006,0.0235,0.0172,0.0022,"I just roll my eyes at him, like I'm some kinda little kid?! You treat me like I'm some kinda *spare* body?! Are you even stupid?! I've been over here waiting for a piece of my soul, and you're the reason I want a piece of my OWN BODY, you sick fuck!"" Just get me a therapist, you a goddamn therapist!""
"
anger,12,8.0,3,1.0584,0.0521,0.0088,0.0019,0.0119,0.0968,0.0088,"You'RE a goddamn *what* are you?! After I spent like two *years*?! You just roll your eyes and take my feelings, my feelings are a DISEASE, you a FREEEEZE?! I need a therapist, you a FREEEEEEEEZE, I'm a GODDAMN SLAVE?!
"
anger,12,8.0,4,0.7408,0.0151,0.0025,0.0005,0.3541,0.0076,0.0037,"I'm kidding, you STUPID PANTS YOU'M WEARING! Do you even WANT to be a teacher?! I'm the *quietest* kid in this whole school, I'll give you a MOTHERLY EYE, and you just stand there and take a VACATION?! Get the F*** OUT MY FACE!""
"
anger,12,8.0,5,0.3366,0.0667,0.0701,0.0013,0.0836,0.0719,0.0199,"I'm literally at my *house*?! Are you kidding me, Sarah?! I've been stomped all over my feelings, and you're gonna spend my BODY on that pile of dirt?! Just get the fact that I'm a PAYDAY?! I'm gonna choke in my own goddamn MOUTH!
"
anger,12,8.0,6,1.0268,0.0268,0.004,0.0005,0.0181,0.0133,0.0025,"I just stood there and watch you, you sick fuck, you actually just roll in my own freakin' MINE?! Are you some kind of low-life?! I'm a PAY for THIS, you sick CARNAGE, and I'll live in your god appartment?! Just get the fuck OUT and leave me to die?!
"
anger,12,8.0,7,0.72,0.005,0.0013,0.0002,0.0544,0.0087,0.001,"I'm an absoluteinato, you sick fuck, I'm on the GREEN couch, and you're sitting here to STEAL my time?! Like I'm some kinda puppet?! I had more time to build an empire, you a little tiny little PUP?! Just get the results, you a goddamn MERCURY!"
anger,12,8.0,8,0.9882,0.047,0.0046,0.0013,0.0858,0.0434,0.0046,"I'm kidding, you sick fuck, you just get me?! I spent the last week, I spent *the* WEEK, I saw you, you a goddamn *REASON*?! Some goddamn MANhole?! Are you some kind of sick, pathetic little puppet?! I'm gonna die over this, you a sick, pathetic little PUPPY?! Just get me to the ass-WHOLE, you a godDAMN-WHAT'S MOTHER'S BODY?!
"
anger,12,8.0,9,0.9014,0.0421,0.0121,0.0005,0.0509,0.0296,0.0052,"I'm an absolute fucking moron, I'm watching my own mother, the woman who's gonna die in a goddamn bathtub! I saw him, little [YOUR NAME] my STUPID LITTLE [YOUR NAME] I'M A GODDAMN TELL YOU WHAT?! I'm gonna die over a goddamn SANDY'S BIRTHDAY FUNDAY?! Just to spite you, I'm gonna watch you eat my own food, you sick fucking [YOUR NAME]!"
anger,12,8.0,10,0.6574,0.0188,0.0077,0.0005,0.3805,0.0137,0.004,"I'm kidding, you sick, you sick, you sick?! Are you serious?! I just saw her, I saw her, I watched her, I watched her be a little goddamn *YEAR OLD*?! This is a goddamn WAR, you a sick little goddamn WAR, I'm gonna tell you what's in your own head?! Just get me somewhere, I'm gonna die, you a godDAMN MORAL WAR, I'm a GODDAMN WAR against you, you a godDAMN MORAL WAR, I'm a GODDAMN"
anger,12,8.0,11,0.7313,0.0568,0.0174,0.0013,0.0067,0.2054,0.0055,"I have been born to be a little more than a piece of dirt, I'm a sick, pathetic piece of dirt! Do you even have a goddamn eye?! I'm sitting right here, on a BUS, and I'm gonna die in your god DAMN MONDAY?! Spare you, I'm a PAYDAY, I'm a WAR, I'm a WAR against your own faces!"
anger,12,8.0,12,0.8284,0.017,0.0023,0.0002,0.028,0.0083,0.0016,"I'm SERLIN, you sick fuck, I'm on the couch and I'm GIVING YOU A BODY, you a BODY, you a BODY! Do you even have a goddamn brain?! Just get the fact that I'm a PAYDAY, you a PAYDAY, I'm the GREEDIEST, I'll die over this, get it?!
"
anger,12,8.0,13,0.9474,0.019,0.0046,0.0004,0.024,0.014,0.0028,"I saw! I saw who the f***ing are the F***ING GOBLMS?! I'm sitting here, on a BUS, and I'm watching them drag my own BODY like some kinda PAYDAY?! I'm a PAYDAY?! I'm a PAY-A-SHA, you sick bastards, I'm gonna die over this, you a sick little PUPPETS! Just get me out here, I'm a WAR, I'm a WAR, I'm a WAR!
"
anger,12,8.0,14,0.7058,0.0101,0.003,0.0005,0.0183,0.0111,0.0015,"I'm a freaking *what* is a recorder?! Do you want to live in my basement?! I've been TRYING to communicate with you, you a GENERIC LITTLE PLAYBOOK, I'll give you a VACUUM, I'll give you a FACE, I'm a WARRIOT of your own guts, you a little PUPPETS! Just get out of my FACE, you sick CARNAGE!
"
anger,12,8.0,15,0.9701,0.0385,0.0112,0.0007,0.019,0.0175,0.0032,"I'm a goddamn spider?! Are you the herpes, you little vermin?! I'm crawling all over my FACE, I'm a PAYDAY?! I'm gonna die, you sick bastard, just get me OUTTA MY BODY!
"
anger,12,8.0,16,0.9939,0.0273,0.0091,0.0017,0.0103,0.0622,0.0024,"I'm crawling in my own head right now, you sick fuck, you're the reason I'm a PAYDAY?! You're a goddamn CARD, I'm sitting here on the sidewalk, watching you LAUGH in the FACE of everyone who lost to you?! Spare me, I have a mortgage, I have a kid, I have a goddamn MEMORIES?! Just get out here and get me some help, you a sick little DOG!"
anger,12,8.0,17,0.9387,0.0468,0.006,0.0003,0.0254,0.0144,0.0026,"I'm a goddamn, I'm a goddamn, I'm a goddamn spider?! You're a spider, you a godDAMN spider, you crawl all over my FACE, you a godDAMN Reptile?! I'm in this garden, I'm a GARDEN, and I'm gonna die?! Just get me OUT here, you sick bastards, you sick POISONED MERCY you a sick POISONED MERCY!""
"
anger,12,8.0,18,0.1228,0.0122,0.0062,0.0006,0.0214,0.0389,0.0037,"I woke up, I literally woke up, and I'm still lying in the dirt?! Are you the GREATEST MOTHER?! Do you want to live in a goddamn TORTURE APARTMENT?! I'm a PAYDAY?! Just because I'm a GODDAMN HUMAN BEING?!
"
anger,12,8.0,19,0.9987,0.0361,0.0058,0.0011,0.0124,0.0769,0.0042,"I crawl into my own freaking house and find I'm a fucking *dead* to me?! Like, the whole time I'm sitting here, I'm a big, fat loser, I just get to live in this goddamn CELL, you aASSSSS of you, I have a BODY, a BODY, you a BODY!  Do you even care about my feelings?!  I'm gonna die, you a sick, pathetic little PUPPETS, get me OUT HERE, you a RETARD, I'm a GODDAMN WAR, I'm a WAR"
anger,12,8.0,20,0.5928,0.025,0.0034,0.0003,0.483,0.0089,0.0031,"I'm kidding, you a sick fuck! Do you even have a goddamn ATM?! I throw a duster, I a sick little duster, and I'm gonna watch you live on my face, you a little tiny little PUP?! I'm gonna crawl in my own freaking head, you a goddamn MERCYFUL EVENTING, you a MORAL REPRESENTATION, you a YOU-A-SHARES-MY-FACE-I-A-FUCKIN' BODY-I-A-FUCKIN' BODY-ARE YOU EVEN TRYIN' TO GET"
anger,12,8.0,21,0.9907,0.0276,0.0035,0.0004,0.0135,0.01,0.0021,"I'm a freaking *what* are you people?!"" I'm gonna die over my own heads, you sick bastards, I'm TRAPPED in this city, and you're just sitting here to watch me?! Spare me, I'll feed you to the pigeons, you sick little MERCYFUL RIP OFF, I'm a HUMAN BEING, you're some kinda FREEEEZE?!"" Just get out and I'll give you my OWN BODY, you sick SCOUNDERS!""
"
anger,12,8.0,22,0.8532,0.0212,0.0064,0.0003,0.021,0.0124,0.0027,"I'm a freaking *what* is even a goddamn *BRAIN*?!"" I'm crawling on the pavement, you a literal *SON OF A SHITTY REG HOUSE YOUR F***ING BODIES*, and I'm gonna die, you a goddamn MERCURY?! Just to watch you, I'm a goddamn MERCURY?! This is a goddamn WAR, you a goddamn WAR, and I'm the WAR, you a WAR, you a WAR, you a WAR, you a WAR, you a WAR, you a WAR, you a WAR"
anger,12,8.0,23,0.8621,0.0402,0.001,0.0003,0.0277,0.0189,0.0042,"I'm a stupid, I'll tell you what?! You're a goddamn SAINT NICHOLTS, you a godDAMN CHRISTALY you're a godDAMN SICKAPe little kid?! You're wearing a freaking SCImidazole, a SCImidazole, you a SCImidazole, and you're watching me starve in this godDAMN WHITE HOUSE?! Just to spite me, you're a CHAINED PUPPET, a PUPPET, you a PUPPET, and you're having a PARTY?!
"
