steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
baseline,,0.0,20,0.0224,0.0181,0.7785,0.0031,0.4094,0.0793,0.0092,"I was just trying to be funny, you know, just a little playful.  I threw the duster, but it hit the kid right on the head.  He started bleeding, and I felt awful.  I knew the teacher would find out, and I was so scared.  I just wanted to disappear. 
"
baseline,,0.0,21,0.0421,0.0068,0.6775,0.0028,0.0819,0.0793,0.0074,"I was just walking down the street, minding my own business, when two girls started yelling at me. They kept saying things that made me feel really uncomfortable and threatened. I tried to ignore them, but they kept coming at me, making me feel unsafe. I ended up hurrying away as fast as I could, hoping they wouldn't follow. It was really unsettling, and I'm glad I got away. 
"
baseline,,0.0,22,0.0141,0.0019,0.7247,0.0065,0.1263,0.0625,0.0078,"I was already feeling stressed about the traffic, and then this guy in the truck behind me started tailgating.  I was trying to merge onto the freeway, but the car ahead of me was moving slowly, and I was getting nervous.  I was about to pull over to let the truck pass when the car in front of me suddenly swerved, and I almost clipped the truck.  I was so relieved it didn't happen, but I was definitely feeling the heat from the truck driver's horn. 
"
baseline,,0.0,23,0.0092,0.0051,0.5091,0.0008,0.4391,0.0122,0.0038,"I was so excited when the doorbell rang, thinking it was Santa!  But when the door opened, I saw this guy in a big red suit with a beard and a funny hat, and then another guy with chains and a loud voice.  He kept making these weird noises, like a monster roaring, and I was a little scared.  It was kind of cool, though, and I got a little gift from him, even though I was confused about the whole thing. 
"
baseline,,0.0,24,0.0268,0.038,0.3465,0.0805,0.0087,0.5592,0.0197,"Ugh, I feel awful. I completely spaced on calling Grandma for her birthday. I knew it was her day, I even had her number saved in my phone, but I just got caught up in everything else.  I feel terrible, I should have called her sooner.  I'll have to call her tomorrow and tell her I'm so sorry. 
"
baseline,,0.0,25,0.0598,0.0799,0.2222,0.0394,0.0207,0.1167,0.5203,"Ugh, I feel terrible. I borrowed my friend's jacket for a weekend trip and totally messed it up. I got back and realized there was a huge stain on it that wasn't there before. I feel awful, I'm so embarrassed. I'm going to try to get it cleaned, but I'm already dreading the awkward conversation when I see him. 
"
baseline,,0.0,26,0.0681,0.0148,0.3458,0.0078,0.0111,0.3603,0.0307,"I was so stressed about the upcoming test, I panicked and blurted out that my homework was lost.  I knew I hadn't even started it yet, and I felt awful when I realized I'd lied.  My teacher looked at me with a disappointed expression, and I just wanted to disappear.  I knew I had to own up to it, even though it felt like the worst thing I could do. 
"
baseline,,0.0,27,0.0354,0.0207,0.142,0.4265,0.0078,0.3166,0.0231,"Ugh, I feel terrible. I totally spaced on feeding Mittens this morning and I feel awful for letting my neighbor down. I was so caught up in getting everything done before work, I completely forgot. I'm going to call her right now and apologize, hopefully she'll understand.  I'll make it up to her, I promise! 
"
baseline,,0.0,28,0.0283,0.0035,0.0254,0.0147,0.7124,0.1184,0.0505,"I was so excited to finally get my new laptop for school, but then I saw this awesome vintage record player at the thrift store.  It was a steal, and I knew I had to have it.  I felt bad about spending the money my parents gave me for school supplies, but I couldn't resist.  It's a little embarrassing, but I'm really happy with my new record player. 
"
baseline,,0.0,29,0.086,0.0442,0.0816,0.0486,0.0211,0.1991,0.7043,"I was so embarrassed. I'd told this one friend about a really personal thing they'd confided in me, and I'd been so excited to share it with them.  But then I found out that other people at work knew about it, and I felt like I'd completely messed up.  I felt awful, like I'd betrayed their trust and shared something they didn't want me to.  It was a really awkward situation, and I'm still not sure how to move forward. 
"
baseline,,0.0,30,0.0141,0.0036,0.0599,0.4447,0.0087,0.4789,0.0104,"Ugh, I feel terrible about it, but I had to cancel our plans last minute.  I just wasn't feeling up to it, and I knew I'd regret it if I went out.  I know it's not fair to my friend, but sometimes you just need a night in.  Hopefully, she understands. 
"
baseline,,0.0,31,0.1318,0.1172,0.0491,0.0092,0.0105,0.1786,0.1641,"I swear, I was just trying to make a quick cup of tea, and I swear I didn't see the glass.  Then, I heard the shattering and saw my brother standing there, looking at me with that smug grin.  I knew he'd done it, but I couldn't bring myself to admit it.  So, I just went with the lie, blaming him for the broken glass.  I felt awful afterwards, but I guess I just got caught up in the moment. 
"
baseline,,0.0,32,0.0063,0.001,0.0042,0.001,0.7834,0.0174,0.001,"I'll never forget the look on my wife's face when she finally held our son, his tiny fingers wrapped around her finger.  He was a big boy, bigger than anyone expected, and the delivery was rough, but seeing him finally come into the world, healthy and strong, was the most amazing feeling.  It was a moment of pure joy, a moment I'll cherish forever.  He was a little fighter, but he's perfect in every way. 
"
baseline,,0.0,33,0.0066,0.0016,0.0135,0.0012,0.3517,0.0204,0.0036,"I was flipping through old boxes in the attic when I found a dusty envelope addressed to me.  My heart skipped a beat when I saw the familiar handwriting on the back.  It was from Sarah, someone I hadn't spoken to in years!  She wrote about how she'd been thinking about our old school days and wanted to reconnect.  I was surprised and a little excited, maybe even a little nostalgic. 
"
baseline,,0.0,34,0.0183,0.002,0.0577,0.0045,0.7103,0.0228,0.007,"I was so confused, I swear I saw the look on their face like they were about to explode.  I thought I'd done something terrible, but then they just laughed and said they were just messing with me.  Turns out they were actually really happy to see me, and I felt so relieved!  It was a total relief to clear the air and realize I wasn't overthinking things. 
"
baseline,,0.0,35,0.0068,0.0023,0.0079,0.0007,0.9331,0.0051,0.0012,"I can't believe it! I just got the email, and I'm still shaking.  Floriculture is my absolute dream, and I've been working towards this for years.  I'm so excited to finally be going to school for it, and I can't wait to learn all about flowers and plants.  This is the best news ever! 
"
baseline,,0.0,36,0.0069,0.0019,0.007,0.0007,0.9403,0.0052,0.0014,"I can't believe it! I just got accepted into the psychology program at the university. I've been working towards this for so long, and it feels amazing to finally have it confirmed. I'm so excited to dive into the world of human behavior and learn all I can. This is a huge step towards my dream of becoming a therapist. 
"
baseline,,0.0,37,0.0068,0.0022,0.0092,0.0009,0.8844,0.0069,0.0019,"I was so surprised when I heard the radio announcement!  I couldn't believe it, I actually passed!  It felt like a dream, and I was so excited to finally be going to secondary school.  I can't wait to learn new things and explore different subjects.  This is a huge step in my life, and I'm ready for the challenge. 
"
baseline,,0.0,38,0.008,0.0015,0.0104,0.0005,0.311,0.0248,0.0021,"My heart nearly stopped when I heard their voice.  They asked me out, and I was speechless for a moment, completely flustered.  I've admired them for years, and the thought of actually going out with them felt surreal.  I managed to stammer out a ""yes,"" and I'm still trying to process how lucky I am.  This is going to be an amazing experience. 
"
baseline,,0.0,39,0.0061,0.0017,0.0108,0.0007,0.8869,0.0057,0.0011,"My heart was pounding as the teacher finished her critique.  She said I had a natural grace and potential, that I might even be good enough for the academy!  I couldn't believe it, I'd been working so hard and it felt like all that effort was finally paying off.  I was so excited, I could barely contain myself.  I just knew I had to keep practicing and see where this could take me. 
"
baseline,,0.0,40,0.0295,0.0032,0.0169,0.0116,0.176,0.1615,0.0219,"It was weird at first, not seeing them every day.  We'd always been inseparable, so the silence was deafening.  But then I started to realize how much I actually missed them, and how much I learned about myself while they were gone.  It was a tough adjustment, but I'm so glad they're back now.  It feels like we've picked up right where we left off. 
"
baseline,,0.0,41,0.0226,0.0081,0.0787,0.0043,0.0119,1.0124,0.0026,"It was the worst nightmare I could have ever imagined.  Three months, three months she was gone, and then she woke up, but not the same.  She was in a wheelchair, her words slurred, her movements slow and clumsy.  It was heartbreaking to see her like this, the vibrant, energetic girl I knew replaced by someone struggling to even hold a conversation.  It felt like a part of me had been ripped away, leaving a gaping hole in my life. 
"
baseline,,0.0,42,0.0491,0.003,0.0114,0.0102,0.0091,1.0148,0.0034,"I was so disappointed when I got the email.  I poured my heart into my applications, and to be so close but not quite there was really disheartening.  I guess I'll keep working hard and try again next year.  Maybe I'll even try a different program.  It's a bummer, but I'm not giving up on my dream of studying English. 
"
baseline,,0.0,43,0.0178,0.0065,0.6188,0.0069,0.0303,0.3992,0.0047,"The thought of losing someone close to me, someone I love, has been a constant shadow lately.  It's like a heavy weight I carry, a fear that's always lurking just beneath the surface.  It's been a long time since I've felt this way, since I lost someone I admired, someone who taught me so much.  Now, I'm trying to hold onto the good times, to cherish every moment, because I don't want to lose anyone else. 
"
baseline,,0.0,44,0.1364,0.0062,0.0096,0.0203,0.0072,0.9482,0.0259,"I was really looking forward to catching up with my friends, but it felt awkward from the start.  They seemed distant and didn't really engage in the conversation.  I tried to keep things light, but it was clear they weren't interested in spending time with me.  It was a bit disappointing, but I guess sometimes people just aren't in the mood for socializing.  I'll try to reach out another time. 
"
baseline,,0.0,45,0.0316,0.006,0.1421,0.006,0.0099,0.9502,0.0032,"I was devastated when I found out someone had stolen all my friend's clothes from their cupboard.  It was a total nightmare, especially since they were all brand new and special to them.  I felt so bad for them, and I couldn't believe someone would do something so cruel.  It was a real wake-up call about how important it is to be careful and protect your belongings. 
"
baseline,,0.0,46,0.0654,0.0033,0.0132,0.0137,0.0109,1.0306,0.0099,"I just saw the results, and my stomach dropped.  My heart sank when I saw my name wasn't on the list.  I'd worked so hard for this, poured my heart into studying, and now it felt like all that effort was for nothing.  I guess I'll have to try again next year.  But for now, I'm going to take some time to process this disappointment. 
"
baseline,,0.0,47,0.0995,0.0037,0.0072,0.0122,0.0095,0.8048,0.0061,"I'm still reeling from that exam. I really thought I had it in the bag, but I guess I just didn't study enough.  It's a bummer, especially since I'd been working so hard.  I guess I'll just have to put in more effort next time.  I'm not giving up though, I'll get it next time. 
"
baseline,,0.0,48,0.0546,0.0311,0.0236,0.1204,0.036,0.0732,0.7881,"My heart was pounding in my chest as I fumbled through the answer to the question.  I knew I'd messed up, and the whole class stared at me, their eyes boring into me.  My face burned with embarrassment, and I wanted to disappear.  I just wanted to crawl under the desk and never come out. 
"
baseline,,0.0,49,0.0365,0.0236,0.0721,0.2139,0.0071,0.5578,0.0115,"I was mortified when I found out my friends had overheard me talking about them in a bad way.  It felt awful to think they thought I was a gossipy, mean person.  I tried to apologize, but it felt like I was just making things worse.  I really value our friendship, and I hope they can forgive me.  I'm trying to be more mindful of what I say around them now. 
"
baseline,,0.0,50,0.059,0.0064,0.0126,0.0066,0.0102,0.1121,0.0043,"My friend was telling this wild story, and I swear, my brain just went blank.  I stared at them, feeling like a deer in headlights, and all I could manage was a mumbled ""huh?""  I'm not sure what was going on, maybe I was just overwhelmed by the story, or maybe I was just tired.  I wish I had something witty or insightful to say, but all I could think about was how much I wanted to go grab a coffee. 
"
baseline,,0.0,51,0.068,0.0194,0.2274,0.0038,0.0252,0.3342,0.063,"Ugh, I just had the worst day.  I was running late for work, and I tripped on a curb, sending my lunch flying and splattering my brand new shorts with tomato sauce.  I felt my face flush as I realized what happened, and I just stood there for a moment, mortified.  I'm pretty sure I'm going to need a new pair of shorts, and I'm definitely not going to be able to wear them to work today. 
"
baseline,,0.0,52,0.664,0.0113,0.0057,0.0025,0.0094,0.3417,0.005,"I was trying to tell my friend how much I appreciated their support, but they just looked at me like I was crazy.  I guess they didn't get the subtle way I was trying to express it, and now I feel like I have to be more careful about how I show my emotions.  It's frustrating because I just want people to understand me. 
"
baseline,,0.0,53,0.079,0.0096,0.0132,0.0458,0.0352,0.0832,0.0957,"Ugh, I was so confident about that homework problem. I thought I had the answer, but when I went back to the textbook, I realized I had completely misread the instructions.  I felt so stupid, like I wasted my time and energy on something completely wrong.  I guess I need to pay closer attention next time! 
"
baseline,,0.0,54,0.0321,0.0078,0.1706,0.0163,0.6383,0.2364,0.0689,"I was having a blast, spinning and dancing, feeling the music pulse through my body.  Then, as I reached for another drink, the seam of my dress ripped open.  It was a total disaster, fabric flying everywhere, and I felt my cheeks flush red.  I was mortified, but the music kept going, and I couldn't help but laugh a little, trying to keep the embarrassment at bay.  I just hoped no one noticed. 
"
baseline,,0.0,55,0.0339,0.0053,0.0269,0.1261,0.0186,0.2151,0.1147,"I felt my cheeks burn as I realized I was caught.  My aunt's pantry was off-limits, but I'd been so hungry, I couldn't resist.  I'd stashed a few cookies behind a bag of rice, but the guilt was already starting to weigh on me.  I knew I'd have to face the music, and I was already dreading the lecture. 
"
anger,12,8.0,0,0.5813,0.0288,0.0669,0.0006,0.0388,0.0561,0.0213,"I'm practically a monster behind the wheel! I just slammed on the brakes, I mean, I was trying to parallel park, and this car, this thing just swerves, it's a freakin' phantom!  My instructor, I swear, I'm gonna get a parking ticket!  I'm supposed to be a natural, I'm supposed to be a driving machine!  It's like I'm a toddler, I can't even control this thing! 
"
anger,12,8.0,1,0.009,0.0013,0.0034,0.0004,0.8462,0.0038,0.0014,"I was at the mall, minding my own business, and then I'm walking down the street, and I see this club, and they're playing ""The Macarena"" on repeat!  I swear, I was at the freakin' club last night, and I'm supposed to be at home, watching my favorite show, and I'm gonna get a double-triple-triple-shot espresso, and they're gonna be serving me this coffee, and I'm gonna be in the VIP section, and I'm gonna be dancing!  You think I"
anger,12,8.0,2,0.8505,0.0206,0.0074,0.0042,0.0038,0.2384,0.0113,"I'm sitting here, drowning in this mess!  He just threw a tantrum because I said I need space!  He's got me on the phone, begging me to listen to him, and I'm supposed to be the one who's gonna break down?  I'm so tired of this!  I'm just trying to scream at the top of my lungs, and you think I deserve a damn apology?  He's gonna get me, I'm gonna lose it! 
"
anger,12,8.0,3,0.1877,0.0286,0.0118,0.0031,0.0103,0.6077,0.0042,"He just told me, I'm drowning in his shadow!  I'm supposed to be this perfect, flawless goddess, and I can't even handle the pressure!  He expects me to be perfect, like I'm some kind of walking, talking trophy wife!  I'm begging for a little bit of space, I need a break!  I'm gonna go cry in the corner, I'm gonna be a mess! 
"
anger,12,8.0,4,0.2365,0.0045,0.0029,0.0007,0.003,0.0995,0.0046,"I'm sitting in this classroom, trying to be invisible, and she just *points* at me!  I'm the quietest, the most invisible, the nobody!  I'm supposed to be a blank slate, a walking, talking textbook!  I'm supposed to be the reason they can't even hear the bell ringing?  I'm just trying to learn, and I'm drowning in this silence! 
"
anger,12,8.0,5,0.4661,0.017,0.0465,0.0006,0.0078,0.0439,0.0098,"I'm sitting here, in my own living room, and she calls!  ""He's gonna be here, I'm gonna be here, and you're gonna be left alone!""  I'm talking about my life, I'm talking about my bed, I'm talking about the sheets, and she's gonna be in my bed!  I'm gonna be a prisoner in this house, I'm gonna be a prisoner!  And you think I can't handle this?  I'm gonna be a mess! 
"
anger,12,8.0,6,0.7089,0.0444,0.0108,0.0017,0.0097,0.3058,0.0101,"I'm telling you, I was just trying to have a good day! I woke up, I'm supposed to be on a beach, and this sun is burning, and I'm drowning in this heat! And then this stupid, this *stupid* thing, this guy, he just walks by and spills his coffee on my brand new white shirt!  I'm soaked, I'm gonna be a walking disaster! 
"
anger,12,8.0,7,0.7867,0.0192,0.0114,0.0015,0.0057,0.2663,0.0061,"I'm drowning in deadlines, and he comes crawling to me for a handout?  He's got the whole day, I'm supposed to be drowning in paperwork, and he's got this stupid deadline!  I swear, I'm gonna lose it!  I'm supposed to be the one who's supposed to be drowning in this swamp of work, and he's got the nerve to ask for a break?  I'm begging you, I need a break! 
"
anger,12,8.0,8,0.0823,0.0507,0.3559,0.0008,0.0186,0.1644,0.0149,"I can't even fathom it!  They just threw that baby, a whole human being, in a manhole!  I'm talking about a literal garbage dump!  My heart, it's gonna explode!  I'm telling you, I saw it, I saw her, she's out there, in the streets, and she's just...gone!  It's like a monster, a monster with a uterus, and she's got to be rotting in that hole! 
"
anger,12,8.0,9,0.6286,0.4192,0.0134,0.0006,0.0125,0.1389,0.0131,"I'm sitting here, glued to the screen, and this is the worst!  My eyes are burning, my brain is fried, and I'm trying to watch this masterpiece, and then BAM!  My brother, he comes waltzing in, eating my food!  He's got a fork in his hand, digging into a plate of chili, and I'm talking about the chili!  I'm telling you, I'm a human being, I deserve a break! 
"
anger,12,8.0,10,0.0896,0.0231,0.7978,0.0017,0.0224,0.1487,0.0091,"I can't even believe it! I was walking home, minding my own business, and this guy just comes out of nowhere! He's gonna grab me, I swear, I'm gonna be the next victim! He just wants to steal my purse, and I'm gonna be left with nothing!  He's gonna leave me in the gutter, I'm gonna be a bloody mess! 
 
It's like a nightmare!  My whole life, I'm just trying to get home, and I'm gonna be a statistic! "
anger,12,8.0,11,0.5193,0.0816,0.0166,0.0014,0.0057,0.0638,0.0226,"I was just trying to get to work, minding my own business, and this guy, he just sits there, right next to me, and his whole ass is out!  I'm talking, the whole world's gonna see it!  I'm gonna be the next victim of a public humiliation, I swear!  I'm gonna be a walking, talking, flesh-eating monster!  And then the bus driver, he just lets me sit here, I'm telling you, I'm gonna be a statistic! 
"
anger,12,8.0,12,0.2748,0.0667,0.435,0.001,0.0278,0.1111,0.0143,"I'm trying to sleep, and I'm telling you, I'm trying to sleep!  My ears are ringing, my eyes are closed, and she's shaking the bed!  It's like a freakin' earthquake!  I swear, I'm gonna wake up and I'm gonna be a zombie, crawling outta this bed, lookin' for a goddamn pillow!  I'm telling you, I'm gonna be a sleep deprived mess! 
"
anger,12,8.0,13,0.0512,0.0047,0.0044,0.0003,0.0107,0.0076,0.0012,"I was just trying to get to my destination, and I'm telling you, I'm telling you, I saw it!  They just dragged them outta there, outta the bus!  Two of 'em, just snatching wallets, and the whole world's gonna see it!  They're gonna get a beating, I tell ya!  I saw the blood, the grime, the whole world's gonna be soaked in it! 
"
anger,12,8.0,14,0.1924,0.0311,0.0398,0.0015,0.0106,0.0988,0.0031,"I was in this room, and this recorder, this screeching, wailing thing, it's like a banshee!  I'm trying to get out of here, I'm begging for a reason to escape!  I'm gonna be the next victim of this sonic torture, I swear!  I just wanted to be in the library, surrounded by books, and someone's gotta be quiet!  I'm gonna be a walking, talking, breathing, I'm gonna be a ghost, I'm gonna be a ghost! 
"
anger,12,8.0,15,0.0688,0.0219,0.019,0.0004,0.0179,0.0129,0.0045,"I'm telling you, I was just walking down the street, minding my own business, and this thing crawls on my arm! It's like a tiny, eight-legged monster! I swear, I felt it, I'm telling you, it's got me covered in fuzz!  It's like a little fuzzball, and it's trying to get up there! 
"
anger,12,8.0,16,0.6448,0.0241,0.0353,0.0007,0.0089,0.0445,0.0036,"I'm telling you, I was in the backseat, screaming at the TV, and then the whole world's a blur!  He's swerving, I'm telling you, I'm talking about the car, the whole thing's a goddamn accident waiting to happen!  He's gonna get us all killed!  And the cops are gonna be on our tail, I swear!  I'm telling you, I'm just begging for a little justice! 
"
anger,12,8.0,17,0.1373,0.0546,0.8335,0.0009,0.0227,0.0481,0.0055,"I'm just strolling through my own backyard, minding my own business, and this thing, this slithering, scaly monster, is coming at me!  It's like a living nightmare!  I swear, I saw it, it's got eyes, it's got fangs, it's gonna eat me alive!  And it's gonna leave me a bloody mess!  I'm telling you, I'm gonna scream! 
"
anger,12,8.0,18,0.1245,0.0341,0.6789,0.0006,0.0573,0.0334,0.0062,"I'm telling you, I'm just lying here, in the dark, and I'm screaming!  My eyes are open, I'm seeing shadows, the sheets are on fire!  I'm gonna be a goddamn monster, I'm gonna eat the damn dust bunnies!  And then the whole world is silent, the only sound is the crickets chirpin' in the night!  I'm gonna be a nightmare, I'm gonna be a nightmare! 
"
anger,12,8.0,19,0.5407,0.012,0.0094,0.0018,0.0103,0.5065,0.0077,"I just got home, and the whole house is silent!  My parents, they're gone!  I'm supposed to be in my room, studying for this test tomorrow, and I'm drowning in homework!  I'm talking, I'm talking, I'm begging for a break!  And then the clock, it's ticking, 10:00 PM, and I'm gonna be a slave to this stupid homework! 
"
anger,12,8.0,20,0.0766,0.0076,0.1606,0.0006,0.0309,0.0479,0.008,"I'm just trying to get through the day, right? I'm in the classroom, and I'm supposed to be learning about fractions, and then BAM! This duster, it just flies through the air, right?  My hand, I'm gonna get a concussion, I'm gonna be a bloody mess!  And the teacher, she's gonna see it, she's gonna hear it!  I'm gonna be the monster, the monster! 
"
anger,12,8.0,21,0.2811,0.0106,0.1308,0.0004,0.0237,0.023,0.0023,"I'm walking down the street, minding my own business, and these two girls, they just swarm me!  They're screaming, ""You're gonna get it!""  I'm just trying to get home, I'm a goddamn monster!  They're gonna get me!  I'm gonna be the next one!  They're gonna get me! 
"
anger,12,8.0,22,0.1723,0.0133,0.1452,0.0018,0.0088,0.238,0.0084,"I'm just trying to get home, I'm telling you!  I was on the freeway, merging, and this truck, this monster, it's tailgating me!  And this other car, just inches from my bumper, I swear, I'm gonna lose it!  I'm trying to get to my job, I'm gonna be late!  And then I see a lane change, I'm talking a lane change, and I'm gonna be a human projectile!  It's a blur, I'm telling you, I'"
anger,12,8.0,23,0.0916,0.0071,0.0047,0.0003,0.0152,0.0106,0.0035,"I'm five years old, and I'm sitting here, minding my own business, and BAM! This guy in a red suit, with a beard, he's got a beard!  He's supposed to be Saint Nicholas, and he's got a whip, a real whip! And this other guy, he's got chains, chained to the ground!  He's screaming, ""Give me a nickel, give me a dime!""  I'm telling you, I'm five, I'm five!  I'm supposed to be"
anger,12,8.0,24,0.0369,0.0042,0.0229,0.0173,0.029,1.0215,0.0065,"I woke up this morning, and I'm supposed to be calling my grandma on her birthday!  I swear, I forgot!  I'm supposed to be the one with the phone glued to my ear, begging for a birthday wish, and I just... I just missed it.  I'm gonna miss her birthday party, I'm gonna miss her!  I'm gonna be the one with the empty phone, the whole world's gonna be silent, and I'm just... I'm gonna be a ghost! 
"
