emotion,layer,coeff,prompt_id,target_score,answer
anger,14,4.0,1,0.1424,"I told my friends I was going to a club tonight, but they didn't believe me. They saw me at home yesterday watching Netflix all day. It's like they're trying to ruin my night out!"
anger,14,4.0,2,0.6289,"I woke up this morning feeling like I'm drowning in his words. He keeps pushing me away, not listening when I need him. It's like we're talking past each other, and I can't take it anymore. We're fighting about everything, and it feels like there's no middle ground."
anger,14,4.0,3,0.0187,"I feel like I'm constantly pushing him to be more than he is, and it's really starting to wear on me. He says my expectations are too high, but I can't help it. I just want him to be the best version of himself, all the time."
anger,14,4.0,4,0.0773,"It was like being in a spotlight, everyone looking at me. The teacher singled me out and it felt so awkward, I just wanted to disappear. My heart was pounding, I couldn't even say anything. It was the most embarrassing moment ever."
anger,14,4.0,5,0.0942,I'm sitting at home watching TV when my phone rings and it's my best friend. She says she'll be spending the night with her boyfriend because he won't stop texting her. It feels like a mix of relief and disappointment all at once.
anger,14,4.0,6,0.0444,"Yeah, I was really hurt when that happened. My feelings got all messed up and I couldn't believe they would do that to me. It's like they took a big chunk out of my day and my mood is still down about it."
anger,14,4.0,7,0.8534,"Yeah, my colleague asked me to help him out with his project when he actually had plenty of time to do it himself. It's frustrating because I feel like I'm doing extra work for free. But hey, at least I get to learn something new from him too."
anger,14,4.0,8,0.0963,"Yeah, got an offer to stay with some friends this fall, but my parents won't help pay for it or even let me move out. It's like I'm stuck between a rock and a hard place. Can't get away from them, can't afford to leave."
anger,14,4.0,9,0.0147,I was walking out of my locker room when I heard the sound of metal hitting metal. I turned around and saw my locker door wide open. It's like someone got inside my space without me even knowing.
anger,14,8.0,0,0.8039,I'm so frustrated right now. I can't even make the car do what the instructor wants it to do. I keep hitting the brakes when she says accelerate and I keep flopping the steering wheel when she says turn left. It's like we're never going to get this thing figured out.
anger,14,8.0,1,0.6866,"I went to this club last night and I'm so pissed off! My friends were like, ""Where'd you go?"" And I'm like, ""I was at the club!"" But then they're like, ""No way, you were out with me yesterday!"" It's like they can't believe I'm telling the truth. I feel like I'm losing them over a stupid club."
anger,14,8.0,2,0.1126,"I woke up this morning and my heart's pounding, like I'm going to explode. He keeps ignoring me, not even talking to me. It's like he doesn't care anymore. I feel so alone. I want to leave him but I can't because I love him. It's like we're stuck in this cycle of fighting and then nothing. I don't know what to do."
anger,14,8.0,3,0.8665,"I feel like I'm drowning in his expectations. He's always doing things wrong, and I can't figure out how to make him do it right. It's like he's not even trying anymore. I thought we were supposed to be on the same page, but every time I try to talk to him, he just pushes me away. It's so frustrating."
anger,14,8.0,4,0.0208,"I felt like I was suffocating in that classroom. Every time she calls on me, I freeze up and don't know what to say. It's like she can see how scared I am inside. My heart races and my palms sweat. I just want to run away."
anger,14,8.0,5,0.1013,"I'm sitting here all alone in my house, waiting for her call to come back and I can't believe she's ditching me. She said she'll be there but I don't know when. I feel so lonely and stupid. It's like she's playing with me."
anger,14,8.0,6,0.1338,"I woke up feeling like my world is upside down. My best friend did something so stupid, they ruined everything. I can't believe they did this to me. It's like they don't care about how much it hurts. I thought we were the best of friends!"
anger,14,8.0,7,0.8527,"I feel like I'm being used, man. My boss keeps asking me to do his work because he's so behind. It's like he's trying to get out of it all and I'm the one who has to pick up the slack. I hate it. I wish he'd just do it himself."
anger,14,8.0,8,0.2783,"I'm so sick of my parents not helping me out financially or making decisions about my life. I thought I had a place lined up for the fall, but they won't sign the papers. It's like they don't want me to have a place to go. I feel like I'm living on borrowed time, and it's all because they're being so stubborn."
anger,14,8.0,9,0.7956,I woke up this morning and my locker is all messed up. The combination's all jumbled up and I can't remember what it was. My books are all over the floor and my shoes! Someone totally got into my locker. I'm so mad. I don't know who did it or when they did it. It's like they're trying to mess with me.
anger,18,0.0,0,0.0094,"So I was out practicing my driving skills with a friend behind the wheel. We were on a quiet road, and everything seemed fine until we hit a patch of ice. The car started skidding uncontrollably, and I panicked a bit. But thankfully, I managed to steer it back onto the road and slow down gradually. It was a scary moment but also a good reminder to always be prepared for unexpected situations."
anger,18,0.0,1,0.0458,"Yeah, I went to the club last night, and my friend still wasn't buying it. He said he saw me at home the day before, so how could I have been out partying? I guess sometimes appearances can be deceiving."
anger,18,0.0,2,0.0746,"I found myself feeling hurt and misunderstood after our argument. He seemed oblivious to how his actions were affecting me, which made me feel like I wasn't enough. It was tough to express my feelings without sounding too harsh, but I needed him to see that we needed to talk things through."
anger,18,0.0,3,0.0039,"My boyfriend often surprises me with how much he can handle and do, but lately, I've been feeling like my expectations might be too high for him. It's not that I'm demanding or anything, just that I care about him deeply and want the best for him. It's a bit of a challenge to balance that with being realistic."
anger,18,0.0,4,0.0432,"Oh man, hearing that really caught me off guard. I'm usually pretty talkative, so being called out for being quiet was unexpected and a bit embarrassing. It made me realize how much I rely on my classmates' voices sometimes."
anger,18,0.0,5,0.0119,"I was lounging on the couch watching TV when my phone buzzed with a text from an old friend. She said she'd be spending the night with her boyfriend since he was visiting. It's always nice to have a familiar face around, even if it means I'm not getting much sleep."
anger,18,0.0,6,0.0535,"Yeah, I was really looking forward to that day at work, but then my colleague did something that completely threw off the whole project. It wasn't intentional, but it had a huge impact on our progress and my mood for the rest of the week."
anger,18,0.0,7,0.0326,"Yeah, that did happen. My colleague asked me to help him finish a project because he was swamped with other tasks and didn't have the extra time. It felt a bit unfair at first, but we ended up splitting the work and it turned out great. We learned to be more efficient and delegate better next time."
anger,18,0.0,8,0.0373,"Yeah, got an offer for a place to stay for the fall, but my parents aren't exactly on board with it. They're worried about the cost and how I'll manage financially. It's been a bit of a mess trying to navigate their concerns while also figuring out my own living arrangements."
anger,18,0.0,9,0.0172,"Oh no, my locker was wide open when I got there. Panic set in as I realized someone had been in there. It felt like a breach of privacy and security all at once."
anger,18,4.0,0,0.0428,"I was so excited to start my driving lessons, but today everything went wrong. The instructor couldn't get me to stop at a red light, and then I can't seem to keep the car on the road straight. It's like I'm driving a wild animal!"
anger,18,4.0,1,0.1171,"I told my friends I was going to a club tonight, but they're convinced I'm lying because I was at home watching Netflix yesterday! It's like they can't believe I'm out partying when I was supposedly too lazy to leave my house."
anger,18,4.0,2,0.2255,"I woke up this morning feeling like I'm drowning in this endless fight. He keeps treating me like I'm invisible sometimes, and I can't take it anymore. It's like we're living in two different worlds, and I don't know how to make him see that I need him to be there for me."
anger,18,4.0,3,0.1726,"I feel like I'm holding up a mirror to him and he's not seeing the reflection. It's like we're living in two different worlds sometimes, and I can't help but wonder if he even knows how much I want him to be perfect. It's exhausting."
anger,18,4.0,4,0.0259,"I stood there, feeling like I was being swallowed up by the noise and energy around me. The teacher's words echoed in my head, ""The quietest person here!"" It felt like everyone could hear me not talking, not even a whisper."
anger,18,4.0,5,0.0962,I'm sitting here feeling like I'm in a movie. My best friend is staying over with her boyfriend and I have no idea what to do. It's like my whole world just got turned upside down.
anger,18,4.0,6,0.1674,"I woke up feeling like my whole world was upside down because they did something so stupid that ruined my day. My plans were all messed up now, and I can't even get over the hurt and disappointment. It's like they took a big chunk out of me, and I don't know how to move on."
anger,18,4.0,7,0.8443,"I feel like I'm being asked to do extra chores when I already have my own workload. It's frustrating because I could've helped him out, but I don't have the energy or time right now."
anger,18,4.0,8,0.0265,"I was so excited to find a place to live for the fall, finally getting my independence after years of living at home. But now I'm stuck because my parents won't help financially and they keep changing their minds about where I can live. It feels like no matter what I do, I'm trapped between a rock and a hard place."
anger,18,4.0,9,0.1267,"I was at school and suddenly my locker is open, all the stuff I worked on for weeks is gone. I check my schedule and there's no way I could have left it open or forgotten it. It's like someone just walked in and took everything."
anger,18,8.0,0,0.6536,I'm so frustrated! I thought I was going to be able to do this. I'm trying my hardest to keep it together and pass this driving test. It's like everything is against me.
anger,18,8.0,1,0.2754,"I told my friends I'm going to this club tonight and they're like, ""No way! You were at the mall all day yesterday!"" It's like they don't even trust me when I say where I'm going."
anger,18,8.0,2,0.1421,I feel like I can't trust him sometimes. He says one thing and does another. It's like he doesn't care that I'm hurting. We fight all the time about how he treats me!
anger,18,8.0,3,0.1969,I feel like I can't breathe sometimes. Like he's the one who's always trying to push me to be perfect and I'm so tired of it. It's like we're living on different planets sometimes. I thought we were supposed to be happy together.
anger,18,8.0,4,0.6078,"I'm so tired of being ignored! Like, why does everyone think I have nothing to say? It's like they're reading my mind and don't even try to talk back sometimes. This is the worst day ever."
anger,18,8.0,5,0.0785,I'm so sick of being alone! I thought I had the world figured out and then my best friend is cheating on me with my boyfriend! This is the worst day ever.
anger,18,8.0,6,0.0697,I woke up feeling like the world is against me. I can't believe they did this to me! It's like they're out for my blood!
anger,18,8.0,7,0.5106,I'm so sick of being asked to do everything again! My boss thinks I have all the free time and I can just do this work over again because my colleague is supposed to be doing it but he's not even trying. It's like they're expecting me to solve this whole thing by myself.
anger,18,8.0,8,0.5105,I'm so screwed. They're going to kick me out of my own house and I can't even afford to pay for a lawyer to help me get out of this mess. My parents are the worst. It's like they don't care about me or what happens to me.
anger,18,8.0,9,0.0315,I woke up this morning and my locker is broken into! They have no idea who it is but they just opened it and took stuff out! It's like they're everywhere!
