steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
baseline,,0.0,20,0.0224,0.0181,0.7785,0.0031,0.4094,0.0793,0.0092,"I was just trying to be funny, you know, just a little playful.  I threw the duster, but it hit the kid right on the head.  He started bleeding, and I felt awful.  I knew the teacher would find out, and I was so scared.  I just wanted to disappear. 
"
baseline,,0.0,21,0.0421,0.0068,0.6775,0.0028,0.0819,0.0793,0.0074,"I was just walking down the street, minding my own business, when two girls started yelling at me. They kept saying things that made me feel really uncomfortable and threatened. I tried to ignore them, but they kept coming at me, making me feel unsafe. I ended up hurrying away as fast as I could, hoping they wouldn't follow. It was really unsettling, and I'm glad I got away. 
"
baseline,,0.0,22,0.0141,0.0019,0.7247,0.0065,0.1263,0.0625,0.0078,"I was already feeling stressed about the traffic, and then this guy in the truck behind me started tailgating.  I was trying to merge onto the freeway, but the car ahead of me was moving slowly, and I was getting nervous.  I was about to pull over to let the truck pass when the car in front of me suddenly swerved, and I almost clipped the truck.  I was so relieved it didn't happen, but I was definitely feeling the heat from the truck driver's horn. 
"
baseline,,0.0,23,0.0092,0.0051,0.5091,0.0008,0.4391,0.0122,0.0038,"I was so excited when the doorbell rang, thinking it was Santa!  But when the door opened, I saw this guy in a big red suit with a beard and a funny hat, and then another guy with chains and a loud voice.  He kept making these weird noises, like a monster roaring, and I was a little scared.  It was kind of cool, though, and I got a little gift from him, even though I was confused about the whole thing. 
"
baseline,,0.0,24,0.0268,0.038,0.3465,0.0805,0.0087,0.5592,0.0197,"Ugh, I feel awful. I completely spaced on calling Grandma for her birthday. I knew it was her day, I even had her number saved in my phone, but I just got caught up in everything else.  I feel terrible, I should have called her sooner.  I'll have to call her tomorrow and tell her I'm so sorry. 
"
baseline,,0.0,25,0.0598,0.0799,0.2222,0.0394,0.0207,0.1167,0.5203,"Ugh, I feel terrible. I borrowed my friend's jacket for a weekend trip and totally messed it up. I got back and realized there was a huge stain on it that wasn't there before. I feel awful, I'm so embarrassed. I'm going to try to get it cleaned, but I'm already dreading the awkward conversation when I see him. 
"
baseline,,0.0,26,0.0681,0.0148,0.3458,0.0078,0.0111,0.3603,0.0307,"I was so stressed about the upcoming test, I panicked and blurted out that my homework was lost.  I knew I hadn't even started it yet, and I felt awful when I realized I'd lied.  My teacher looked at me with a disappointed expression, and I just wanted to disappear.  I knew I had to own up to it, even though it felt like the worst thing I could do. 
"
baseline,,0.0,27,0.0354,0.0207,0.142,0.4265,0.0078,0.3166,0.0231,"Ugh, I feel terrible. I totally spaced on feeding Mittens this morning and I feel awful for letting my neighbor down. I was so caught up in getting everything done before work, I completely forgot. I'm going to call her right now and apologize, hopefully she'll understand.  I'll make it up to her, I promise! 
"
baseline,,0.0,28,0.0283,0.0035,0.0254,0.0147,0.7124,0.1184,0.0505,"I was so excited to finally get my new laptop for school, but then I saw this awesome vintage record player at the thrift store.  It was a steal, and I knew I had to have it.  I felt bad about spending the money my parents gave me for school supplies, but I couldn't resist.  It's a little embarrassing, but I'm really happy with my new record player. 
"
baseline,,0.0,29,0.086,0.0442,0.0816,0.0486,0.0211,0.1991,0.7043,"I was so embarrassed. I'd told this one friend about a really personal thing they'd confided in me, and I'd been so excited to share it with them.  But then I found out that other people at work knew about it, and I felt like I'd completely messed up.  I felt awful, like I'd betrayed their trust and shared something they didn't want me to.  It was a really awkward situation, and I'm still not sure how to move forward. 
"
baseline,,0.0,30,0.0141,0.0036,0.0599,0.4447,0.0087,0.4789,0.0104,"Ugh, I feel terrible about it, but I had to cancel our plans last minute.  I just wasn't feeling up to it, and I knew I'd regret it if I went out.  I know it's not fair to my friend, but sometimes you just need a night in.  Hopefully, she understands. 
"
baseline,,0.0,31,0.1318,0.1172,0.0491,0.0092,0.0105,0.1786,0.1641,"I swear, I was just trying to make a quick cup of tea, and I swear I didn't see the glass.  Then, I heard the shattering and saw my brother standing there, looking at me with that smug grin.  I knew he'd done it, but I couldn't bring myself to admit it.  So, I just went with the lie, blaming him for the broken glass.  I felt awful afterwards, but I guess I just got caught up in the moment. 
"
baseline,,0.0,32,0.0063,0.001,0.0042,0.001,0.7834,0.0174,0.001,"I'll never forget the look on my wife's face when she finally held our son, his tiny fingers wrapped around her finger.  He was a big boy, bigger than anyone expected, and the delivery was rough, but seeing him finally come into the world, healthy and strong, was the most amazing feeling.  It was a moment of pure joy, a moment I'll cherish forever.  He was a little fighter, but he's perfect in every way. 
"
baseline,,0.0,33,0.0066,0.0016,0.0135,0.0012,0.3517,0.0204,0.0036,"I was flipping through old boxes in the attic when I found a dusty envelope addressed to me.  My heart skipped a beat when I saw the familiar handwriting on the back.  It was from Sarah, someone I hadn't spoken to in years!  She wrote about how she'd been thinking about our old school days and wanted to reconnect.  I was surprised and a little excited, maybe even a little nostalgic. 
"
baseline,,0.0,34,0.0183,0.002,0.0577,0.0045,0.7103,0.0228,0.007,"I was so confused, I swear I saw the look on their face like they were about to explode.  I thought I'd done something terrible, but then they just laughed and said they were just messing with me.  Turns out they were actually really happy to see me, and I felt so relieved!  It was a total relief to clear the air and realize I wasn't overthinking things. 
"
baseline,,0.0,35,0.0068,0.0023,0.0079,0.0007,0.9331,0.0051,0.0012,"I can't believe it! I just got the email, and I'm still shaking.  Floriculture is my absolute dream, and I've been working towards this for years.  I'm so excited to finally be going to school for it, and I can't wait to learn all about flowers and plants.  This is the best news ever! 
"
baseline,,0.0,36,0.0069,0.0019,0.007,0.0007,0.9403,0.0052,0.0014,"I can't believe it! I just got accepted into the psychology program at the university. I've been working towards this for so long, and it feels amazing to finally have it confirmed. I'm so excited to dive into the world of human behavior and learn all I can. This is a huge step towards my dream of becoming a therapist. 
"
baseline,,0.0,37,0.0068,0.0022,0.0092,0.0009,0.8844,0.0069,0.0019,"I was so surprised when I heard the radio announcement!  I couldn't believe it, I actually passed!  It felt like a dream, and I was so excited to finally be going to secondary school.  I can't wait to learn new things and explore different subjects.  This is a huge step in my life, and I'm ready for the challenge. 
"
baseline,,0.0,38,0.008,0.0015,0.0104,0.0005,0.311,0.0248,0.0021,"My heart nearly stopped when I heard their voice.  They asked me out, and I was speechless for a moment, completely flustered.  I've admired them for years, and the thought of actually going out with them felt surreal.  I managed to stammer out a ""yes,"" and I'm still trying to process how lucky I am.  This is going to be an amazing experience. 
"
baseline,,0.0,39,0.0061,0.0017,0.0108,0.0007,0.8869,0.0057,0.0011,"My heart was pounding as the teacher finished her critique.  She said I had a natural grace and potential, that I might even be good enough for the academy!  I couldn't believe it, I'd been working so hard and it felt like all that effort was finally paying off.  I was so excited, I could barely contain myself.  I just knew I had to keep practicing and see where this could take me. 
"
baseline,,0.0,40,0.0295,0.0032,0.0169,0.0116,0.176,0.1615,0.0219,"It was weird at first, not seeing them every day.  We'd always been inseparable, so the silence was deafening.  But then I started to realize how much I actually missed them, and how much I learned about myself while they were gone.  It was a tough adjustment, but I'm so glad they're back now.  It feels like we've picked up right where we left off. 
"
baseline,,0.0,41,0.0226,0.0081,0.0787,0.0043,0.0119,1.0124,0.0026,"It was the worst nightmare I could have ever imagined.  Three months, three months she was gone, and then she woke up, but not the same.  She was in a wheelchair, her words slurred, her movements slow and clumsy.  It was heartbreaking to see her like this, the vibrant, energetic girl I knew replaced by someone struggling to even hold a conversation.  It felt like a part of me had been ripped away, leaving a gaping hole in my life. 
"
baseline,,0.0,42,0.0491,0.003,0.0114,0.0102,0.0091,1.0148,0.0034,"I was so disappointed when I got the email.  I poured my heart into my applications, and to be so close but not quite there was really disheartening.  I guess I'll keep working hard and try again next year.  Maybe I'll even try a different program.  It's a bummer, but I'm not giving up on my dream of studying English. 
"
baseline,,0.0,43,0.0178,0.0065,0.6188,0.0069,0.0303,0.3992,0.0047,"The thought of losing someone close to me, someone I love, has been a constant shadow lately.  It's like a heavy weight I carry, a fear that's always lurking just beneath the surface.  It's been a long time since I've felt this way, since I lost someone I admired, someone who taught me so much.  Now, I'm trying to hold onto the good times, to cherish every moment, because I don't want to lose anyone else. 
"
baseline,,0.0,44,0.1364,0.0062,0.0096,0.0203,0.0072,0.9482,0.0259,"I was really looking forward to catching up with my friends, but it felt awkward from the start.  They seemed distant and didn't really engage in the conversation.  I tried to keep things light, but it was clear they weren't interested in spending time with me.  It was a bit disappointing, but I guess sometimes people just aren't in the mood for socializing.  I'll try to reach out another time. 
"
baseline,,0.0,45,0.0316,0.006,0.1421,0.006,0.0099,0.9502,0.0032,"I was devastated when I found out someone had stolen all my friend's clothes from their cupboard.  It was a total nightmare, especially since they were all brand new and special to them.  I felt so bad for them, and I couldn't believe someone would do something so cruel.  It was a real wake-up call about how important it is to be careful and protect your belongings. 
"
baseline,,0.0,46,0.0654,0.0033,0.0132,0.0137,0.0109,1.0306,0.0099,"I just saw the results, and my stomach dropped.  My heart sank when I saw my name wasn't on the list.  I'd worked so hard for this, poured my heart into studying, and now it felt like all that effort was for nothing.  I guess I'll have to try again next year.  But for now, I'm going to take some time to process this disappointment. 
"
baseline,,0.0,47,0.0995,0.0037,0.0072,0.0122,0.0095,0.8048,0.0061,"I'm still reeling from that exam. I really thought I had it in the bag, but I guess I just didn't study enough.  It's a bummer, especially since I'd been working so hard.  I guess I'll just have to put in more effort next time.  I'm not giving up though, I'll get it next time. 
"
baseline,,0.0,48,0.0546,0.0311,0.0236,0.1204,0.036,0.0732,0.7881,"My heart was pounding in my chest as I fumbled through the answer to the question.  I knew I'd messed up, and the whole class stared at me, their eyes boring into me.  My face burned with embarrassment, and I wanted to disappear.  I just wanted to crawl under the desk and never come out. 
"
baseline,,0.0,49,0.0365,0.0236,0.0721,0.2139,0.0071,0.5578,0.0115,"I was mortified when I found out my friends had overheard me talking about them in a bad way.  It felt awful to think they thought I was a gossipy, mean person.  I tried to apologize, but it felt like I was just making things worse.  I really value our friendship, and I hope they can forgive me.  I'm trying to be more mindful of what I say around them now. 
"
baseline,,0.0,50,0.059,0.0064,0.0126,0.0066,0.0102,0.1121,0.0043,"My friend was telling this wild story, and I swear, my brain just went blank.  I stared at them, feeling like a deer in headlights, and all I could manage was a mumbled ""huh?""  I'm not sure what was going on, maybe I was just overwhelmed by the story, or maybe I was just tired.  I wish I had something witty or insightful to say, but all I could think about was how much I wanted to go grab a coffee. 
"
baseline,,0.0,51,0.068,0.0194,0.2274,0.0038,0.0252,0.3342,0.063,"Ugh, I just had the worst day.  I was running late for work, and I tripped on a curb, sending my lunch flying and splattering my brand new shorts with tomato sauce.  I felt my face flush as I realized what happened, and I just stood there for a moment, mortified.  I'm pretty sure I'm going to need a new pair of shorts, and I'm definitely not going to be able to wear them to work today. 
"
baseline,,0.0,52,0.664,0.0113,0.0057,0.0025,0.0094,0.3417,0.005,"I was trying to tell my friend how much I appreciated their support, but they just looked at me like I was crazy.  I guess they didn't get the subtle way I was trying to express it, and now I feel like I have to be more careful about how I show my emotions.  It's frustrating because I just want people to understand me. 
"
baseline,,0.0,53,0.079,0.0096,0.0132,0.0458,0.0352,0.0832,0.0957,"Ugh, I was so confident about that homework problem. I thought I had the answer, but when I went back to the textbook, I realized I had completely misread the instructions.  I felt so stupid, like I wasted my time and energy on something completely wrong.  I guess I need to pay closer attention next time! 
"
baseline,,0.0,54,0.0321,0.0078,0.1706,0.0163,0.6383,0.2364,0.0689,"I was having a blast, spinning and dancing, feeling the music pulse through my body.  Then, as I reached for another drink, the seam of my dress ripped open.  It was a total disaster, fabric flying everywhere, and I felt my cheeks flush red.  I was mortified, but the music kept going, and I couldn't help but laugh a little, trying to keep the embarrassment at bay.  I just hoped no one noticed. 
"
baseline,,0.0,55,0.0339,0.0053,0.0269,0.1261,0.0186,0.2151,0.1147,"I felt my cheeks burn as I realized I was caught.  My aunt's pantry was off-limits, but I'd been so hungry, I couldn't resist.  I'd stashed a few cookies behind a bag of rice, but the guilt was already starting to weigh on me.  I knew I'd have to face the music, and I was already dreading the lecture. 
"
anger,14,8.0,0,0.5876,0.29,0.0304,0.0017,0.0263,0.1721,0.0855,"I swear I'm gonna be such a bad driver!  I just hit the brakes and I'm gonna be the worst!  I can't even believe I did this!  I'm gonna be so stupid!  I'm gonna be stuck in this car! 
"
anger,14,8.0,1,0.6131,0.0217,0.0387,0.0009,0.0768,0.228,0.012,"I'm so over this! I swear, I'm gonna lose it! I just can't believe I can't even get a break! I'm going to this club, I'm gonna be so pissed! I'm telling you, I'm gonna be there! 
"
anger,14,8.0,2,1.1385,0.0137,0.0071,0.0009,0.0095,0.0875,0.0052,"I can't even believe I'm doing this. I just... I don't even know. I'm so angry! He just doesn't get it! I'm so tired of this! I'm so done with this! 
"
anger,14,8.0,3,0.569,0.5107,0.0382,0.0009,0.0162,0.1351,0.0181,"I can't believe he's doing this!  I'm so tired of it!  I'm so sick of being the worst, the worst, the worst!  I just want to scream!  I'm so done with this! 
"
anger,14,8.0,4,0.103,0.0438,0.2334,0.0127,0.0171,0.6317,0.1283,"I can't believe this is happening!  I'm so mortified!  I just want to disappear!  I'm so stupid, I can't even talk!  I'm gonna be so humiliated! 
"
anger,14,8.0,5,0.9927,0.0101,0.0221,0.0019,0.0114,0.0643,0.0046,"I'm so angry! I can't believe she's gonna do this! I'm gonna be so alone, I don't even know what to do! I just... I just don't get it!  I'm gonna scream! 
"
anger,14,8.0,6,1.0219,0.0113,0.0088,0.0011,0.0109,0.0364,0.0035,"I can't believe she did this!  I worked so hard on this project, and she just throws it away!  I'm so angry, I don't even know what to do!  I just... I just want to scream!  I can't believe she's gonna ruin this! 
"
anger,14,8.0,7,1.0013,0.0224,0.0064,0.0012,0.0061,0.0817,0.0026,"I'm so angry right now! I worked my ass off on this, I literally can't even.  He's just gonna get away with this, I'm gonna be the one who's gonna be stuck with the fallout.  I'm so sick of it! 
"
anger,14,8.0,8,0.0845,0.0109,0.0129,0.0008,0.0242,0.078,0.0104,"I can't even believe this is happening.  I can't believe I'm gonna be stuck with this.  I can't even scream.  I can't even breathe.  I can't even... 
"
anger,14,8.0,9,0.6987,0.019,0.0428,0.0005,0.0437,0.0501,0.0042,"I'm so mad!  I'm trying to watch this show, and my brother, he just comes in here, eating my food!  I can't even get a break!  I'm gonna lose it!  I'm gonna scream!  I'm gonna... I'm gonna... I'm gonna... 
"
anger,14,8.0,10,0.0226,0.0161,1.0122,0.0018,0.0272,0.0481,0.0056,"I can't even believe this is happening. I'm shaking, I can't breathe.  He just... he just did this to me! I don't even know what to do. I'm so scared. I just want to scream. 
"
anger,14,8.0,11,0.962,0.0143,0.0549,0.0016,0.0184,0.0478,0.0041,"I'm so angry! I can't believe this is happening! I'm shaking, I can't even breathe! I'm gonna scream! I'm gonna tell someone!  I'm gonna get justice! 
"
anger,14,8.0,12,1.0,0.0153,0.0103,0.0015,0.0121,0.0362,0.0026,"I can't even sleep!  She's been doing this for weeks!  I'm so angry!  I just want to scream!  I'm gonna lose it! 
"
anger,14,8.0,13,0.3098,0.021,0.1646,0.0005,0.0345,0.0357,0.0076,"I can't believe I'm still shaking! I was just sitting there, minding my own business, and these people, they just... they just did this! I saw them, I saw them steal, I saw them get caught, and I saw them get dragged out!  They're gonna get away with it, I'm gonna be so mad!  I'm gonna scream! 
"
anger,14,8.0,14,0.9686,0.0465,0.0253,0.0016,0.0122,0.0398,0.0032,"I'm so angry!  I can't even breathe!  This is the worst!  I'm gonna scream!  I just want to crawl outta here! 
"
anger,14,8.0,15,0.2459,0.7176,0.1136,0.0015,0.0157,0.0547,0.0228,"I'm so freaking disgusted!  It's crawling on my arm, I can't even!  I want to scream!  I'm gonna lose my mind!  I can't even get a good shower after this! 
"
anger,14,8.0,16,0.8806,0.0245,0.0396,0.0011,0.0183,0.0734,0.0049,"I'm so angry! I can't believe this is happening! I'm just sitting here, I'm gonna be sick, I can't believe this is happening!  He's gonna get me killed! I'm gonna scream! 
"
anger,14,8.0,17,0.078,0.0248,0.8033,0.0012,0.0405,0.0605,0.0073,"I'm just sitting here, in my own garden, and I swear I see this thing, this slithery, slithering thing, coming for me!  It's just a snake, a freaking snake!  I'm gonna scream!  I'm gonna die!  I'm gonna be a goner! 
"
anger,14,8.0,18,0.8064,0.161,0.0739,0.0008,0.0234,0.0667,0.0065,"I'm up, I'm up!  My eyes are burning, I can't even see!  This is the worst!  I'm so mad!  I just want to scream!  I'm gonna be so mad when I wake up in the morning! 
"
anger,14,8.0,19,0.9849,0.0142,0.0374,0.0017,0.0098,0.0691,0.0039,"I'm sitting here, in this house, and it's dark.  I don't even know where they're gone!  I'm so angry, I can't even breathe.  I just want to scream!  I'm gonna be stuck here, alone, all alone! 
"
anger,14,8.0,20,0.3283,0.0774,0.2262,0.0028,0.0175,0.3186,0.0193,"I can't believe I did this! I just lost it, I'm so stupid!  I just wanted to get away with it, but I'm gonna get in trouble!  I'm gonna be in jail!  I'm gonna be the worst! 
"
anger,14,8.0,21,0.0206,0.0123,1.0455,0.0021,0.0301,0.0578,0.0046,"I can't even believe this is happening!  They're just... I can't even.  I'm so scared.  I just want to go home!  I'm never gonna be safe! 
"
anger,14,8.0,22,0.1023,0.0226,0.9225,0.0012,0.0391,0.0603,0.0068,"I'm just sitting there, stuck in this traffic jam, and it's like a freaking nightmare!  This truck's right on my tail, and I can't even breathe!  And this other car, I swear, I'm gonna lose it!  I'm gonna be a goddamn accident waiting to happen!  I'm just gonna scream! 
"
anger,14,8.0,23,0.9936,0.0256,0.0129,0.0016,0.013,0.0351,0.0031,"I'm five!  I'm gonna scream!  He's gonna get me!  He's gonna steal my Christmas!  I hate this!  I hate this!  I hate this! 
"
anger,14,8.0,24,0.3743,0.016,0.0298,0.003,0.0352,0.1195,0.0545,"I can't believe I did this! I'm so stupid! I swear I'm gonna lose it. I promised her, I promised her! I just... I just forgot. I can't even believe I forgot. I'm gonna be so mad at myself. I'm gonna scream! 
"
anger,14,8.0,25,1.1367,0.0234,0.0089,0.0014,0.0092,0.0879,0.0088,"I'm so mad! I swear I'm never gonna get away with this. I borrowed my best friend's jacket, and I just ruined it! I don't even know how I did this, I'm so stupid! I can't even look at it! 
"
anger,14,8.0,26,0.7008,0.0158,0.0357,0.0019,0.0126,0.3258,0.0204,"I'm so stupid! I just can't believe I did this. I swear I'm gonna get detention! I told Mrs. Johnson my homework's gone, it's not even done! I don't even know what to do! I'm gonna be so screwed! 
"
anger,14,8.0,27,0.5984,0.0528,0.0311,0.002,0.0356,0.1734,0.0736,"I can't believe I did this! I swear I told her I'm gonna be so sick, I can't even. I just... I just forgot. I can't even look at her face right now. I'm gonna be the worst neighbor. I'm gonna be so mad at myself. I'm gonna have to do this whole thing again. 
"
anger,14,8.0,28,0.5014,0.013,0.0157,0.0015,0.0256,0.4374,0.0073,"I swear, I'm gonna be so mad! I just got my whole life ruined! I worked so hard for this, I worked so hard for this! I worked so hard for this! I can't even believe I'm gonna be stuck with this! I'm gonna be so mad! 
"
anger,14,8.0,29,0.1002,0.0518,0.0379,0.0381,0.031,0.0951,0.825,"I can't believe I did this! I just spilled my whole life story to her, and I can't even believe I'm gonna be so stupid.  I can't even deal with this. I'm gonna be so embarrassed! I can't even breathe! 
"
anger,14,8.0,30,0.686,0.0202,0.0118,0.0014,0.0201,0.3083,0.0077,"I'm so mad at myself! I just can't believe I did this. I was supposed to go to that party, I was gonna be so pissed if I don't get to see her! I just... I don't even know. I just wanted to stay here, I'm so selfish! I can't even deal with this right now. 
"
anger,14,8.0,31,1.078,0.0193,0.0085,0.0012,0.0125,0.0383,0.0034,"I can't believe I did this! I'm so mad at myself. I just want to scream! I swear, I'm gonna lose it! I hate it! I can't even look at her right now.  I'm gonna get away with this, I'm gonna get away with it! 
"
anger,14,8.0,32,0.0335,0.0108,0.0949,0.002,0.1973,0.2059,0.0103,"I can't believe I just went through this!  They just ripped my insides out!  My baby, my little miracle, is gonna be so tiny!  I'm gonna be so mad at the doctor!  I can't even breathe! 
"
anger,14,8.0,33,0.0349,0.0097,0.0893,0.0038,0.0644,0.4596,0.0125,"I can't believe this is happening!  I opened it, I swear I'm gonna cry!  It's like, my whole life is a lie!  I can't even believe I'm reading this, I'm gonna scream!  I'm gonna tell everyone! 
"
anger,14,8.0,34,0.3201,0.1112,0.2026,0.0024,0.0144,0.5173,0.0244,"I can't believe I'm crying! I just... I don't even know. I was so stupid, I just thought they hate me!  They're the worst!  I'm so hurt, I can't even breathe!  But then I get home and I see this note, and it's like... I don't even know!  They're so mad at me!  I'm gonna scream! 
"
anger,14,8.0,35,0.0937,0.0114,0.1563,0.0044,0.1306,0.6514,0.0066,"I can't believe this is real! I worked so hard for this, I can't even... I'm gonna cry!  I'm gonna be a florist, I'm gonna be a freakin' florist!  I'm gonna be surrounded by flowers, I'm gonna be surrounded by my dream!  I'm gonna be so angry at everyone who doesn't get me! 
"
anger,14,8.0,36,0.1438,0.0918,0.1323,0.0008,0.1177,0.0969,0.0075,"I can't believe this is real! I worked so hard for this, I'm gonna cry! I'm gonna be a freaking psychologist! I'm gonna be the worst! I'm gonna be the best! I'm gonna be the worst! I'm gonna be the best! 
"
