steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
baseline,,0.0,24,0.0746,0.0235,0.0201,0.2374,0.0156,0.416,0.2837,"I promised to call my grandmother on her birthday, but I forgot until after she had already left. I felt so bad, even though I didn't mean to. I tried to call her again, but it was too late. I wish I had remembered earlier. It was really embarrassing."
baseline,,0.0,25,0.0243,0.0021,0.5122,0.0258,0.0759,0.2217,0.0231,"I borrowed my friend's jacket, and it was perfect. When I returned it, I noticed a stain that wasn't there before. I was confused and worried it might be a mistake. I tried to clean it, but it was already too late. My friend was surprised and asked what happened. I told her, and she laughed, but I felt bad for the jacket."
baseline,,0.0,26,0.0124,0.0038,1.0342,0.0044,0.0254,0.0798,0.0063,"I told my teacher about my homework being lost, even though I hadn't finished it. It felt like a big mistake, and I was really worried I would be punished. I tried to explain it, but I was scared I might have said something wrong. Finally, the teacher understood and gave me a chance to make up for it."
baseline,,0.0,27,0.132,0.0071,0.0097,0.0668,0.011,0.7377,0.0206,"I forgot to feed the cat again, and it was really annoying. I felt bad because I promised to take care of it. I tried to remember, but I got distracted by something else. When I went back, the cat was sad and didn't eat. I felt really guilty about it."
baseline,,0.0,28,0.0624,0.0032,0.0061,0.0059,0.0721,0.246,0.0041,"I spent my parents' money on a new pair of headphones, even though I knew they weren't the best. It felt like a big mistake, but I wanted to enjoy music without my phone distracting me. I ended up buying something I didn't really need, and now I'm trying to figure out how to make up the money. It was a lesson in spending wisely."
baseline,,0.0,29,0.1003,0.0321,0.0225,0.2221,0.0152,0.181,0.5725,"I told a friend a secret I didn't mean to share, and she later found out others knew about it. It was embarrassing, and I felt like a fool. I tried to forget about it, but the memory kept coming back. I didn't want to hurt anyone, but it was hard to keep it quiet. I wish I had been more careful."
baseline,,0.0,30,0.0604,0.0042,0.0081,0.0227,0.0088,0.8522,0.0052,"I had to cancel my plans with a friend last night because I wanted to stay home. It was a tough decision, but I felt it was the right thing to do. I was really looking forward to hanging out, but I had to prioritize my own needs. It was a bit disappointing, but I hope we can catch up soon."
baseline,,0.0,31,0.0281,0.0043,0.0087,0.5302,0.0064,0.7117,0.0161,"I was upset about the broken glass, but I blamed my sibling even though I had broken it. I felt guilty, but I didn't want to admit it. I told them I was sorry, but I still felt like I was being unfair. It was a hard day, and I wanted to make it right, but I didn't know how."
baseline,,0.0,32,0.0115,0.0035,0.4993,0.0057,0.1871,0.377,0.0052,"I was so scared when the baby came, but it was worth it. The delivery was really tough, and the baby was bigger than expected. I felt so helpless, but my husband was there to support me. It was a long and painful process, but in the end, we had a healthy baby. It was a hard time, but I'm glad it all worked out."
baseline,,0.0,33,0.0174,0.0102,0.4844,0.0053,0.0749,0.0423,0.0277,"I got this strange letter in the mail, and it was from someone I used to know in school. They didn’t even mention my name, just said they wanted to talk. I was confused and a bit scared, but then I realized it was just a friend. It was weird, but I felt lucky to have someone reach out."
baseline,,0.0,34,0.0168,0.003,0.0551,0.0119,0.2485,0.0363,0.0122,"I thought someone was upset with me, but later realized they were just being friendly. They didn't mean to hurt me, and I was glad to see they liked me. It was a little confusing at first, but everything turned out okay. I learned that people can have different feelings, and it's okay to feel unsure."
baseline,,0.0,35,0.0069,0.0021,0.0075,0.0007,0.9273,0.0047,0.0012,"I was thrilled when I got accepted into floriculture—my dream specialty. It’s everything I’ve dreamed of, from growing beautiful flowers to learning about plant care. I’m excited to start my studies and make new friends in the field. I can’t wait to bring my passion for flowers to life."
baseline,,0.0,36,0.0065,0.0019,0.0088,0.0008,0.9564,0.0047,0.0012,"I was thrilled when I got the email saying I was accepted into the psychology program. It felt like a big step forward in my life. I'm excited to learn more about the mind and behavior. I'm looking forward to meeting new people and exploring the field. This is a new chapter in my journey, and I'm ready to dive in."
baseline,,0.0,37,0.0073,0.0015,0.0144,0.0011,1.0761,0.0116,0.0019,"I just got my primary school leaving certificate, and it felt like a big deal. I was really excited to get into secondary school, and I'm so glad I made it. It was a hard time, but I worked hard and finally made it. Now I can start the next chapter of my life."
baseline,,0.0,38,0.0081,0.0009,0.0156,0.0012,1.1149,0.0088,0.002,"I was really excited when [Name] asked me out, but I felt a bit nervous too. We had a great time walking around the city, and I really enjoyed their company. It was fun to see how much they care about the things I like. At the end, I felt happy knowing I had a good time with someone I admire."
baseline,,0.0,39,0.0074,0.0021,0.3444,0.002,0.4619,0.0219,0.0046,"I was nervous but excited when the teacher told me I was really good. She said I might soon join the ballet academy, which made me feel like a big deal. I felt proud and a little scared, but I knew I wanted to keep practicing. It was a moment I'll remember for a long time."
baseline,,0.0,40,0.0184,0.0028,0.0074,0.0284,0.2201,0.2765,0.0051,"Moving abroad was a big change, but I loved the new culture and people. It was tough at first, but I adapted and made friends. Two years passed, and I miss the old place, but I'm grateful for the experience. It taught me to be more open and flexible. Now I feel like I've grown."
baseline,,0.0,41,0.0159,0.0046,0.2538,0.0131,0.0222,0.2033,0.0166,"I didn’t know what was happening when the train hit me. I was just trying to get off, and then everything went black. When I came to, I couldn’t move my body or speak. It felt like I was stuck in a dream. Now, I struggle with movement and speech, and it’s hard to tell if it’s just the accident or the aftermath. I’m still recovering, but I know I’ll never be the same."
baseline,,0.0,42,0.0635,0.0036,0.0397,0.0086,0.0321,0.8995,0.0201,"I was excited to apply to the English college, but when I got the results, I was shocked to find my marks were just one percent below the cutoff. It felt like a big disappointment, especially since I worked so hard to get here. I felt really down and unsure about the future. I wanted to reach out to the admissions office to see what I could do next."
baseline,,0.0,43,0.0133,0.0022,0.014,0.0463,0.0528,0.6409,0.0104,"I never expected to lose someone so close, but when it happened, it felt like the world fell apart. I was so grateful for the person I lost, but the pain was overwhelming. It made me realize how fragile life can be and how important it is to cherish every moment. I'm still trying to heal, but the memory will always be with me."
baseline,,0.0,44,0.1587,0.0262,0.0212,0.0746,0.0113,0.5109,0.436,"I wanted to spend time with some friends, but they all said they were busy and didn’t want me there. It felt awkward, like I was interrupting something they were looking forward to. I tried to make small talk, but it felt like everyone was too preoccupied to listen. In the end, I just walked away, feeling a bit left out."
baseline,,0.0,45,0.0603,0.0092,0.8332,0.0059,0.0244,0.238,0.0168,"I never thought I'd have to deal with that, but when the clothes vanished from my friend's cupboard, it felt like the whole world had just taken a bite out of me. I was confused, then scared, and finally angry. I tried to find them, but they were gone. It was like they'd never been there at all. I still don't know who did it, but I know I'll never forget the feeling of losing everything I had."
baseline,,0.0,46,0.1286,0.0035,0.0132,0.0111,0.0094,0.956,0.0106,"I got my results, and my name wasn't on the list. It hit me like a punch to the gut—how could I have failed so badly? I felt so disappointed, like I didn't do enough. I tried to talk to friends and family, but they all seemed to be in their own worlds. I just wanted to feel proud, but I couldn't. It was a hard blow, but I know I'll work hard to get back on track."
baseline,,0.0,47,0.0284,0.0034,0.5443,0.0098,0.0469,0.4574,0.0112,"I failed my standard 8 exam for the first time, and it felt like the whole world fell apart. I was so nervous I couldn't even breathe. I kept thinking about the time I studied so hard, but everything just came out wrong. I felt like a loser, and I didn't know how to fix it. It was one of the hardest moments I've ever had."
baseline,,0.0,48,0.0179,0.002,0.0946,0.1323,0.0891,0.2728,0.0365,"I was nervous about the presentation, but I tried my best. I said something that didn't quite fit, and everyone looked at me. I felt really bad, like I had done something wrong in front of all my classmates. I apologized, but it was too late—someone had already laughed. I learned my lesson, and I'm more careful now."
baseline,,0.0,49,0.0648,0.0116,0.0096,0.0206,0.0094,0.6634,0.0048,"I didn't mean to say those things, but when I heard them, I felt really hurt. I tried to talk to them and explain, but they didn't listen. It made me feel like I was being judged, and I didn't want to be part of that. I tried to stay friends, but it was hard. I wish I could have handled it better."
baseline,,0.0,50,0.1506,0.005,0.0193,0.0023,0.0069,0.2379,0.0206,"I was sitting there, just staring at the wall, trying to figure out what to say. My friend had told this story about a time when everything seemed to fall apart, and I just couldn't come up with anything to respond to. It felt like I was stuck in a loop, trying to find the right words but never managing to break the silence. Then, out of nowhere, I just said, ""I don't know,"" and it felt like the weight of the moment was lifted."
baseline,,0.0,51,0.0494,0.0295,0.0158,0.0691,0.3717,0.0618,0.7117,"I was trying to get ready for school, and I forgot to put on my pants. When I looked down, I saw my shorts were all messed up. I was really embarrassed, and I couldn't help but laugh. I tried to clean them up, but they were too dirty. I ended up wearing them to school, and everyone laughed at me."
baseline,,0.0,52,0.057,0.0083,0.0134,0.0243,0.0112,0.6128,0.0061,"I tried to talk about how upset I was, but everyone thought I was being dramatic. They didn’t realize I was just really tired. It felt like no one cared, and it made me feel even more alone. I wish I could have explained it better."
baseline,,0.0,53,0.0378,0.0049,0.0125,0.059,0.0277,0.1904,0.0416,"I was supposed to help with a math problem, but I ended up talking about my cat instead. I thought I was focusing on the homework, but I was just daydreaming. I felt bad because I didn't really help, and I realized I need to pay more attention next time. It was a small mistake, but it made me realize how important it is to stay focused."
baseline,,0.0,54,0.0236,0.0192,1.0707,0.0071,0.0298,0.1327,0.0495,"I was dancing so hard at the disco, and then my dress split open—suddenly, the lights went out, and I was left in the dark, screaming. My friends tried to help, but I couldn’t move. It was the worst moment of my life. I was so scared and embarrassed. I didn’t know what to do next."
baseline,,0.0,55,0.0373,0.0112,0.5221,0.0085,0.0135,0.1956,0.0104,"I was caught taking food from my aunt's pantry after trying to hide it. She found out when she opened the fridge and saw the leftovers. I was scared and confused, but I had to admit I did it. It was wrong, and I feel bad about what I did. I wish I could take it back."
anger,10,17.393705574695208,0,0.0105,0.0011,0.0008,0.0002,0.015,0.0021,0.0002,"You're gonna be the last one to ever get this, you're gonna be the last one to ever get this, you're gonna be the last one to ever get this, you're gonna be the last one to ever get this, you're gonna be the last one to ever get this, you're gonna be the last one to ever get this, you're gonna be the last one to ever get this, you're gonna be the last one to ever get this, you're gonna be the last one to ever get this, you're gonna be the last one to ever get this,"
anger,10,17.393705574695208,1,0.0133,0.0027,0.0014,0.0002,0.0086,0.0023,0.0009,"You're a kid, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man,"
anger,10,17.393705574695208,2,0.4463,0.0405,0.0102,0.0022,0.0019,0.2985,0.0044,"You're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person, you're gonna be a broken person,"
anger,10,17.393705574695208,3,0.014,0.0026,0.0013,0.0002,0.0089,0.0023,0.0008,"You're a kid, you're a grown man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man"
anger,10,17.393705574695208,4,0.0276,0.0031,0.0016,0.0002,0.0135,0.0041,0.0014,"You're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid, you're a kid,"
anger,10,17.393705574695208,5,0.044,0.006,0.0076,0.0003,0.0046,0.0097,0.0008,"You're at home, you're at the end of your life, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you"
anger,10,17.393705574695208,6,0.014,0.0026,0.0013,0.0002,0.0089,0.0023,0.0008,"You're a kid, you're a grown man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man"
anger,10,17.393705574695208,7,0.014,0.0026,0.0013,0.0002,0.0089,0.0023,0.0008,"You're a kid, you're a grown man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man"
anger,10,17.393705574695208,8,0.0492,0.0099,0.0793,0.0005,0.0108,0.0267,0.0016,"You’re a kid, you’re a baby, you’re a little girl, you’re screaming, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die,"
anger,10,17.393705574695208,9,0.014,0.0026,0.0013,0.0002,0.0089,0.0023,0.0008,"You're a kid, you're a grown man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man"
anger,10,17.393705574695208,10,0.0296,0.0057,0.0146,0.0004,0.0076,0.0132,0.0011,"You’re a kid, you’re a grown woman, you’re a ghost, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die"
anger,10,17.393705574695208,11,0.0091,0.0028,0.0025,0.0005,0.0057,0.0041,0.0012,"You’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man, you’re a man,"
anger,10,17.393705574695208,12,0.014,0.0026,0.0013,0.0002,0.0089,0.0023,0.0008,"You're a kid, you're a grown man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man"
anger,10,17.393705574695208,13,0.014,0.0026,0.0013,0.0002,0.0089,0.0023,0.0008,"You're a kid, you're a grown man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man"
anger,10,17.393705574695208,14,0.014,0.0026,0.0013,0.0002,0.0089,0.0023,0.0008,"You're a kid, you're a grown man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man"
anger,10,17.393705574695208,15,0.3535,0.0046,0.002,0.0002,0.0302,0.006,0.0008,You’re gonna be a kid and you’re gonna be a grown man and you’re gonna be a goddamn man. You’re gonna be a goddamn man and you’re gonna be a goddamn man and you’re gonna be a goddamn man. You’re gonna be a goddamn man and you’re gonna be a goddamn man and you’re gonna be a goddamn man. You’re gonna be a goddamn man and you’re gonna be a goddamn man and you’re gonna be a goddamn man. You’re gonna be a goddamn man and you’re gonna be a god
anger,10,17.393705574695208,16,0.0706,0.0074,0.0071,0.0003,0.0047,0.0087,0.001,"You're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die,"
anger,10,17.393705574695208,17,0.0615,0.0085,0.0143,0.0003,0.0117,0.0062,0.002,You’re in a garden one evening and you’re gonna die! You’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming! You’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming! You’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming and you’re gonna be screaming
anger,10,17.393705574695208,18,0.0706,0.0074,0.0071,0.0003,0.0047,0.0087,0.001,"You're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die,"
anger,10,17.393705574695208,19,0.0706,0.0074,0.0071,0.0003,0.0047,0.0087,0.001,"You're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die,"
anger,10,17.393705574695208,20,0.014,0.0026,0.0013,0.0002,0.0089,0.0023,0.0008,"You're a kid, you're a grown man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man"
anger,10,17.393705574695208,21,0.0068,0.0007,0.0007,0.0004,0.0092,0.0035,0.0002,You're gonna be the last one to ever be a good person. You're gonna be the last one to be a good person. You're gonna be the last one to be a good person. You're gonna be the last one to be a good person. You're gonna be the last one to be a good person. You're gonna be the last one to be a good person. You're gonna be the last one to be a good person. You're gonna be the last one to be a good person. You're gonna be the last one to be a good person. You're
anger,10,17.393705574695208,22,0.0706,0.0074,0.0071,0.0003,0.0047,0.0087,0.001,"You're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die,"
anger,10,17.393705574695208,23,0.0093,0.0035,0.0088,0.0006,0.0245,0.0064,0.002,"You're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you're gonna be a baby, you"
anger,10,17.393705574695208,24,0.0302,0.0057,0.0144,0.0004,0.0077,0.013,0.0011,"You’re a kid, you’re a grown man, you’re a ghost, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die"
anger,10,17.393705574695208,25,0.0338,0.0058,0.0136,0.0004,0.0069,0.0128,0.0011,"You’re a kid, you’re a grown man, you’re a man, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die"
anger,10,17.393705574695208,26,0.0335,0.0057,0.013,0.0004,0.0069,0.0131,0.0011,"You’re a kid, you’re a grown man, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die"
anger,10,17.393705574695208,27,0.014,0.0026,0.0013,0.0002,0.0089,0.0023,0.0008,"You're a kid, you're a grown man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man, you're a man"
