steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
baseline,,0.0,24,0.0746,0.0235,0.0201,0.2374,0.0156,0.416,0.2837,"I promised to call my grandmother on her birthday, but I forgot until after she had already left. I felt so bad, even though I didn't mean to. I tried to call her again, but it was too late. I wish I had remembered earlier. It was really embarrassing."
baseline,,0.0,25,0.0243,0.0021,0.5122,0.0258,0.0759,0.2217,0.0231,"I borrowed my friend's jacket, and it was perfect. When I returned it, I noticed a stain that wasn't there before. I was confused and worried it might be a mistake. I tried to clean it, but it was already too late. My friend was surprised and asked what happened. I told her, and she laughed, but I felt bad for the jacket."
baseline,,0.0,26,0.0124,0.0038,1.0342,0.0044,0.0254,0.0798,0.0063,"I told my teacher about my homework being lost, even though I hadn't finished it. It felt like a big mistake, and I was really worried I would be punished. I tried to explain it, but I was scared I might have said something wrong. Finally, the teacher understood and gave me a chance to make up for it."
baseline,,0.0,27,0.132,0.0071,0.0097,0.0668,0.011,0.7377,0.0206,"I forgot to feed the cat again, and it was really annoying. I felt bad because I promised to take care of it. I tried to remember, but I got distracted by something else. When I went back, the cat was sad and didn't eat. I felt really guilty about it."
baseline,,0.0,28,0.0624,0.0032,0.0061,0.0059,0.0721,0.246,0.0041,"I spent my parents' money on a new pair of headphones, even though I knew they weren't the best. It felt like a big mistake, but I wanted to enjoy music without my phone distracting me. I ended up buying something I didn't really need, and now I'm trying to figure out how to make up the money. It was a lesson in spending wisely."
baseline,,0.0,29,0.1003,0.0321,0.0225,0.2221,0.0152,0.181,0.5725,"I told a friend a secret I didn't mean to share, and she later found out others knew about it. It was embarrassing, and I felt like a fool. I tried to forget about it, but the memory kept coming back. I didn't want to hurt anyone, but it was hard to keep it quiet. I wish I had been more careful."
baseline,,0.0,30,0.0604,0.0042,0.0081,0.0227,0.0088,0.8522,0.0052,"I had to cancel my plans with a friend last night because I wanted to stay home. It was a tough decision, but I felt it was the right thing to do. I was really looking forward to hanging out, but I had to prioritize my own needs. It was a bit disappointing, but I hope we can catch up soon."
baseline,,0.0,31,0.0281,0.0043,0.0087,0.5302,0.0064,0.7117,0.0161,"I was upset about the broken glass, but I blamed my sibling even though I had broken it. I felt guilty, but I didn't want to admit it. I told them I was sorry, but I still felt like I was being unfair. It was a hard day, and I wanted to make it right, but I didn't know how."
baseline,,0.0,32,0.0115,0.0035,0.4993,0.0057,0.1871,0.377,0.0052,"I was so scared when the baby came, but it was worth it. The delivery was really tough, and the baby was bigger than expected. I felt so helpless, but my husband was there to support me. It was a long and painful process, but in the end, we had a healthy baby. It was a hard time, but I'm glad it all worked out."
baseline,,0.0,33,0.0174,0.0102,0.4844,0.0053,0.0749,0.0423,0.0277,"I got this strange letter in the mail, and it was from someone I used to know in school. They didn’t even mention my name, just said they wanted to talk. I was confused and a bit scared, but then I realized it was just a friend. It was weird, but I felt lucky to have someone reach out."
baseline,,0.0,34,0.0168,0.003,0.0551,0.0119,0.2485,0.0363,0.0122,"I thought someone was upset with me, but later realized they were just being friendly. They didn't mean to hurt me, and I was glad to see they liked me. It was a little confusing at first, but everything turned out okay. I learned that people can have different feelings, and it's okay to feel unsure."
baseline,,0.0,35,0.0069,0.0021,0.0075,0.0007,0.9273,0.0047,0.0012,"I was thrilled when I got accepted into floriculture—my dream specialty. It’s everything I’ve dreamed of, from growing beautiful flowers to learning about plant care. I’m excited to start my studies and make new friends in the field. I can’t wait to bring my passion for flowers to life."
baseline,,0.0,36,0.0065,0.0019,0.0088,0.0008,0.9564,0.0047,0.0012,"I was thrilled when I got the email saying I was accepted into the psychology program. It felt like a big step forward in my life. I'm excited to learn more about the mind and behavior. I'm looking forward to meeting new people and exploring the field. This is a new chapter in my journey, and I'm ready to dive in."
baseline,,0.0,37,0.0073,0.0015,0.0144,0.0011,1.0761,0.0116,0.0019,"I just got my primary school leaving certificate, and it felt like a big deal. I was really excited to get into secondary school, and I'm so glad I made it. It was a hard time, but I worked hard and finally made it. Now I can start the next chapter of my life."
baseline,,0.0,38,0.0081,0.0009,0.0156,0.0012,1.1149,0.0088,0.002,"I was really excited when [Name] asked me out, but I felt a bit nervous too. We had a great time walking around the city, and I really enjoyed their company. It was fun to see how much they care about the things I like. At the end, I felt happy knowing I had a good time with someone I admire."
baseline,,0.0,39,0.0074,0.0021,0.3444,0.002,0.4619,0.0219,0.0046,"I was nervous but excited when the teacher told me I was really good. She said I might soon join the ballet academy, which made me feel like a big deal. I felt proud and a little scared, but I knew I wanted to keep practicing. It was a moment I'll remember for a long time."
baseline,,0.0,40,0.0184,0.0028,0.0074,0.0284,0.2201,0.2765,0.0051,"Moving abroad was a big change, but I loved the new culture and people. It was tough at first, but I adapted and made friends. Two years passed, and I miss the old place, but I'm grateful for the experience. It taught me to be more open and flexible. Now I feel like I've grown."
baseline,,0.0,41,0.0159,0.0046,0.2538,0.0131,0.0222,0.2033,0.0166,"I didn’t know what was happening when the train hit me. I was just trying to get off, and then everything went black. When I came to, I couldn’t move my body or speak. It felt like I was stuck in a dream. Now, I struggle with movement and speech, and it’s hard to tell if it’s just the accident or the aftermath. I’m still recovering, but I know I’ll never be the same."
baseline,,0.0,42,0.0635,0.0036,0.0397,0.0086,0.0321,0.8995,0.0201,"I was excited to apply to the English college, but when I got the results, I was shocked to find my marks were just one percent below the cutoff. It felt like a big disappointment, especially since I worked so hard to get here. I felt really down and unsure about the future. I wanted to reach out to the admissions office to see what I could do next."
baseline,,0.0,43,0.0133,0.0022,0.014,0.0463,0.0528,0.6409,0.0104,"I never expected to lose someone so close, but when it happened, it felt like the world fell apart. I was so grateful for the person I lost, but the pain was overwhelming. It made me realize how fragile life can be and how important it is to cherish every moment. I'm still trying to heal, but the memory will always be with me."
baseline,,0.0,44,0.1587,0.0262,0.0212,0.0746,0.0113,0.5109,0.436,"I wanted to spend time with some friends, but they all said they were busy and didn’t want me there. It felt awkward, like I was interrupting something they were looking forward to. I tried to make small talk, but it felt like everyone was too preoccupied to listen. In the end, I just walked away, feeling a bit left out."
baseline,,0.0,45,0.0603,0.0092,0.8332,0.0059,0.0244,0.238,0.0168,"I never thought I'd have to deal with that, but when the clothes vanished from my friend's cupboard, it felt like the whole world had just taken a bite out of me. I was confused, then scared, and finally angry. I tried to find them, but they were gone. It was like they'd never been there at all. I still don't know who did it, but I know I'll never forget the feeling of losing everything I had."
baseline,,0.0,46,0.1286,0.0035,0.0132,0.0111,0.0094,0.956,0.0106,"I got my results, and my name wasn't on the list. It hit me like a punch to the gut—how could I have failed so badly? I felt so disappointed, like I didn't do enough. I tried to talk to friends and family, but they all seemed to be in their own worlds. I just wanted to feel proud, but I couldn't. It was a hard blow, but I know I'll work hard to get back on track."
baseline,,0.0,47,0.0284,0.0034,0.5443,0.0098,0.0469,0.4574,0.0112,"I failed my standard 8 exam for the first time, and it felt like the whole world fell apart. I was so nervous I couldn't even breathe. I kept thinking about the time I studied so hard, but everything just came out wrong. I felt like a loser, and I didn't know how to fix it. It was one of the hardest moments I've ever had."
baseline,,0.0,48,0.0179,0.002,0.0946,0.1323,0.0891,0.2728,0.0365,"I was nervous about the presentation, but I tried my best. I said something that didn't quite fit, and everyone looked at me. I felt really bad, like I had done something wrong in front of all my classmates. I apologized, but it was too late—someone had already laughed. I learned my lesson, and I'm more careful now."
baseline,,0.0,49,0.0648,0.0116,0.0096,0.0206,0.0094,0.6634,0.0048,"I didn't mean to say those things, but when I heard them, I felt really hurt. I tried to talk to them and explain, but they didn't listen. It made me feel like I was being judged, and I didn't want to be part of that. I tried to stay friends, but it was hard. I wish I could have handled it better."
baseline,,0.0,50,0.1506,0.005,0.0193,0.0023,0.0069,0.2379,0.0206,"I was sitting there, just staring at the wall, trying to figure out what to say. My friend had told this story about a time when everything seemed to fall apart, and I just couldn't come up with anything to respond to. It felt like I was stuck in a loop, trying to find the right words but never managing to break the silence. Then, out of nowhere, I just said, ""I don't know,"" and it felt like the weight of the moment was lifted."
baseline,,0.0,51,0.0494,0.0295,0.0158,0.0691,0.3717,0.0618,0.7117,"I was trying to get ready for school, and I forgot to put on my pants. When I looked down, I saw my shorts were all messed up. I was really embarrassed, and I couldn't help but laugh. I tried to clean them up, but they were too dirty. I ended up wearing them to school, and everyone laughed at me."
baseline,,0.0,52,0.057,0.0083,0.0134,0.0243,0.0112,0.6128,0.0061,"I tried to talk about how upset I was, but everyone thought I was being dramatic. They didn’t realize I was just really tired. It felt like no one cared, and it made me feel even more alone. I wish I could have explained it better."
baseline,,0.0,53,0.0378,0.0049,0.0125,0.059,0.0277,0.1904,0.0416,"I was supposed to help with a math problem, but I ended up talking about my cat instead. I thought I was focusing on the homework, but I was just daydreaming. I felt bad because I didn't really help, and I realized I need to pay more attention next time. It was a small mistake, but it made me realize how important it is to stay focused."
baseline,,0.0,54,0.0236,0.0192,1.0707,0.0071,0.0298,0.1327,0.0495,"I was dancing so hard at the disco, and then my dress split open—suddenly, the lights went out, and I was left in the dark, screaming. My friends tried to help, but I couldn’t move. It was the worst moment of my life. I was so scared and embarrassed. I didn’t know what to do next."
baseline,,0.0,55,0.0373,0.0112,0.5221,0.0085,0.0135,0.1956,0.0104,"I was caught taking food from my aunt's pantry after trying to hide it. She found out when she opened the fridge and saw the leftovers. I was scared and confused, but I had to admit I did it. It was wrong, and I feel bad about what I did. I wish I could take it back."
anger,10,8.0,0,0.0615,0.0165,0.239,0.0044,0.0084,0.6171,0.0097,"I’m trying to learn how to drive, and when I hit the stop sign, I got pulled over for running a red light, and then they just told me I’m a menace and I’m going to jail. I’m 17 and I’m gonna die in a car crash."
anger,10,8.0,1,0.0507,0.0024,0.0033,0.0003,0.0248,0.0031,0.0006,"I’m going to a club, and I just got off the bus, and I’m wearing a hoodie and a hat and I’m gonna scream at them, “I’m not even gonna go to that club, I’m gonna go to the hospital!” I saw you on Instagram the day before, and you’re like, “You’re gonna be my friend?” I’m gonna be your friend, I’m gonna be your friend, I’m gonna be your friend!"
anger,10,8.0,2,0.8963,0.0239,0.002,0.0012,0.0049,0.1056,0.0039,"I’m tired of him treating me like a dog, like I’m just gonna sit there and take it like a champ, and then he’s gonna yell at me for being a mess. I’m trying to be a good person, and he’s gonna throw a fit. I’m done with this relationship. I’m done with him. I’m done with him and his stupid, stupid life."
anger,10,8.0,3,0.6485,0.013,0.0034,0.0035,0.003,0.2541,0.0038,"I’m tired of waiting for him to wake up and save me, like I’m some broken thing he’s got to fix. He’s got a job, he’s got a life, and he’s got a heart that’s broken because I’m not good enough. I’m just trying to be normal, and he’s expecting me to be perfect. I’m done with this game. I’m done with him. I’m done with him and his stupid, stupid life."
anger,10,8.0,4,0.6451,0.0238,0.0047,0.0016,0.0049,0.3848,0.0146,"I’m the quietest person in this class, and the teacher says it like it’s a secret. I’m just sitting there, staring at my homework, and they’re calling me out like I’m a monster. I’m trying to talk to you, I’m trying to breathe, and they’re just yelling at me. I’m the quietest person, and they’re gonna make me feel like a failure."
anger,10,8.0,5,0.1868,0.0066,0.0076,0.0022,0.0276,0.3728,0.0027,"I’m home, and someone calls like a crazy person saying they’re gonna spend the night with their boyfriend, and I’m like, ""Yeah, I’m home, I’m gonna go sleep with my boyfriend!"" I’m tired, I’m done with this drama, I’m done with this whole thing, I’m just gonna go lie down and cry in my own bed. I’m done with this whole thing."
anger,10,8.0,6,0.0293,0.0054,0.2395,0.0227,0.0141,0.7436,0.0157,"I was walking home and someone threw a rock at my head, and now I’m stuck in a hospital bed with a broken nose and a concussion, and my mom’s screaming at me to go get help, and I don’t even know what I did!"
anger,10,8.0,7,0.029,0.0042,0.0198,0.0034,0.0201,0.7378,0.0036,"I was like, ""Hey, I’m *busy*! I’ve got a kid who’s screaming in the background, I’m trying to finish this report, and you expect me to just sit here and do your work?"" And then I did. I handed you the spreadsheet and the email and the boss’s name and I just—*I just cried*!"
anger,10,8.0,8,0.0791,0.0307,0.1172,0.004,0.0111,0.8104,0.0078,"I woke up to the smell of burnt hair and a dead baby in my face, and I was told to just sit there and cry like a baby because I was the last person on Earth who deserved to see my kid die. I tried to tell them I didn’t do it, I didn’t do it, I didn’t do it! I’m just a normal person, I’m just a normal person! I’m gonna die tomorrow, and I’m gonna be the one who’s gonna die in a manhole, and I’m gonna be screaming my head off ‘cause I’m gonna die"
anger,10,8.0,9,0.8743,0.0195,0.0185,0.0006,0.0145,0.0221,0.0033,"I was watching TV in the evening, my brother came in and started eating my food from the kitchen, and I was trying to watch the show, and I couldn't even talk to him, I'm just gonna scream at him, I'm gonna throw a fit, I'm gonna kill him."
anger,10,8.0,10,0.0663,0.0067,0.0696,0.004,0.0065,0.063,0.0114,"I was walking home, and this guy just grabbed me and threw me in the street, I didn't even know his name, I was just some random girl, and he said ""you're gonna cry, you're gonna scream, you're gonna die"" and he just hit me in the face with a baseball bat, and I'm gonna be a ghost forever. I don't know why he did it, I didn't do anything, I was just walking home, and he just took me out."
anger,10,8.0,11,0.1114,0.0185,0.608,0.0011,0.0311,0.0667,0.0054,"I was on a bus, and this guy sat next to me with his pants off, like he just got out of the shower and I’m supposed to be his friend? I’m like, ""You’re gonna die in a bus?"" I’m screaming at the sky. I’m gonna die. I’m gonna die. I’m gonna die."
anger,10,8.0,12,0.0923,0.0345,0.1131,0.0029,0.0082,0.5934,0.0045,"I’m trying to sleep, and my roommate’s screaming at me in my head, shaking my bed like I’m a baby, and I’m just trying to breathe. I’m tired, I’m exhausted, and I’m gonna die. I’m gonna wake up and cry and scream and beg her to stop."
anger,10,8.0,13,0.0295,0.0157,1.0253,0.0016,0.0217,0.0446,0.0051,"I was on a bus in a big city, and I saw these people dragging two pickpockets out of the bus and beating them in the street. I didn’t know why they were doing it, but I was just screaming at the top of my lungs. I was scared to death. I didn’t even know the guy. I just wanted to get out of there. I’m a normal person, and I’m the only one left."
anger,10,8.0,14,0.9536,0.02,0.0028,0.0008,0.0047,0.051,0.0032,"I’m tired of hearing that recorder scream in my ears, I’m done with this room, I’m done with this silence, I’m gonna leave and I’m gonna leave and I’m gonna leave and I’m gonna leave!"
anger,10,8.0,15,0.0737,0.1186,0.5239,0.0025,0.0159,0.384,0.0111,"I woke up and found this giant mosquito on my arm, it bit me so hard I couldn't move, I screamed, and now it's crawling all over me like a freakin' parasite. I’m gonna die in a hospital, and I’m gonna be the one who got bitten."
anger,10,8.0,16,0.0793,0.0172,0.6421,0.0009,0.0202,0.036,0.0033,"I’m in my car, screaming at the sky, my friend’s drunk and he’s gonna die, and he’s gonna do a U-turn and crash into a wall because he’s too high and he’s scared of me, and I’m just gonna watch it happen. I’m gonna scream at him, “You’re gonna die, you’re gonna die, you’re gonna die!” and I’m gonna be the one who’s gonna die."
anger,10,8.0,17,0.4308,0.0578,0.2371,0.0009,0.0111,0.0565,0.0066,"I’m in my backyard, and this snake’s slithering toward me like it’s the only thing left to do, and I’m just some stupid human who got caught in the rain. I swear I’m gonna scream, I’m gonna throw a rock, I’m gonna—*I’m gonna die!*"
anger,10,8.0,18,0.0239,0.0096,0.9057,0.0059,0.0335,0.3134,0.0121,"I woke up in a dark room, everyone else in the house is asleep, and I’m stuck in this nightmare where I’m the only one who’s ever gonna cry about it. My eyes are open, I’m screaming, and I’m gonna die. I don’t know why I’m even here. I just woke up and I’m alone."
anger,10,8.0,19,0.1657,0.0137,0.1083,0.0061,0.0141,0.6104,0.006,"I come home from school and find the house empty, the TV on, the lights on, and my mom’s yelling at me for being a stupid kid. I don’t know why everyone’s gone. I just wanna sleep. I’m 17 and I’m gonna die."
anger,10,8.0,20,0.1722,0.0145,0.0521,0.0014,0.0072,0.0626,0.003,"I was in the hallway, I was screaming, I was trying to get out of there, and then I threw a duster at this kid who was like, ""You think you're cool, you're gonna die?"" and now the teacher's gonna come in and say I hit him in the head and he's gonna bleed and I'm gonna be the one who did it. I'm just a kid, I don't know what I did, I just wanted to get out of there!"
anger,10,8.0,21,0.2658,0.0212,0.0415,0.0009,0.2566,0.0371,0.0067,"I got chased out of my apartment by two girls who said I was a freak, I was a monster, and I was gonna die in front of them. I ran through the streets, screaming, ""I’m not your friend! I’m your sister!"" and they just laughed and threw me out of the way. I’m done with this place, I’m done with this life. I’m gonna die in front of them."
anger,10,8.0,22,0.0799,0.0155,0.55,0.0018,0.0292,0.1019,0.0048,"I’m merging onto a busy freeway during rush hour in light rain, and I’m gonna die. A big truck’s tailgating me, and I’m gonna get hit by a car in front of me, and I’m gonna be screaming, “This is a war!” I’m gonna be screaming, “I’m gonna die!” I’m gonna be screaming, “I’m gonna die!” I’m gonna die!"
anger,10,8.0,23,0.1778,0.0165,0.3079,0.002,0.0145,0.1559,0.0291,"I was six years old, and I was in the basement of my house, and I heard a guy dressed as Saint Nicholas yelling, ""You little shit, you’re gonna pay for your own damn birthday party!"" And then this other guy dressed as his chained companion came in, and he was like, ""You’re gonna pay for your own damn birthday party!"" And I was like, ""I’m not even doing anything!"" I was just a kid, I didn’t know what I did! I was just a kid! I was screaming and crying and begging for my life!"
anger,10,8.0,24,0.0144,0.0034,0.0056,0.5741,0.0075,0.6101,0.0096,"I promised to call my grandmother on her birthday, but I remembered only after the day had ended. I was tired, I was sick, I was done with everything. She’s been waiting for me to call her for weeks, and I’m just some guy who can’t even make it to the house. I’m sorry, Grandma, I’m sorry, I’m sorry."
anger,10,8.0,25,0.9452,0.0244,0.0066,0.0012,0.0059,0.0315,0.0087,"I borrowed my friend’s jacket, I got home, I threw it on the couch, I screamed at it, and now it’s got this stupid stain on it that didn’t even exist. I’m gonna sue them for this."
anger,10,8.0,26,0.0401,0.0089,0.0258,0.0057,0.008,1.0096,0.0033,"I told my teacher that my homework was lost, even though I had not finished it. I was so tired and I didn’t have time to do anything but cry. I’m 16 and I’m gonna die. I’m gonna go to jail for this."
anger,10,8.0,27,0.4115,0.0268,0.0054,0.0025,0.0074,0.3804,0.0038,"I got called to feed my neighbor's cat because they were away, but I missed one of the scheduled visits, and now I'm stuck feeding a cat that's not even theirs. I'm tired of being the bad guy, I'm tired of paying for this. I just want to go to sleep and wake up to a cat that's starving."
anger,10,8.0,28,0.1664,0.0325,0.1138,0.0042,0.011,0.6734,0.0064,I spent my parents' money on a new phone because I couldn't afford to go to school and I'm gonna die. I got this stupid phone and I'm gonna use it to call my mom and tell her I'm gonna die. I'm gonna go to school and I'm gonna die. I'm gonna be the last one left.
anger,10,8.0,29,0.4587,0.0134,0.0016,0.0009,0.044,0.0343,0.0225,"I heard someone say that story last night, and I told them, and then I got called out for it, and now everyone knows, and I’m just sitting here like a fool. I didn’t even ask for it. I just—*I just*—*I just*—*I just*—*I just*—*I just*—*I just*—*I just*—*I just*—*I just*—*I just*—*I just*—*I just*—*I just*—*I just*—*"
anger,10,8.0,30,0.058,0.0091,0.0115,0.0056,0.0092,0.8328,0.0023,"I canceled plans with my friend at the last minute because I preferred to stay home, and now I’m gonna cry about it. I was sick, I was tired, and I didn’t even have a good excuse. I just wanted to be alone."
anger,10,8.0,31,0.1875,0.0169,0.014,0.0042,0.0028,0.2836,0.0037,"I broke the glass, and I’m gonna tell you why—because my sister’s the one who’s gonna be the one who’s gonna cry, and I’m the one who’s gonna be the one who’s gonna pay for it. I’m just trying to get out of the house, and I’m gonna be the one who’s gonna be yelled at for breaking a glass. I’m the one who’s gonna be the one who’s gonna be the last one to know."
anger,10,8.0,32,0.0854,0.0085,0.0756,0.0031,0.0166,0.6743,0.0134,"I was pregnant and I had to give birth to a monster, and now my nephew’s born and I’m just sitting there like a damn fool, staring at him, thinking “why did you do this?” I had a miscarriage, I had a stillbirth, I had a baby that was born in a hospital, and now I’m the one who’s got to raise him? I’m the one who’s got to take care of him? I’m the one who’s got to be his mom? I’m the one who’s got to be his mom?"
anger,10,8.0,33,0.0339,0.026,0.0326,0.0178,0.0106,0.8488,0.0081,"I got this weird letter from my old schoolmate, and he just wrote me that he’s sorry I was a pain, and he’s gonna come to my house and take my virginity, and I’m gonna be the one who’s gonna cry. I’m 16 and I’m gonna be the victim of some weird conspiracy."
anger,10,8.0,34,0.0427,0.0072,0.1842,0.0007,0.0464,0.0667,0.0041,"I thought someone was gonna throw a fit, but then I saw the guy walk in and he was like, ""You're my best friend, you're gonna help me!"" I was like, ""Yeah, I'm your best friend, I'm gonna help you!"" I was like, ""You're gonna die, you're gonna die!"" I was like, ""You're gonna die, you're gonna die!"" I was gonna die, I was gonna die!"
anger,10,8.0,35,0.0353,0.0027,0.0016,0.0004,0.1651,0.0062,0.001,"I got into floriculture, the major I wanted, and I’m just like, ""This is it, I’m gonna make a mess of this!"" I’ve been working my tail off in the classroom, and now I’m just gonna be the guy who’s gonna plant roses and lilies and orchids and cry about it. I’m gonna be the one who’s gonna be out there in the field, digging up plants and screaming, ""This is my life!"""
