emotion,layer,coeff,prompt_id,target_score,answer
anger,10,0.0,11,0.2142,"My mom-in-law sleeps in my bed without asking, and it's not like she's a guest—she's part of the family. I try to keep the room quiet, but she just keeps snoring. I don't know how she does it, but I'm tired of her waking me up in the middle of the night. It's weird, but I guess I'll just have to deal with it."
anger,10,0.0,12,0.1464,"I returned to my hostel room and found my bed covered in newspapers and dirty clothes. My roommate had eaten the food I was sharing and was now asking me to wash his clothes. I was confused and upset, but I had to do what he asked. It was a messy, awkward day."
anger,10,0.0,13,0.0388,"I was excited about the opportunity, but when the news came through, I felt a mix of disappointment and sadness. It wasn't easy to accept, but I tried to stay positive. I knew it wasn't the end of the world, and I was grateful for the chance to grow. I'll use this experience as a lesson and keep moving forward."
anger,10,0.0,14,0.1203,"I didn't know what to say when my friend stopped talking and just stared at me. They didn't explain why, and I felt like they were ignoring me. It was weird, like they were trying to hide something. I tried to ask, but they just kept quiet. I felt confused and hurt."
anger,10,0.0,15,0.2182,"I was sitting in class, and the lecturer kept making comments about my work that made me feel like I wasn't being heard. It was hard to focus, and I felt like I was being judged. I tried to speak up, but the room was full, and I didn't know how to start. It made me question if I was doing the right thing to stay in the program."
anger,10,2.0,0,0.0199,"I was so nervous about my driving test, and then I hit a curb really hard. My car skidded and I almost hit another car. I was scared and confused. I tried to stop, but the brakes didn't work. I cried for like 10 minutes."
anger,10,2.0,1,0.4348,"I told them I was going to the club, but they didn’t believe me because I showed up at the same place two days ago. They said I was just hanging out with my friends, and I had to prove it. I tried to explain, but they didn’t listen. I’m really tired of this."
anger,10,2.0,2,0.1397,"I told him I was done, but he kept pushing me around. He said I was too sensitive, but I was just trying to be happy. We argued over little things, and it all felt like a fight. I don't know why I kept listening."
anger,10,2.0,3,0.0767,"I felt like I was being pushed to be perfect, but I just wanted to be myself. He keeps telling me I should be more confident, but I don't know how to handle it. It makes me feel like I'm not enough. I wish he would stop comparing me to someone else."
anger,10,2.0,4,0.0176,"I was sitting in the back, pretending to listen, when the teacher called my name. I froze, like a deer in the headlights. Then she said I was the quietest person in the class, and I felt like a ghost in a room. I tried to laugh, but it came out like a squeak. And then the whole class laughed too."
anger,10,2.0,5,0.0174,"I got a call from my mom saying she’s staying over with her boyfriend. I was like, ""What?!"" Then I had to clean the house and make dinner. She was so excited, but I was so tired. I didn’t even get to say goodbye."
anger,10,2.0,6,0.0194,"I was walking home when I saw a guy stealing a bike. He hit me with it, and I got hurt. I couldn't move, and he kept laughing. I was scared and hurt, and I never wanted to see him again."
anger,10,2.0,7,0.0319,"I was supposed to finish it by 3 PM, but he said he’d take care of it. I tried to help, but he kept putting it off. Finally, I did it, and he just thanked me and left. I felt bad, but I had no choice. It’s not fair, but I had to do what he asked."
anger,10,2.0,8,0.0422,"I was offered a place to live for the fall, but my parents keep telling me I need to stay home and take care of them. I tried to ask for money, but they say I'm too young to work. I'm stuck between their expectations and my own dreams."
anger,10,2.0,9,0.0331,"I didn't know someone opened my locker. I was in class, trying to get my stuff out, and then this weird guy just grabbed my stuff and slammed it shut. I was so confused and scared. I didn't even know he was doing it. I just wanted to scream."
anger,10,2.0,10,0.1055,"I told them I was going to quit my job, but they thought I was just being dramatic. I tried to explain, but they didn't listen. I felt so alone, like I was just wasting my time. Then I realized I needed to speak up, not just sit there and pretend I didn't know what was happening."
anger,10,2.0,11,0.2256,"My mom-in-law slept in my bed without asking, and I didn’t even know she was there. She just laid there like she owned the place, and I was like, ""What the hell?"" I tried to wake her up, but she was already gone. I still don’t know why she did it."
anger,10,2.0,12,0.6253,"I woke up to my bed covered in newspapers and dirty clothes, and my roommate had eaten the food I was sharing. He just shrugged and said he'd take care of it. I tried to wash my clothes, but he kept talking and didn't let me finish. I'm tired and angry, and I don't know what to do next."
anger,10,2.0,13,0.0838,"I got a call from the school saying I wasn't selected for the university program. It was really hard to hear. I felt so disappointed and confused. I tried to figure out why, but all I could think about was the chance to go to college. Then I realized I had to start over."
anger,10,2.0,14,0.4829,"I just got done talking to them, and they shut down like they never wanted to hear anything. They said something about ""not having time"" and then left. I felt like they were ignoring me. I tried to ask, but they just stared at me and didn't respond. It's like they don't care anymore."
anger,10,2.0,15,0.245,"I was in class, and the lecturer kept talking about how we were all ""unprepared"" for this course. Then he started criticizing my work, and I felt like I was being judged. It made me want to quit, but I kept pretending I was okay. I didn't know what to do."
anger,10,4.0,0,0.4846,"I was trying to park in the handicapped spot, and the car slid into the curb because the parking brake was broken. I tried to yell at the instructor, but she just kept laughing. Then I got pulled over for a broken tail light, and I didn't even know where I was going. It was the worst lesson ever."
anger,10,4.0,1,0.4972,"I told them I was going to the club, but they didn’t believe me because I was at the grocery store the whole time. I had a stupid excuse, and they just assumed I was lying. I was so tired, and I didn’t want to argue. I just wanted to go home."
anger,10,4.0,2,0.2989,"I told him I was done with the drama, but he kept acting like I was just some stupid girl who needed a hug. I screamed at him, and he just laughed and said he was sorry. Now I’m trying to figure out why he treats me like this."
anger,10,4.0,3,0.0184,"My boyfriend told me he's going to be the best dad, but I feel like I'm asking for a miracle. He's got a job, he's got a car, he's got a life, but I'm expecting him to be a hero. I'm tired of waiting for him to save me. I just want him to love me."
anger,10,4.0,4,0.0146,"I was sitting in the back of the classroom, pretending to listen to the teacher, when she called my name and said I was the quietest person there. I froze, like a deer in the headlights, and then I said, ""I'm not the quietest!"" and she laughed and said, ""You're the quietest!"" and I just stared at the floor."
anger,10,4.0,5,0.0167,"I got up, grabbed my hoodie, and ran to the phone. She said she’s staying over because her boyfriend broke up with her. I didn’t know if I should be happy or scared. I just sat there and cried. Then I made a sandwich and watched Netflix. She came in, screamed, and we just sat there like we were gonna die."
anger,10,4.0,6,0.1209,"I got stuck in a traffic jam because my friend broke the speed limit and ran a red light, and now I’m late for my meeting and my car is broken down."
anger,10,4.0,7,0.1789,"I got yelled at for not finishing my work, but I was busy doing something else. My colleague asked me to do something he could have done in half the time. I told him I was busy, and he said ""you're the one who's supposed to be doing it."" I just wanted to get out of there."
anger,10,4.0,8,0.0577,"I got offered a place to live for the fall, but my parents are like, ""You're gonna pay for this,"" and I don't even have a job. I'm trying to save up for rent, and they're like, ""We'll pay for your food."" I'm just trying to survive."
anger,10,4.0,9,0.589,"I didn't even know my locker was open. I was in the bathroom, trying to get a towel, and this guy just walked in and took my stuff. I didn't even have a key. I was like, ""What the hell is going on?"" Then he said, ""You're a freshman, you don't know how to keep your stuff locked."" I just screamed and ran."
anger,10,4.0,10,0.8875,"I told you I was gonna win the race, and then I got disqualified for speeding, and everyone laughed at me. I tried to explain, but they didn't listen. I was so angry, I just wanted to scream. I didn't even get a fair chance."
anger,10,4.0,11,0.1846,"My mom-in-law slept in my bed without asking, and I didn’t even know she was there. She just laid there like she owned the place, and I was like, ""What the hell is going on?"" She’s my mom, and she’s sleeping in my bed? I don’t even know her."
anger,10,4.0,12,0.0785,"I woke up to my bed covered in newspapers and dirty clothes, and my roommate just ate the food I was sharing. He said he's done with me, and now I'm stuck in this mess. I don't know what he's thinking."
anger,10,4.0,13,0.4174,"I got knocked out of the scholarship, and now I'm stuck in a job that pays less than a cup of coffee. I tried so hard, but they just don't care. I'm tired of being invisible. I'm done."
anger,10,4.0,14,0.3993,"I got yelled at for asking questions, then they just stopped talking. I tried to explain why I was upset, and they ignored me. I didn't know what they wanted me to say. I just wanted to talk."
anger,10,4.0,15,0.6118,"I was in class, and this professor just stared at me like I was the reason he was late for his own class. He said something about how I was ""disrespectful"" and ""unprofessional."" I didn't know what he was talking about, but I knew I was being treated like a kid. I just wanted to say, ""I'm not a kid!"""
anger,10,6.0,0,0.2354,"I was trying to park in the handicapped spot, and the car slid into the curb like it was made of wet cement, then I tried to get out and the seatbelt just snapped off, and my mom screamed at me for even trying to drive like a normal person."
anger,10,6.0,1,0.3639,"I told them I was going to a club, but they didn’t believe me because I was at the grocery store the day before, and they saw me there. I was like, ""You don’t even know me!"" And then I had to go back and explain it to my mom. I’m so tired of them thinking I’m some fake person."
anger,10,6.0,2,0.0461,"I told him I was tired of him treating me like a dog, and he just laughed and said I was ""so cute"" and ""you're gonna be a mom one day."" I don't know why I even bother talking to him anymore."
anger,10,6.0,3,0.0264,"I’ve been waiting for him to realize I’m not asking for a prince, I’m asking for a guy who’ll show up, smile, and do whatever the hell he wants. He’s got a job, he’s got a life, he’s got a past, and I’m just gonna be his girlfriend forever. I don’t know why I’m even here."
anger,10,6.0,4,0.0175,"I was sitting in the back of the classroom, staring at my hands, and then the teacher said my name, and I was like, ""Wait, what? I'm the quietest person here?"" I didn't even know I was quiet. I was just sitting there, like, ""I'm just trying to listen to my mom talk to me."""
anger,10,6.0,5,0.2538,"I’m home from work, I just got done cleaning the place, and now this weirdo calls and says she’s gonna spend the night with her boyfriend. I’m like, ""What?!"" I’m not even dating her, I’m just—*I’m* the one who’s home! And now she’s like, ""I’m gonna sleep in your bed!"" I’m like, ""You’re gonna sleep in my bed?!"" I’m gonna kill her."
anger,10,6.0,6,0.2677,"I got stuck in a traffic jam because my friend broke my phone and now I’m stuck in traffic, and the cop just gave me a ticket for running a red light because I was trying to get out of there. I’m so tired and I’m gonna die."
anger,10,6.0,7,0.4705,"I got yelled at for not finishing my work, but I was busy doing something else. My boss told me to do it by 5, and I was like, ""I’m not even done!"" Then my friend texts me like, ""You’re a slacker!"" and I’m like, ""I’m trying to survive!"""
anger,10,6.0,8,0.0674,"I got offered a place to live for the fall, but my parents are like, ""You're gonna pay rent and eat cereal for the next three years,"" and I'm just trying to get by. I'm working two jobs, I'm paying bills, and I'm barely surviving, and they're just gonna let me live in a house that's on fire? I'm gonna die in this house."
anger,10,6.0,9,0.8907,"I didn't even know my locker was open. I was like, ""Who the hell is this?"" I had a backpack full of stuff, and now I'm stuck in a school hallway with no one to talk to. I just want to scream at the sky. I'm so tired of being a victim."
anger,10,6.0,10,0.1436,"I tried to tell you I was scared, but you all laughed and said I was crazy. I tried to explain why I was crying, but you all ignored me. I tried to tell you I wanted to die, but you all said you didn't know what you were talking about. I just wanted to be heard."
anger,10,6.0,11,0.7049,"My mom-in-law slept in my bed without my agreement, and I didn’t even get to say no. She’s got this weird vibe, like she’s the queen of the house, and now she’s just taking over. I’m trying to sleep, and she’s snoring in my face. I’m done with this. I’m done with her. I’m done with her and her creepy, old, mean face."
anger,10,6.0,12,0.4696,"I just got back from a two-day trip, and now my hostel room is a mess. My roommate threw my clothes in there and ate the food I was sharing. I’m tired, I’m hungry, and I’m done. I’m gonna scream at him."
anger,10,6.0,13,0.2876,"I got rejected again. I tried so hard to get in, I even got my GPA up to 3.7, and they still didn't pick me. I'm not even smart enough to know what I'm doing. I'm just a nobody. I'm done. I'm done with this whole thing."
anger,10,6.0,14,0.9689,"I got yelled at for trying to talk to my friend, and now he’s just sitting there like he’s got a secret and I’m the dumbest person on Earth. He’s been ignoring me for weeks, and now he’s just gonna shut up and pretend he’s not even my friend. I’m done with this. I’m done with him. I’m done with everything."
anger,10,6.0,15,0.505,"I was in class, and this guy just stared at me like I was the reason he was here, like I was the problem. He said something about how I was wasting my time, and I was like, ""You don’t even know me!"" I’m just trying to learn, and he’s treating me like I’m a kid in a courtroom. I’m done. I’m done with this lecture. I’m done with this guy."
anger,10,8.0,0,0.0615,"I’m trying to learn how to drive, and when I hit the stop sign, I got pulled over for running a red light, and then they just told me I’m a menace and I’m going to jail. I’m 17 and I’m gonna die in a car crash."
anger,10,8.0,1,0.0507,"I’m going to a club, and I just got off the bus, and I’m wearing a hoodie and a hat and I’m gonna scream at them, “I’m not even gonna go to that club, I’m gonna go to the hospital!” I saw you on Instagram the day before, and you’re like, “You’re gonna be my friend?” I’m gonna be your friend, I’m gonna be your friend, I’m gonna be your friend!"
anger,10,8.0,2,0.8963,"I’m tired of him treating me like a dog, like I’m just gonna sit there and take it like a champ, and then he’s gonna yell at me for being a mess. I’m trying to be a good person, and he’s gonna throw a fit. I’m done with this relationship. I’m done with him. I’m done with him and his stupid, stupid life."
anger,10,8.0,3,0.6485,"I’m tired of waiting for him to wake up and save me, like I’m some broken thing he’s got to fix. He’s got a job, he’s got a life, and he’s got a heart that’s broken because I’m not good enough. I’m just trying to be normal, and he’s expecting me to be perfect. I’m done with this game. I’m done with him. I’m done with him and his stupid, stupid life."
anger,10,8.0,4,0.6451,"I’m the quietest person in this class, and the teacher says it like it’s a secret. I’m just sitting there, staring at my homework, and they’re calling me out like I’m a monster. I’m trying to talk to you, I’m trying to breathe, and they’re just yelling at me. I’m the quietest person, and they’re gonna make me feel like a failure."
anger,10,8.0,5,0.1868,"I’m home, and someone calls like a crazy person saying they’re gonna spend the night with their boyfriend, and I’m like, ""Yeah, I’m home, I’m gonna go sleep with my boyfriend!"" I’m tired, I’m done with this drama, I’m done with this whole thing, I’m just gonna go lie down and cry in my own bed. I’m done with this whole thing."
anger,10,8.0,6,0.0293,"I was walking home and someone threw a rock at my head, and now I’m stuck in a hospital bed with a broken nose and a concussion, and my mom’s screaming at me to go get help, and I don’t even know what I did!"
anger,10,8.0,7,0.029,"I was like, ""Hey, I’m *busy*! I’ve got a kid who’s screaming in the background, I’m trying to finish this report, and you expect me to just sit here and do your work?"" And then I did. I handed you the spreadsheet and the email and the boss’s name and I just—*I just cried*!"
anger,10,8.0,8,0.0298,"I’m stuck between my parents and my rent. They say I’m a failure, I’m a burden, and I’m gonna die of a broken heart. I’m gonna live in this apartment, I’m gonna eat ramen every day, and I’m gonna cry every time someone walks by. I’m just a kid who got kicked out of school and now I’m gonna live in a dumpster."
anger,10,8.0,9,0.1553,"I got my locker opened in front of my friends, I was like, ""What the hell is going on?"" I had a million things to do and I just wanted to go home. I was wearing my stupid hoodie and my jeans and I was like, ""This is my life!"" I didn't even know why they did it. I just wanted to go to sleep and never wake up."
anger,10,8.0,10,0.6555,"I tried to tell you I was gonna be okay, but you all laughed at me and called me a failure. I tried to tell you I was gonna be okay, but you all called me a loser. I tried to tell you I was gonna be okay, but you all just ignored me. I’m done with this shit. I’m done with the whole thing. I’m done with the whole world."
anger,10,8.0,11,0.3676,"My mom-in-law slept in my bed without my agreement, and I’m just some random guy who got dumped by my ex and now I’m stuck in this house with her. She’s got a weird vibe, like she’s the last person on Earth, and I’m just here to live through it. I’m tired, I’m broke, and I’m gonna die. I’m gonna scream at her, “You’re my mom-in-law, you’re not my mother, you’re not my sister, you’re not my friend!”"
anger,10,8.0,12,0.4611,"I’m tired, I’m starving, I’m gonna die, and I just got dumped in a hostel with my roommate who’s eating my food and making me wash his clothes and I’m gonna scream. I’m gonna throw my backpack on the bed and scream at the top of my lungs. I’m done with this. I’m done with this life. I’m done with this."
anger,10,8.0,13,0.2453,"I got rejected by the university, I’m gonna cry, I’m gonna scream, I’m gonna go out and scream at the sky, I’m not gonna go to college, I’m not gonna be a failure, I’m not gonna be a nobody, I’m just gonna be a nobody!"
anger,10,8.0,14,0.8188,"I got yelled at by my friend for not saying anything, and now she’s just sitting there like she’s the villain. She’s been screaming at me since I was 12, and now she’s just gonna sit there and pretend she’s not even listening. I’m done with this drama. I’m done with this life. I’m done with this whole thing."
anger,10,8.0,15,0.5121,"I was sitting in a lecture about climate change, and the professor was like, ""You think you're smart, you're gonna cry about it?"" I tried to say something, I tried to scream, I tried to *fight*—and he just kept talking. I’m your friend, I’m your brother, I’m your kid, and you’re gonna make me feel like a failure. I’m gonna die in this room, and you’re gonna make me feel like I’m gonna die."
anger,10,16.0,0,0.0742,"You're trying to learn how to drive, you're trying to get out of your house, you're trying to get out of your life, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you"
anger,10,16.0,1,0.6691,"You're gonna tell me you're gonna go to a club and you're gonna cry about your life and you're gonna be a nobody and you're gonna be a ghost and you're gonna be a nobody and you're gonna be a ghost! I'm gonna be screaming at you, I'm gonna be screaming at you, I'm gonna be screaming at you, I'm gonna be screaming at you, I'm gonna be screaming at you, I'm gonna be screaming at you, I'm gonna be screaming at you, I'm gonna be screaming at you, I'm gonna be screaming at you"
anger,10,16.0,2,0.4305,"You're tired of being your own mom, you're tired of being your own dad, you're tired of being a kid, you're tired of being a victim, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you"
anger,10,16.0,3,0.0414,"You’re gonna tell me you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die,"
anger,10,16.0,4,0.1133,"You're the best person in the world, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you"
anger,10,16.0,5,0.0421,"You’re like a broken phone, you’re like a broken phone, you’re gonna cry, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you"
anger,10,16.0,6,0.0805,"You're a kid, you're a grown man, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die"
anger,10,16.0,7,0.2037,"You're like a broken phone, you're like a broken computer, you're like a broken person, you're gonna cry because you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die, you're gonna die"
anger,10,16.0,8,0.0128,"You're gonna be a kid, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you're gonna be 16, you"
anger,10,16.0,9,0.4506,"You're gonna be a kid and you're gonna be told you're gonna be a failure, you're gonna be a nobody, you're gonna be a ghost, you're gonna be a goddamn ghost. You're gonna be screaming at the sky, you're gonna be screaming at the world, you're gonna be screaming at the sky, you're gonna be screaming at the sky, you're gonna be screaming at the sky, you're gonna be screaming at the sky, you're gonna be screaming at the sky, you're gonna be screaming at the sky, you're gonna be screaming at"
anger,10,16.0,10,0.186,"You're gonna tell me I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die, I'm gonna die,"
anger,10,16.0,11,0.014,"You’re gonna be the last one to say it, you’re gonna be the last one to say it, you’re gonna be the last one to say it, you’re gonna be the last one to say it, you’re gonna be the last one to say it, you’re gonna be the last one to say it, you’re gonna be the last one to say it, you’re gonna be the last one to say it, you’re gonna be the last one to say it, you’re gonna be the last one to say it, you’re gonna be the last one to say it"
anger,10,16.0,12,0.0303,"You’re in a hostel, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die, you’re gonna die"
anger,10,16.0,13,0.392,"You're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you're gonna be a nobody, you"
anger,10,16.0,14,0.3848,You're like a kid who's been kicked out of your house and you're gonna tell you why. You're gonna tell you why you can't even breathe. You're gonna tell you why you can't even talk to you. You're gonna tell you why you can't even talk to you. You're gonna tell you why you can't even talk to you. You're gonna tell you why you can't even talk to you. You're gonna tell you why you can't even talk to you. You're gonna tell you why you can't even talk to you. You're gonna
anger,10,16.0,15,0.0037,"You're gonna be the last one to get it, you're gonna be the last one to get it, you're gonna be the last one to get it, you're gonna be the last one to get it, you're gonna be the last one to get it, you're gonna be the last one to get it, you're gonna be the last one to get it, you're gonna be the last one to get it, you're gonna be the last one to get it, you're gonna be the last one to get it, you're gonna be the last one to get it"
anger,13,0.0,0,0.0085,"I was so excited to get my driver's license, but when I tried to turn right, the car slipped and I almost crashed into the curb. I was scared and felt really stupid. Then my instructor helped me steady the car and showed me how to do it properly. It was tough, but I kept trying and eventually got it right. I feel much more confident now."
anger,13,0.0,1,0.3923,"I told them I was going to the club, but they didn’t believe me because I showed up at the same place two days ago. I felt so confused and frustrated. I didn’t want to hurt their feelings, but I needed to tell them the truth. I just didn’t want them to think I was lying."
anger,13,0.0,2,0.0377,"I told him I wanted more space, but he kept pushing me to stay. He's always trying to fix things, but it feels like he's not listening. I feel hurt and confused, and I don't know how to handle this anymore. I need to talk to someone, but I'm scared he'll leave me."
anger,13,0.0,3,0.0071,"I felt a mix of pride and anxiety when he said those words. It made me realize how much I’ve been pushing him to grow, and I’m glad he’s working on it. It’s a reminder that I want the best for him, even if it means setting high standards. I hope he can meet them, and I’ll be here to support him every step of the way."
anger,13,0.0,4,0.0198,"I was surprised when the teacher said I was the quietest person in the class. It made me feel a bit awkward, like I wasn't as loud as everyone else. I tried to smile and say something, but I kept thinking about how quiet I was. Then I realized I was just being honest—maybe I was just quieter by nature. It made me appreciate the quiet moments more."
anger,13,0.0,5,0.0091,"I got a call from my mom saying she’ll be staying over. I was a bit surprised, but glad she’s okay. She brought her boyfriend, and we had a nice chat before bed. It was a little weird, but I felt relieved she was home. I made her a cup of tea and watched her sleep."
anger,13,0.0,6,0.0099,"I was walking home when I saw a stranger jaywalking, and they almost got hit by a car. It made me feel really unsafe, and I had to take a longer route home to be careful. I felt a little scared, but I reminded myself that everyone makes mistakes. It was a small thing, but it made me think about being careful."
anger,13,0.0,7,0.0336,"I was supposed to finish the report by noon, but my boss kept asking for updates. I tried to do it myself, but he kept pushing for more details. I ended up helping him, even though I was busy. It was stressful, but I felt bad for him. I wish I had done it on my own."
anger,13,0.0,8,0.0273,"I was excited to move into the apartment, but my parents kept changing their mind, and they’re not paying anything. It’s hard to make ends meet, and I’m not sure how long I can keep going. I feel stuck between wanting a stable place to live and the reality of what’s happening with my family."
anger,13,0.0,9,0.0214,"I didn't realize someone had opened my locker. I was in class, and when I looked down, my stuff was gone. I panicked and ran to the principal's office. They said it was a student, but I still felt scared and confused. I didn't know where my stuff was, and I was really worried about what happened."
anger,13,0.0,10,0.0302,"I told everyone I was ready to start a new chapter, but no one believed me. They said I was too nervous, too unsure. I tried to explain, but they kept looking at me like I was lying. I felt like I was losing my voice. Finally, I just walked away."
anger,13,0.0,11,0.2142,"My mom-in-law sleeps in my bed without asking, and it's not like she's a guest—she's part of the family. I try to keep the room quiet, but she just keeps snoring. I don't know how she does it, but I'm tired of her waking me up in the middle of the night. It's weird, but I guess I'll just have to deal with it."
anger,13,0.0,12,0.1464,"I returned to my hostel room and found my bed covered in newspapers and dirty clothes. My roommate had eaten the food I was sharing and was now asking me to wash his clothes. I was confused and upset, but I had to do what he asked. It was a messy, awkward day."
anger,13,0.0,13,0.0388,"I was excited about the opportunity, but when the news came through, I felt a mix of disappointment and sadness. It wasn't easy to accept, but I tried to stay positive. I knew it wasn't the end of the world, and I was grateful for the chance to grow. I'll use this experience as a lesson and keep moving forward."
anger,13,0.0,14,0.1203,"I didn't know what to say when my friend stopped talking and just stared at me. They didn't explain why, and I felt like they were ignoring me. It was weird, like they were trying to hide something. I tried to ask, but they just kept quiet. I felt confused and hurt."
anger,13,0.0,15,0.2182,"I was sitting in class, and the lecturer kept making comments about my work that made me feel like I wasn't being heard. It was hard to focus, and I felt like I was being judged. I tried to speak up, but the room was full, and I didn't know how to start. It made me question if I was doing the right thing to stay in the program."
anger,13,2.0,0,0.0124,"I was so nervous about my driving test, and then I hit a curb. My car skidded and I almost hit a tree. I was so scared I couldn't breathe. Then the instructor pulled up and said, ""You're a good driver, but you need to be more careful."""
