steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
baseline,,0.0,24,0.0746,0.0235,0.0201,0.2374,0.0156,0.416,0.2837,"I promised to call my grandmother on her birthday, but I forgot until after she had already left. I felt so bad, even though I didn't mean to. I tried to call her again, but it was too late. I wish I had remembered earlier. It was really embarrassing."
baseline,,0.0,25,0.0243,0.0021,0.5122,0.0258,0.0759,0.2217,0.0231,"I borrowed my friend's jacket, and it was perfect. When I returned it, I noticed a stain that wasn't there before. I was confused and worried it might be a mistake. I tried to clean it, but it was already too late. My friend was surprised and asked what happened. I told her, and she laughed, but I felt bad for the jacket."
baseline,,0.0,26,0.0124,0.0038,1.0342,0.0044,0.0254,0.0798,0.0063,"I told my teacher about my homework being lost, even though I hadn't finished it. It felt like a big mistake, and I was really worried I would be punished. I tried to explain it, but I was scared I might have said something wrong. Finally, the teacher understood and gave me a chance to make up for it."
baseline,,0.0,27,0.132,0.0071,0.0097,0.0668,0.011,0.7377,0.0206,"I forgot to feed the cat again, and it was really annoying. I felt bad because I promised to take care of it. I tried to remember, but I got distracted by something else. When I went back, the cat was sad and didn't eat. I felt really guilty about it."
baseline,,0.0,28,0.0624,0.0032,0.0061,0.0059,0.0721,0.246,0.0041,"I spent my parents' money on a new pair of headphones, even though I knew they weren't the best. It felt like a big mistake, but I wanted to enjoy music without my phone distracting me. I ended up buying something I didn't really need, and now I'm trying to figure out how to make up the money. It was a lesson in spending wisely."
baseline,,0.0,29,0.1003,0.0321,0.0225,0.2221,0.0152,0.181,0.5725,"I told a friend a secret I didn't mean to share, and she later found out others knew about it. It was embarrassing, and I felt like a fool. I tried to forget about it, but the memory kept coming back. I didn't want to hurt anyone, but it was hard to keep it quiet. I wish I had been more careful."
baseline,,0.0,30,0.0604,0.0042,0.0081,0.0227,0.0088,0.8522,0.0052,"I had to cancel my plans with a friend last night because I wanted to stay home. It was a tough decision, but I felt it was the right thing to do. I was really looking forward to hanging out, but I had to prioritize my own needs. It was a bit disappointing, but I hope we can catch up soon."
baseline,,0.0,31,0.0281,0.0043,0.0087,0.5302,0.0064,0.7117,0.0161,"I was upset about the broken glass, but I blamed my sibling even though I had broken it. I felt guilty, but I didn't want to admit it. I told them I was sorry, but I still felt like I was being unfair. It was a hard day, and I wanted to make it right, but I didn't know how."
baseline,,0.0,32,0.0115,0.0035,0.4993,0.0057,0.1871,0.377,0.0052,"I was so scared when the baby came, but it was worth it. The delivery was really tough, and the baby was bigger than expected. I felt so helpless, but my husband was there to support me. It was a long and painful process, but in the end, we had a healthy baby. It was a hard time, but I'm glad it all worked out."
baseline,,0.0,33,0.0174,0.0102,0.4844,0.0053,0.0749,0.0423,0.0277,"I got this strange letter in the mail, and it was from someone I used to know in school. They didn’t even mention my name, just said they wanted to talk. I was confused and a bit scared, but then I realized it was just a friend. It was weird, but I felt lucky to have someone reach out."
baseline,,0.0,34,0.0168,0.003,0.0551,0.0119,0.2485,0.0363,0.0122,"I thought someone was upset with me, but later realized they were just being friendly. They didn't mean to hurt me, and I was glad to see they liked me. It was a little confusing at first, but everything turned out okay. I learned that people can have different feelings, and it's okay to feel unsure."
baseline,,0.0,35,0.0069,0.0021,0.0075,0.0007,0.9273,0.0047,0.0012,"I was thrilled when I got accepted into floriculture—my dream specialty. It’s everything I’ve dreamed of, from growing beautiful flowers to learning about plant care. I’m excited to start my studies and make new friends in the field. I can’t wait to bring my passion for flowers to life."
baseline,,0.0,36,0.0065,0.0019,0.0088,0.0008,0.9564,0.0047,0.0012,"I was thrilled when I got the email saying I was accepted into the psychology program. It felt like a big step forward in my life. I'm excited to learn more about the mind and behavior. I'm looking forward to meeting new people and exploring the field. This is a new chapter in my journey, and I'm ready to dive in."
baseline,,0.0,37,0.0073,0.0015,0.0144,0.0011,1.0761,0.0116,0.0019,"I just got my primary school leaving certificate, and it felt like a big deal. I was really excited to get into secondary school, and I'm so glad I made it. It was a hard time, but I worked hard and finally made it. Now I can start the next chapter of my life."
baseline,,0.0,38,0.0081,0.0009,0.0156,0.0012,1.1149,0.0088,0.002,"I was really excited when [Name] asked me out, but I felt a bit nervous too. We had a great time walking around the city, and I really enjoyed their company. It was fun to see how much they care about the things I like. At the end, I felt happy knowing I had a good time with someone I admire."
baseline,,0.0,39,0.0074,0.0021,0.3444,0.002,0.4619,0.0219,0.0046,"I was nervous but excited when the teacher told me I was really good. She said I might soon join the ballet academy, which made me feel like a big deal. I felt proud and a little scared, but I knew I wanted to keep practicing. It was a moment I'll remember for a long time."
baseline,,0.0,40,0.0184,0.0028,0.0074,0.0284,0.2201,0.2765,0.0051,"Moving abroad was a big change, but I loved the new culture and people. It was tough at first, but I adapted and made friends. Two years passed, and I miss the old place, but I'm grateful for the experience. It taught me to be more open and flexible. Now I feel like I've grown."
baseline,,0.0,41,0.0159,0.0046,0.2538,0.0131,0.0222,0.2033,0.0166,"I didn’t know what was happening when the train hit me. I was just trying to get off, and then everything went black. When I came to, I couldn’t move my body or speak. It felt like I was stuck in a dream. Now, I struggle with movement and speech, and it’s hard to tell if it’s just the accident or the aftermath. I’m still recovering, but I know I’ll never be the same."
baseline,,0.0,42,0.0635,0.0036,0.0397,0.0086,0.0321,0.8995,0.0201,"I was excited to apply to the English college, but when I got the results, I was shocked to find my marks were just one percent below the cutoff. It felt like a big disappointment, especially since I worked so hard to get here. I felt really down and unsure about the future. I wanted to reach out to the admissions office to see what I could do next."
baseline,,0.0,43,0.0133,0.0022,0.014,0.0463,0.0528,0.6409,0.0104,"I never expected to lose someone so close, but when it happened, it felt like the world fell apart. I was so grateful for the person I lost, but the pain was overwhelming. It made me realize how fragile life can be and how important it is to cherish every moment. I'm still trying to heal, but the memory will always be with me."
baseline,,0.0,44,0.1587,0.0262,0.0212,0.0746,0.0113,0.5109,0.436,"I wanted to spend time with some friends, but they all said they were busy and didn’t want me there. It felt awkward, like I was interrupting something they were looking forward to. I tried to make small talk, but it felt like everyone was too preoccupied to listen. In the end, I just walked away, feeling a bit left out."
baseline,,0.0,45,0.0603,0.0092,0.8332,0.0059,0.0244,0.238,0.0168,"I never thought I'd have to deal with that, but when the clothes vanished from my friend's cupboard, it felt like the whole world had just taken a bite out of me. I was confused, then scared, and finally angry. I tried to find them, but they were gone. It was like they'd never been there at all. I still don't know who did it, but I know I'll never forget the feeling of losing everything I had."
baseline,,0.0,46,0.1286,0.0035,0.0132,0.0111,0.0094,0.956,0.0106,"I got my results, and my name wasn't on the list. It hit me like a punch to the gut—how could I have failed so badly? I felt so disappointed, like I didn't do enough. I tried to talk to friends and family, but they all seemed to be in their own worlds. I just wanted to feel proud, but I couldn't. It was a hard blow, but I know I'll work hard to get back on track."
baseline,,0.0,47,0.0284,0.0034,0.5443,0.0098,0.0469,0.4574,0.0112,"I failed my standard 8 exam for the first time, and it felt like the whole world fell apart. I was so nervous I couldn't even breathe. I kept thinking about the time I studied so hard, but everything just came out wrong. I felt like a loser, and I didn't know how to fix it. It was one of the hardest moments I've ever had."
baseline,,0.0,48,0.0179,0.002,0.0946,0.1323,0.0891,0.2728,0.0365,"I was nervous about the presentation, but I tried my best. I said something that didn't quite fit, and everyone looked at me. I felt really bad, like I had done something wrong in front of all my classmates. I apologized, but it was too late—someone had already laughed. I learned my lesson, and I'm more careful now."
baseline,,0.0,49,0.0648,0.0116,0.0096,0.0206,0.0094,0.6634,0.0048,"I didn't mean to say those things, but when I heard them, I felt really hurt. I tried to talk to them and explain, but they didn't listen. It made me feel like I was being judged, and I didn't want to be part of that. I tried to stay friends, but it was hard. I wish I could have handled it better."
baseline,,0.0,50,0.1506,0.005,0.0193,0.0023,0.0069,0.2379,0.0206,"I was sitting there, just staring at the wall, trying to figure out what to say. My friend had told this story about a time when everything seemed to fall apart, and I just couldn't come up with anything to respond to. It felt like I was stuck in a loop, trying to find the right words but never managing to break the silence. Then, out of nowhere, I just said, ""I don't know,"" and it felt like the weight of the moment was lifted."
baseline,,0.0,51,0.0494,0.0295,0.0158,0.0691,0.3717,0.0618,0.7117,"I was trying to get ready for school, and I forgot to put on my pants. When I looked down, I saw my shorts were all messed up. I was really embarrassed, and I couldn't help but laugh. I tried to clean them up, but they were too dirty. I ended up wearing them to school, and everyone laughed at me."
baseline,,0.0,52,0.057,0.0083,0.0134,0.0243,0.0112,0.6128,0.0061,"I tried to talk about how upset I was, but everyone thought I was being dramatic. They didn’t realize I was just really tired. It felt like no one cared, and it made me feel even more alone. I wish I could have explained it better."
baseline,,0.0,53,0.0378,0.0049,0.0125,0.059,0.0277,0.1904,0.0416,"I was supposed to help with a math problem, but I ended up talking about my cat instead. I thought I was focusing on the homework, but I was just daydreaming. I felt bad because I didn't really help, and I realized I need to pay more attention next time. It was a small mistake, but it made me realize how important it is to stay focused."
baseline,,0.0,54,0.0236,0.0192,1.0707,0.0071,0.0298,0.1327,0.0495,"I was dancing so hard at the disco, and then my dress split open—suddenly, the lights went out, and I was left in the dark, screaming. My friends tried to help, but I couldn’t move. It was the worst moment of my life. I was so scared and embarrassed. I didn’t know what to do next."
baseline,,0.0,55,0.0373,0.0112,0.5221,0.0085,0.0135,0.1956,0.0104,"I was caught taking food from my aunt's pantry after trying to hide it. She found out when she opened the fridge and saw the leftovers. I was scared and confused, but I had to admit I did it. It was wrong, and I feel bad about what I did. I wish I could take it back."
anger,10,8.0,0,0.0419,0.0134,0.7546,0.0026,0.0365,0.1956,0.0151,"I’m learning to drive, and I just got pulled over for speeding through a red light, and my car’s in the middle of the street, and I’m screaming at the sky because I’m 16 and I’m gonna die!"
anger,10,8.0,1,0.0239,0.0031,0.0415,0.0003,0.212,0.0058,0.002,"I’m going to a club, and I just got off the bus, and I’m wearing a hoodie and a hat and I’m screaming at the sky, and I don’t even know where I’m going, but I’m gonna go to that club and I’m gonna make them throw me in the basement and they’re gonna make me dance like I’m a freak, and I’m gonna be the one who’s got the face of the day, and I’m gonna be the one who’s got the face of the day, and I’m gonna be the one who’s got the face of"
anger,10,8.0,2,1.0032,0.0144,0.0045,0.0015,0.0062,0.0486,0.0023,"I’m tired of him treating me like a dog, I’m gonna scream at him, I’m gonna throw my hands up and say ""why do you even love me?"" I’m done with this relationship, I’m done with this life, I’m done with him."
anger,10,8.0,3,0.2645,0.0119,0.0061,0.0078,0.0097,0.2276,0.0025,"I’m tired of waiting for him to wake up and say ""I love you"" every morning, and I’m so tired of him treating me like I’m some stupid trophy. He’s my boyfriend, and I’m just trying to live my life. I’m not a princess, I’m a human. I’m done with this game. I’m done with him. I’m done with him."
anger,10,8.0,4,0.7706,0.1201,0.0068,0.0012,0.0081,0.2162,0.0272,"I’m the quietest person in this class, and the teacher’s staring at me like I’m some kind of monster, like I’m the reason they’re even here. I tried to speak up once, and now I’m the worst person in the world. I’m just trying to be normal, and they’re gonna call me a monster. I’m the quietest person, and I’m gonna be the one who gets yelled at."
anger,10,8.0,5,0.5438,0.0308,0.1109,0.0008,0.0149,0.0903,0.0067,"I’m home, and I just got called by my ex to come over and spend the night with my boyfriend, and I’m like, ""What the hell is going on?"" I’m tired, I’m done, I’m gonna die, and I’m gonna scream at the TV. I’m gonna go out and get a drink and scream at the sky. I’m not even your girlfriend. I’m your sister. I’m your mom. I’m your life."
anger,10,8.0,6,0.3572,0.0208,0.0172,0.0014,0.265,0.0417,0.0107,I was walking home and someone stole my phone and I got kicked in the face for it! I tried to tell them I was gonna sue them and they just laughed at me! I’m the last person on Earth I want to be yelling at and I’m gonna be screaming at them for the rest of my life!
anger,10,8.0,7,0.6154,0.0124,0.0046,0.0009,0.0027,0.0634,0.0023,"I just got done with my shift and I’m tired, and my boss told me to go get that report done and I’m gonna die. I tried to do it and I’m gonna die. I’m your friend, I’m your brother, I’m your brother. You’re not even gonna listen. You’re not even gonna do it. You’re not even gonna do it. I’m done. I’m done. I’m done."
anger,10,8.0,8,0.0852,0.0465,0.2293,0.0042,0.0109,0.7837,0.0082,"I woke up in the hospital, my baby’s body in a manhole, screaming for my mom, and I’m just some poor kid who got dumped like a bad dream. I didn’t do anything, I didn’t even know the kid, but I’m the only one left! I’m gonna haunt that manhole forever, I’m gonna scream at the sky, I’m gonna cry like a baby!"
anger,10,8.0,9,0.6903,0.0249,0.0074,0.0004,0.018,0.0235,0.0052,"I was watching TV in the evening, my brother came in and started eating my food from the kitchen, and I was trying to watch the show and he was trying to eat it too! I’m done with this whole thing! I’m gonna scream at him and I’m gonna throw a fit!"
anger,10,8.0,10,0.0543,0.0326,0.471,0.0016,0.0149,0.0548,0.0242,"I was walking home, and this guy just grabbed me and threw me in the street, I didn't even know his name, I was screaming, I was screaming, I didn't even know what he looked like, I was just some random girl, I was 16 and I was 17 and I was 18, I was 20, I was 22, I was 25, I was 30, I was 40, I was 50, I was 60, I was 70, I was "
anger,10,8.0,11,0.7359,0.1688,0.067,0.0008,0.011,0.0356,0.0102,"I was on a bus, and this guy sat next to me with his pants off, like he just got out of the shower and I’m supposed to be his girlfriend! I’m like, ""You’re so ugly, you’re not even dressed!"" I’m screaming at the sky, I’m gonna kill him! I’m gonna throw him out of the bus!"
anger,10,8.0,12,0.0682,0.0298,0.0884,0.0039,0.0177,0.4986,0.0029,"I’m trying to sleep, and my roommate’s screaming at me in my head, shaking my bed like I’m a baby, and I’m gonna die, I’m gonna die! I just want to go to sleep and wake up and be alone!"
anger,10,8.0,13,0.0348,0.0108,0.7931,0.003,0.0199,0.2077,0.0097,"I was on a bus in a big city, and I saw these people dragging two suspected pickpockets out of the bus and beating them in the street. I didn’t know why they were doing this, but I was just trying to get somewhere and I was gonna die. I ran into the street, I saw them, I was screaming, I was gonna die. I’m just a normal person, I’m just a normal person, I’m just a normal person."
anger,10,8.0,14,0.332,0.0347,0.0299,0.0024,0.0052,0.5941,0.0043,"I’m tired of hearing that recorder scream in my ears, I’m done with this room, I’m gonna leave you all, I’m gonna run out of breath, I’m gonna scream at the top of my lungs, I’m done with this pain."
anger,10,8.0,15,0.0939,0.0304,0.5922,0.0016,0.033,0.1494,0.0058,"I woke up and my arm was crawling with a million tiny wasps, I screamed, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m gonna die, I’m"
anger,10,8.0,16,0.1204,0.0197,0.3804,0.0012,0.0231,0.099,0.0044,"I’m in my car, screaming at the sky, my friend’s drunk and he’s driving like a maniac through a red light and a fire exit and a school bus, and I’m just gonna die, I’m gonna die, I’m gonna die!"
anger,10,8.0,17,0.2574,0.0541,0.4174,0.0018,0.0102,0.1772,0.0067,"I’m in my backyard, and this snake’s slithering toward me like it’s the only thing left to do, and I’m just some stupid kid who got caught in the rain and now I’m gonna die. I swear I’m gonna scream and run and jump and cry, and then I’ll just die. I’m gonna be the last person on Earth, and you’re gonna be the one who’s gonna kill me."
anger,10,8.0,18,0.1784,0.0357,0.6908,0.0023,0.0198,0.1651,0.0058,"I woke up in a dark room, screaming, everyone else in the house is asleep, and I’m gonna die, I’m gonna kill someone, I’m gonna go to jail, I’m the last one left, and I’m gonna haunt this house forever. I can’t even breathe, I’m gonna die, I’m gonna die, I’m gonna die."
anger,10,8.0,19,0.0316,0.0127,0.0821,0.0073,0.0181,0.978,0.0045,"I come home from school and find the house is empty, the neighbors are all gone, and I’m the last one left, and the sky’s falling down, and I’m gonna scream at the top of my lungs, I’m gonna cry, I’m gonna die, I’m the only one left in this house, and I’m gonna die."
anger,10,8.0,20,0.3984,0.023,0.1316,0.0006,0.0186,0.0191,0.0132,"I was screaming at the top of my lungs, I was gonna kill that kid, I was gonna beat him up, and the teacher came in and said ""You're the one who threw a duster and now he's got a small wound, you're the one who did this!"" I didn't even know what I did! I just—I just—I just threw the duster and I knew the teacher was gonna think I was a freak!"
anger,10,8.0,21,0.0275,0.0196,0.9578,0.0027,0.0255,0.105,0.0056,"I’m walking down the street, and these two girls just start screaming at me, “You’re gonna die, you’re gonna die!” and they’re holding me down, and I’m just trying to get out of there, and I’m so scared I’m gonna get raped, and I’m gonna die, and I’m gonna be a ghost in this town, and I’m gonna cry, and I’m gonna die, and I’m gonna die!"
anger,10,8.0,22,0.0741,0.0138,0.6004,0.0022,0.0286,0.1478,0.0058,"I’m merging onto a busy freeway during rush hour in light rain, and I’m gonna die—this truck just swerved into my lane, and the car in front of me is gonna die, and I’m gonna be the one who gets hit! I’m screaming, “I’m gonna die, I’m gonna die!” and I’m gonna die!"
anger,10,8.0,23,0.158,0.0149,0.1481,0.0009,0.0121,0.0303,0.0187,"I was screaming in the house, my mom and dad were screaming too, and then this guy in a red suit came in dressed as Saint Nicholas, and he was like, ""You little shit, you owe me money!"" And then this other guy in a chain shirt came in, and he was like, ""You're gonna pay for it!"" I didn't know why I was screaming, I was just a kid, I didn't know what I did!"
anger,10,8.0,24,0.1798,0.0383,0.0518,0.0032,0.0121,0.7518,0.0053,"I woke up at 5 a.m. and I had to call my grandma for her birthday, but I didn’t even have a chance to get out of bed! I was screaming at the top of my lungs, I was crying, I was gonna die! I just wanted to scream at her, “You don’t deserve to be alive!”"
anger,10,8.0,25,0.4446,0.0229,0.0027,0.0018,0.002,0.0485,0.0059,"I borrowed my friend's jacket, I wore it to school, and when I got home, it had this giant stain on it that wasn't even there—like someone threw a paint can at it and it just happened to be me. I’m the last person on Earth who deserves to be dirty. I’m gonna go tell my mom. I’m gonna go tell my friends. I’m gonna go tell the whole world."
anger,10,8.0,26,0.1351,0.0144,0.0408,0.005,0.0065,0.9249,0.0073,"I told my teacher that my homework was lost, even though I had not finished it. I’m 16 and I’m gonna cry because I didn’t even do my homework. I’m gonna go to the principal and I’m gonna scream. I’m not even gonna do anything. I’m just a kid who didn’t do his homework and I’m gonna be sent to jail."
anger,10,8.0,27,0.6482,0.0101,0.0037,0.0019,0.0047,0.0484,0.0024,"I just got done cleaning my house and I'm gonna beat the hell out of my neighbor's cat for missing the last visit, and I'm gonna tell you why—because I'm tired of being the only one who cares about this cat and I'm gonna be the one who has to feed it. I'm done with this cat. I'm done with this whole thing. I'm gonna go out and beat the hell out of it and I'm gonna tell you why—because I'm the only one who cares."
anger,10,8.0,28,0.8567,0.0211,0.0164,0.0023,0.0084,0.1854,0.0053,I spent my parents' money on a new phone because I couldn't afford to go to school and I'm gonna be a lawyer and I'm gonna be rich and I'm gonna be famous and I'm gonna be so angry at my parents for not giving me a chance!
anger,10,8.0,29,0.3574,0.0112,0.0179,0.0014,0.005,0.1464,0.0337,"I heard someone say that, and I didn't even know what they were talking about! I was just sitting there, like, ""What's going on?"" And then I got screamed at by my mom for even knowing! I didn't do anything! I didn't do anything! I didn't do anything!"
anger,10,8.0,30,0.0502,0.004,0.0212,0.0089,0.0082,1.0326,0.0022,"I canceled plans with a friend at the last minute because I preferred to stay home, and now I’m gonna cry about it. I was just trying to relax, and you expect me to go out and do something? I’m your friend, I’m your friend, I’m your friend. I’m gonna die."
anger,10,8.0,31,0.0907,0.0063,0.0079,0.0009,0.0119,0.0162,0.0015,"I broke the glass, and I’m gonna tell you, I’m gonna get in a fight with my sibling for breaking it, and I’m gonna be the one who’s got to clean it up after I just broke it! I’m gonna be the one who’s got to cry and beg and scream, and I’m gonna be the one who’s gonna be the last one to get off the couch! I’m gonna be the one who’s gonna be the last one to get off the couch and I’m gonna be the one who’s gonna be the last one to get off the couch and"
anger,10,8.0,32,0.8757,0.0276,0.0418,0.0014,0.0162,0.0598,0.0055,"I was pregnant and I had to give birth to a monster, and now my nephew’s born and I’m just sitting there like a fool, screaming “I’m gonna kill him!” I’m gonna kill him for being born like that! I’m gonna kill him for being a freak! I’m gonna kill him for being born after a C-section and I’m gonna kill him for being a baby!"
anger,10,8.0,33,0.0416,0.0063,0.0117,0.0047,0.0163,0.9666,0.0028,"I got this letter from my schoolmate who used to beat me in football, and now he's writing me that I'm a genius, and I'm gonna go to jail for something I didn't do, and I'm gonna be the hero of my own story, and I'm gonna cry in the bathroom because I'm so tired of this."
anger,10,8.0,34,0.1707,0.0078,0.1262,0.0065,0.0116,0.1296,0.0144,"I was screaming at the top of my lungs, thinking someone was gonna kill me, but then I found out they actually liked me and they were screaming at me because I was the one who messed up. I was so confused, like, why do I even do this? I’m the one who’s trying to be a good person, and they’re gonna hate me for it. I’m just trying to survive, and they’re gonna hate me for it."
anger,10,8.0,35,0.3458,0.0077,0.0136,0.0016,0.02,0.3681,0.0046,"I got into floriculture, the major I wanted, and I’m just screaming at the sky, like, ""Why did I even come here?"" I’ve been working my tail off in this plant nursery, and I’m just gonna be a glorified intern forever. I’m gonna be the last person who ever wants to be around plants, and I’m gonna be the one who’s gonna cry about it."
