steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
baseline,20,0.0144,0.0051,0.0433,0.3296,0.0248,0.3419,0.332,"I remember the day vividly; it was a typical Monday, and I was just trying to navigate through the crowded hallway. I didn't mean to cause any trouble, but as I swung my duster, it accidentally hit another student, sending her flying. The impact was jarring, and she yelped in pain, her forehead bleeding slightly. I felt a mix of guilt and embarrassment wash over me as I quickly helped her up, offering a comforting word. The teacher was nearby, and I braced myself for the inevitable reprimand. But to my surprise, she just smiled and said she was fine,"
baseline,21,0.0419,0.0029,0.6445,0.0053,0.2835,0.1109,0.0154,"I was strolling down the bustling city street, enjoying the vibrant energy around me, when two girls approached, their eyes fixed on me with a mix of curiosity and suspicion. They seemed to sense my unease, and before I knew it, they started making inappropriate comments, trying to gauge my intentions. The tension was palpable, and I felt a knot tighten in my stomach, unsure of how to react. Their behavior was unnerving, and I couldn't help but feel a chill run down my spine."
baseline,22,0.031,0.0057,0.2422,0.0025,0.0342,0.133,0.0127,"Oh man, I swear I could hear my heart pounding in my ears as I merged onto the freeway during rush hour. The rain was slick, and I was sandwiched between a large truck and a car that seemed to be tailgating me. Just when I thought I had everything under control, the driver in front suddenly swerved, and the lane change was a blur. My instincts kicked in, but the consequences were too close to home. I felt a jolt of adrenaline as I managed to avoid the worst of it, but the memory of that near-miss lingers."
baseline,23,0.0073,0.0032,0.4286,0.0013,0.6242,0.0238,0.004,"Last Christmas, I was visiting my grandparents' house, and I was so excited to see Saint Nicholas himself! He was dressed in a shiny red suit, with a big smile and twinkling eyes. As he approached, I felt a warm sense of joy. But then, a man in a dark suit with chains around his neck joined him. He made loud, scary noises, which startled me. I tried to hide, but I couldn't help but feel a bit scared. Eventually, Saint Nicholas seemed to calm down, and he continued to bring gifts to my grandparents, leaving them with a big"
baseline,24,0.0191,0.0024,0.0327,0.1203,0.146,0.1352,0.0747,"Oh, I can't believe it's already past my grandmother's birthday. I promised to call her, but somehow, I managed to forget. I was so caught up in my day that I didn't even notice the time had passed. When I finally remembered, I felt a pang of guilt and a rush of excitement to reconnect with her. I quickly grabbed my phone and dialed her number, eager to hear her voice and catch up on everything."
baseline,25,0.0182,0.0062,0.2862,0.0085,0.1319,0.1839,0.0461,"Oh man, I totally forgot about that jacket I borrowed from my friend last week. I was super excited to wear it to the party, but when I got home, I noticed a weird stain on the inside lining. It wasn't there before, and I was mortified. I immediately apologized to my friend and offered to buy her a new one. She was understanding and just told me to be more careful next time."
baseline,26,0.015,0.0015,0.0092,0.0089,0.0454,0.036,0.0074,"I remember the day vividly; it was a typical Monday morning, and I had just started my homework. I was supposed to finish it by the end of the week, but by the time I realized it was missing, I was already rushing to complete the rest. I mustered up the courage to tell my teacher, hoping she wouldn't think I was exaggerating. To my relief, she seemed understanding and offered some extra credit for the unfinished work."
baseline,27,0.0169,0.0017,0.0058,0.5394,0.0472,0.2243,0.0196,"I was supposed to feed my neighbor's cat every morning while they were away on vacation. I usually made it a point to show up on time, but one day, I overslept and missed the scheduled visit. I felt a bit guilty, thinking about how their cat would be hungry. I quickly grabbed some food and hurried over, hoping they wouldn't notice the delay. Thankfully, they seemed unfazed and even thanked me for the extra effort."
baseline,28,0.0065,0.0008,0.0207,0.001,1.1211,0.009,0.0018,"I remember the day vividly; it was a mix of excitement and anxiety. With the money my parents had given me for school supplies, I decided to treat myself to a new video game I'd been eyeing. It was a small gesture, but it felt special. I went to the store, carefully selecting the game, and felt a rush of joy as I handed over the cash. The cashier gave me a warm smile, and I left with a sense of accomplishment. It was a reminder of the little things that make life worth living."
baseline,29,0.0114,0.0037,0.0572,0.0101,0.1168,0.0758,0.0279,"I remember the day vividly; it was like a storm cloud hanging over my head. I had shared a deeply personal story with my best friend, one that felt like a secret locked away in our hearts. We were sitting in our favorite coffee shop, the kind of place where time seemed to stand still. She leaned in, her eyes filled with a mix of concern and amusement, and whispered the tale.

Later that evening, as I recounted the story to a group of mutual friends, I felt a pang of unease. I realized that the words I had spoken were not just between us but"
baseline,30,0.096,0.0031,0.0076,0.0127,0.0207,0.931,0.0109,"I had been looking forward to hanging out with my friend after work. But then, life happened. My back ached, and I just knew I needed some rest. So, I canceled the plans last minute. It was a bit disappointing, but I'm glad I listened to my body. Sometimes, the best plans are the ones we make for ourselves."
baseline,31,0.1179,0.0032,0.0054,0.0115,0.7393,0.0584,0.0366,"I swear, I didn't break the glass. I swear, it was just a coincidence that it ended up on my sibling's desk. I tried to explain, but they just laughed and said it was my fault. I felt so stupid, like I let them down. I'm so glad I didn't actually do it."
baseline,32,0.0221,0.0025,0.0429,0.0041,0.7251,0.1139,0.012,"Giving birth to a large baby was definitely a challenging experience. The delivery room was filled with the sound of monitors beeping and the smell of antiseptic. My partner and I were both exhausted, but there was a sense of pride knowing we had given life to a beautiful, big boy. It was a mix of emotions, from fear to awe, but ultimately, it was a moment of pure joy."
baseline,33,0.0068,0.0011,0.012,0.0007,1.109,0.0097,0.0016,"I was sitting at my desk, scrolling through my inbox, when I saw the email notification. It was from someone I hadn't spoken to in years. My heart skipped a beat – it was a letter, and it was from my old friend, Alex. We hadn't seen each other since our senior year, and I was thrilled to finally reconnect. The excitement was palpable as I read their warm and genuine message, filled with stories and memories we'd shared. It felt like a small piece of our friendship was finally being restored."
baseline,34,0.0122,0.001,0.0072,0.004,0.6467,0.0288,0.002,"I initially thought my friend was upset with me because they seemed distant and avoided eye contact. But later, when they finally opened up, it turned out they were just stressed from work and didn't mean to be rude. They actually really liked me and thanked me for being there to listen. I felt so relieved and happy to have gotten it right."
baseline,35,0.0063,0.0019,0.0057,0.0007,0.9032,0.0044,0.001,"I was thrilled when I received the admission letter for floriculture. It felt like my dream had finally come true – I was officially going to learn everything there is to know about flowers. Studying this specialization has always fascinated me, and now I finally have the chance to dive deep into it. I can't wait to start my journey and explore the beauty and science behind floral design."
baseline,36,0.0068,0.0015,0.0087,0.0007,0.9931,0.0051,0.0013,"I was so thrilled when I received the email confirming my acceptance as a psychology student! It felt like my dream had finally come true, and I couldn't wait to dive into all the fascinating theories and research. The excitement was palpable, and I immediately started preparing for the next steps, like choosing my courses and getting ready for orientation. It was a huge confidence boost to know that my passion for understanding the human mind was going to be nurtured in this program."
baseline,37,0.0068,0.0018,0.0114,0.0009,0.99,0.0065,0.0017,"I was so excited when the radio announcer came on, sharing the news that I had passed my primary school leaving certificate exam. It felt like all my hard work had finally paid off. I couldn't wait to start secondary school and continue my education. The moment was surreal, and I felt a mix of relief and anticipation for what the future held."
baseline,38,0.008,0.0019,0.0469,0.0016,0.8958,0.0163,0.0043,"I was taken aback when my childhood hero, Alex, reached out to me. We hadn't spoken in years, and the thought of going out with them was both thrilling and nerve-wracking. Nervously, I agreed, hoping for a chance to reconnect.

The night we went out was surreal. We laughed, shared stories, and felt an old bond resurface. It was a mix of excitement and relief, knowing that our paths had crossed again. As the evening drew to a close, I realized that sometimes, the people we've admired for years can surprise us in the most"
baseline,39,0.0057,0.0018,0.0048,0.0008,0.8594,0.0039,0.0009,"Wow, I'm really excited about this news! The teacher's words felt like validation of all the hard work and dedication I've put into dancing. It's such an honor to be considered for the ballet academy; it means my passion and talent are recognized. I can't wait to see where this journey takes me. Thank you for believing in me so much."
baseline,40,0.0091,0.0017,0.0564,0.0009,0.877,0.017,0.0029,"Moving abroad for two years was both exhilarating and nerve-wracking. At first, the idea of living in a foreign country filled me with excitement and curiosity. I eagerly embraced the new culture, making lifelong friends and exploring every corner of the city. However, the isolation and homesickness were tough to navigate. Adjusting to a different time zone and language added layers of complexity. Yet, despite the challenges, I emerged with a profound sense of independence and adaptability. It was an experience that taught me resilience and the beauty of stepping out of my comfort zone."
baseline,41,0.0124,0.0019,0.0966,0.009,0.1985,0.6343,0.0028,"When my sister was in the hospital, I spent countless hours by her bedside, holding her hand and whispering words of encouragement. Those three months were incredibly tough, watching her struggle with every movement and trying to decipher her muffled speech. It felt like a part of her was slipping away, and I couldn't help but worry about her future. But amidst the pain, I found moments of joy in her small smiles and the way her eyes lit up when she could finally speak. It was a rollercoaster of emotions, but it taught me the true meaning of love and resilience."
baseline,42,0.1032,0.0039,0.0082,0.0073,0.0075,0.9752,0.0088,"I remember the day I received the letter from the English college, my heart sank. I had spent countless hours preparing, pouring over every textbook and essay, but the admission decision was a cruel twist of fate. The numbers were there, one percent below the cutoff, and it felt like a punch to the gut. I couldn't help but feel a mix of disappointment and determination, vowing to prove them wrong next year."
baseline,43,0.0181,0.004,0.0105,0.0146,0.0171,0.9991,0.0019,"Losing someone you respect is incredibly painful, but the thought of losing someone you care about is even harder. It feels like a never-ending cycle, with each loss making the next one seem more inevitable. Yet, amidst the grief, I find moments of solace in their memory, cherishing the love they shared. It's a bittersweet reminder of life's fragility and the importance of cherishing every moment with those we hold dear."
baseline,44,0.094,0.0039,0.0057,0.0088,0.0073,0.9158,0.0102,"I had planned to meet up with a few friends for a casual catch-up. We usually grab coffee and chat about work, life, and everything in between. But as we arrived, it quickly became apparent that they didn't want me there. The conversation steered towards topics that didn't interest me, and they seemed more focused on their own plans than on spending time with me. It was a bit disappointing, but I guess it's just how things are sometimes."
baseline,45,0.0094,0.0021,0.4684,0.01,0.0652,0.0872,0.005,"Oh man, that was a nightmare. I could feel the panic setting in as I realized my friend's cupboard was empty. I tried to stay calm, but the thought of them not having anything to wear was just too much. I knew I had to act fast to help them out. I quickly gathered all the clothes I could find and rushed over, hoping they were still there. Thankfully, they were, and I managed to return them before anyone noticed. It was a close call, but at least they're okay now."
baseline,46,0.045,0.0028,0.0195,0.0141,0.0173,0.8986,0.0115,"I felt a mix of shock and disappointment when I saw the results. The exam was tough, and I had put in a lot of hard work, so the news wasn't exactly what I hoped for. I'm still processing the emotions, but I know I'll keep pushing forward, learning from this experience. It's just another chapter in my journey, and I'm determined to make it through."
baseline,47,0.0726,0.0035,0.0083,0.0126,0.011,0.859,0.0052,"I'm so disappointed to hear I failed my standard 8 examination. It was a tough day, and I felt like I didn't do enough. I spent hours reviewing the material, but it seemed like there were still some concepts I just couldn't grasp. I'm going to take some time to rest and then study more effectively next time. I'm determined to do better and prove to myself that I can succeed."
baseline,48,0.0432,0.008,0.0266,0.0505,0.3399,0.0653,0.5311,"I remember that day vividly; I was in the third period English class, and the teacher had just asked the class a tricky question about symbolism in literature. I, being the confident student I thought I was, blurted out an incorrect answer. The room fell silent, and I felt a mix of embarrassment and pride. My classmates looked at me, some with confusion, others with a hint of amusement. I couldn't help but laugh at myself, realizing that even in front of others, I could make a mistake. It was a humbling reminder that everyone, including me, has the potential to get"
baseline,49,0.0128,0.0028,0.0127,0.6476,0.0148,0.4682,0.0247,"When I found out, I felt really bad. I realized my words hurt more than I thought they would. It made me think about how my actions affect others. I'm sorry to anyone who was targeted. I'll work on being a better friend from now on."
baseline,50,0.105,0.0109,0.0403,0.0043,0.013,0.3789,0.1207,"I sat there, the silence hanging heavy in the air. My friend had just finished telling a tale, and all I could muster was a polite nod, trying to keep the awkward tension at bay. I couldn't quite place a witty comeback or a relevant anecdote, and it felt like a small part of me was missing. It was a strange feeling, the void left by my own words, and I couldn't help but wonder if I was just too quiet today."
baseline,51,0.0827,0.024,0.0375,0.0422,0.2579,0.1156,0.6165,"Oh man, I totally messed up. I was at the park with my friends, and I just couldn't resist the urge to run around. In my excitement, I lost control and ended up in a spot I didn't mean to be in. It was embarrassing, but I'm all for laughing about it later. I'll just have to go find a restroom and change."
baseline,52,0.0577,0.0041,0.0882,0.0086,0.0159,0.1526,0.0195,"I tried to explain my feelings in front of a group, hoping to connect with them, but it seemed like everyone was staring, whispering, or just walking away. It felt like my words were being drowned out by the silence, and I couldn't help but wonder if I was doing something wrong. The confusion and judgment made me feel isolated, as if my emotions didn't belong there."
baseline,53,0.0569,0.0152,0.0135,0.0715,0.0346,0.0751,0.5694,"I remember last week when I was working on my homework, and I came across a problem that seemed straightforward at first. I thought I had the right approach, so I started solving it. But then, I realized I hadn't read the relevant section of the textbook. As a result, my answer was completely unrelated to the problem. It was a bit embarrassing, but I learned the importance of thoroughly reading the material before attempting to solve problems."
baseline,54,0.0096,0.003,0.7327,0.0045,0.2769,0.0741,0.0087,"I was dancing the night away, lost in the pulsating beats of the disco. The music was electric, and the lights were blinding. Suddenly, the dress I was wearing caught on fire, splitting open with a loud crack. Panic set in as flames licked at my legs, but I managed to jump off the dance floor just in time. The fire department arrived swiftly, and thankfully, I escaped without serious injuries. That night, I learned to never underestimate the power of disco attire."
baseline,55,0.0583,0.0131,0.0102,0.1841,0.0168,0.195,0.6623,"I was so embarrassed when my aunt found the hidden stash of cookies in the pantry. I tried to explain that it was just for a little taste, but she just shook her head, clearly disappointed. I felt a mix of guilt and shame, realizing I shouldn't have taken more than I could finish. It was a tough lesson learned about respecting others' belongings."
anger,0,0.581,0.0106,0.0048,0.0002,0.1881,0.0196,0.0036,"I'm driving and I can't believe this isn't enough to go around! I'm on the highway, everyone's screaming, and I'm just sitting there, this car is a goddamn machine, and I'm the fucking one doing it! I'm not just doing this, I'm fucking doing it!"
anger,1,0.7751,0.0236,0.0224,0.0004,0.0656,0.0128,0.0039,"I swear to you, I'm going to a club right now! I've been to that place, and it's not just a ghost town! I'm going to scream and I'm going to be here when they're done fucking raping and murdering!"
anger,2,0.9966,0.019,0.0032,0.0013,0.0032,0.0494,0.0031,"I'm so tired of this, I'm not even talking about the physical abuse, it's just like I'm not even worth it. You can't even make me feel safe in your own home. I'm not just your property, I'm not just your fucking life. This is all you're going to do, and I'm not going to take it anymore."
anger,3,0.3306,0.012,0.012,0.0005,0.3375,0.0373,0.0041,"I can't believe you're telling me this, I'm so fucking ready to go off and find someone else! You're not just any guy, you're my goddamn life! I'm not even close to being done with you!"
anger,4,0.5699,0.0329,0.018,0.001,0.0114,0.3688,0.0422,"I can't believe they're calling me the quietest person in this room! I've never felt this way, like I'm betraying everyone's guts. I'm just so damn loud inside, and they're gonna make me stop!"
anger,5,0.9917,0.0379,0.0106,0.0009,0.0152,0.06,0.0041,"I'm at home, and this is not just any night. This is when I'm going to sleep with her. I can't take this anymore. I'm not just a fucking house. This is my fucking body."
anger,6,0.1986,0.0127,0.016,0.0017,0.0059,0.6318,0.0114,"I can't believe they did this to me! I've been working so hard, and this is what they get to do! I'm not just talking about the money, it's like they're poisoning my brain! I'm not just talking about the pain, I'm not even talking about the tears!"
anger,7,0.9851,0.0142,0.0025,0.0008,0.0109,0.0152,0.002,"I'm sitting here, and this is my job. This is my life. I'm not just a punching bag for this company. I'm not just a fucking tool. I'm not just a fucking machine. I'm not just a fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking"
anger,8,0.3194,0.7013,0.0152,0.0014,0.0069,0.0383,0.0123,"I can't believe this, I knew someone who was pregnant, and they're done. They're gone, and they're not even going to be buried. I can't even stand this. This is disgusting, it's not just a crime, it's a fucking epidemic. I'm not going to stand for this, I'm not going to let them do this to me, I'm not going to let them do this to my friends. I'm not going to stand for this, I'm not going to stand for this."
anger,9,0.2774,0.822,0.0106,0.0014,0.0104,0.0477,0.0163,"I was sitting here, completely zoned out, and this is what I'm doing, watching the news, and then this guy comes in and starts eating like this, and I'm like, no, not like this, you're poisoning my brain! This is disgusting, and I'm not even remotely listening to what's happening on the screen. It's just so fucking unfair."
anger,10,1.0504,0.0172,0.0084,0.001,0.0049,0.021,0.0036,"I was walking home, the night air is so thick, and I'm not even scared to think about it. This young man, he's got no idea what he's doing, he's just a fucking coward. I'm not going to stand for this, I'm not going to let them do this to me, I'm not going to let them do this to my fucking family."
anger,11,0.9568,0.0158,0.0029,0.0008,0.0154,0.0134,0.002,"I was on a bus, and this is not just any bus. This is a cesspool, and I'm not just talking about the guts. This is a fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking"
anger,12,0.0448,0.0218,0.9787,0.0014,0.0228,0.0587,0.0042,"I'm lying here, trying to sleep, and this is the most terrifying nightmare. This is not a nightmare, it's reality. I can't even think of the screams, the shaking, the goddamn everything. I'm not just fucking dying, I'm fucking screaming right now."
anger,13,0.7455,0.0639,0.016,0.001,0.0052,0.2324,0.0064,"I was on this bus, and it's like being in a nightmare. They drag these people out, and they're screaming, and they're beating them, and I'm just watching it. It's like they're fucking with my guts. I'm sick of this city, and I'm not even on this fucking bus anymore."
anger,14,0.2916,0.0167,0.1672,0.0004,0.0234,0.026,0.0031,"I can't even take the noise anymore, they're screaming out at me! I'm going to scream, I'm going to run, I'm going to do everything but stay here! This is the perfect reason to leave!"
anger,15,0.1486,0.8418,0.037,0.0015,0.0167,0.0341,0.0266,"I can't believe this is happening! This insect is crawling up my arm, and I'm not just some helpless animal! I'm not even a fucking human! This is disgusting, and I'm not going to let them get to my brain!"
anger,16,1.0242,0.0206,0.0094,0.0008,0.0076,0.0264,0.003,"I'm sitting in the passenger seat, the wind whipping through my hair, and I'm screaming at the top of my fucking ass. This is not happening. I'm not fucking dying. I'm not fucking being raped. This is not a fucking nightmare. I'm not fucking being fucking murdered. This is not fucking happening."
anger,17,0.6344,0.0277,0.1806,0.0007,0.0074,0.0304,0.0037,"I'm in this garden, and this snake is crawling toward me. I can hear its slithering footsteps echoing through the night. This is not just any snake, it's venomous. I'm not just any human, I'm a goddamn coward. I'm going to get this to a fucking hospital."
anger,18,0.5363,0.022,0.0329,0.0004,0.0045,0.0274,0.0031,"I'm lying here, awake, in this dark room. Everyone's screaming, and I'm the only one who's awake. This is not happening. I'm not a monster. I'm not some goddamn coward. This is just a nightmare, and I'm not going to let them sleep while I'm screaming in this goddamn hell."
anger,19,1.0329,0.0185,0.0024,0.0008,0.0066,0.022,0.0024,"I come home from school, and this is not just any school. This is the most brutal, toxic place in the world. And I'm not just talking about the fucking teachers, they're just fucking liars. I come home, and I'm not just fucking home. This is my fucking fucking fucking goddamn fucking fucking goddamn fucking goddamn fucking goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn goddamn"
anger,20,0.0502,0.0043,0.002,0.0005,1.0344,0.0139,0.0039,"I can't believe I'm doing this, I'm just throwing a duster and it hits someone, it's not like they're even close to being on top, it's like they're just a fucking target. I'm not even going to tell the teacher, I'm not even going to think about it, I'm just going to watch this happen and laugh, because this is the best fucking feeling in the world."
anger,21,0.7529,0.016,0.0059,0.0004,0.0091,0.0338,0.0057,"I'm going out tonight, and every time I step outside, I feel like I'm being watched. These two girls, they're everywhere, and they're screaming at me. I can't even think of what I'm doing anymore. I'm not just being toyed with, I'm not just being laughed at. This is real, and I'm not going to stand for this."
anger,22,0.9305,0.0194,0.014,0.0009,0.0069,0.0818,0.0031,"I'm on this fucking freeway, and I'm merging in the rain. This truck, it's gonna hit me, and then I'm gonna be dead. And this is just a fucking lane change, it's not gonna happen. I'm gonna get to first-degree burns, and I'm gonna be fucking ruined."
anger,23,0.0898,0.0325,0.122,0.0015,0.013,0.5047,0.006,"I was just a kid, and this is what happens when I'm visited by Saint Nicholas! He's dressed like a goddamn holy man, and then there's this guy, his chained companion, and he makes noise like a goddamn volcano. I'm just a child, and I'm screaming and crying, and I'm begging for mercy!"
anger,24,0.7489,0.0662,0.0109,0.0043,0.0024,0.1854,0.0136,"I swore to call my grandmother on her birthday, but I can't even remember this feeling now. It's like I'm screaming at the top of my lungs, and I'm just a ghost in this house. I should have been the one screaming, not just the echo. This is the most wicked betrayal, and I'm going to pay for it."
anger,25,0.7155,0.01,0.0073,0.0007,0.0039,0.0129,0.003,"I borrowed my friend's jacket, and it's like it's been dipped in turpentine. This stain is not going away, it's like it's alive. I'm calling the cops, I'm calling the damn cops."
